
     Z         PRESS      DEN     ProOH1    ProOH25    ProO3D    PO2D       PO2      PH2O      PO3D      PH2O2     FO3      FH2O      NumO2      NumOH      NumO1D
   5.350E+06 5.179E+02 1.409E+16 4.298E+03 5.947E+02 5.609E+07 1.675E-21 4.404E-10 6.088E-09 3.016E-03 4.231E-05 1.320E-06 6.934E-06 2.956E+15 1.428E+07 1.315E+02
   5.450E+06 4.562E+02 1.254E+16 3.591E+03 6.198E+02 4.729E+07 3.626E-20 4.602E-10 7.183E-09 3.119E-03 4.328E-05 1.209E-06 6.881E-06 2.631E+15 1.327E+07 1.241E+02
   5.550E+06 4.013E+02 1.115E+16 2.969E+03 6.483E+02 3.948E+07 5.656E-19 4.806E-10 8.522E-09 3.210E-03 4.414E-05 1.103E-06 6.824E-06 2.339E+15 1.230E+07 1.161E+02
   5.650E+06 3.526E+02 9.899E+15 2.431E+03 6.803E+02 3.265E+07 6.572E-18 5.018E-10 1.016E-08 3.288E-03 4.489E-05 1.003E-06 6.764E-06 2.077E+15 1.141E+07 1.077E+02
   5.750E+06 3.094E+02 8.780E+15 1.971E+03 7.154E+02 2.676E+07 5.863E-17 5.240E-10 1.216E-08 3.353E-03 4.554E-05 9.090E-07 6.701E-06 1.842E+15 1.059E+07 9.911E+01
   5.850E+06 2.711E+02 7.777E+15 1.582E+03 7.531E+02 2.172E+07 4.127E-16 5.476E-10 1.459E-08 3.408E-03 4.609E-05 8.197E-07 6.636E-06 1.632E+15 9.856E+06 9.045E+01
   5.950E+06 2.372E+02 6.879E+15 1.257E+03 7.922E+02 1.746E+07 2.350E-15 5.727E-10 1.753E-08 3.453E-03 4.655E-05 7.352E-07 6.568E-06 1.443E+15 9.205E+06 8.185E+01
   6.050E+06 2.073E+02 6.078E+15 9.881E+02 8.315E+02 1.390E+07 1.107E-14 5.997E-10 2.106E-08 3.489E-03 4.694E-05 6.554E-07 6.497E-06 1.275E+15 8.639E+06 7.341E+01
   6.150E+06 1.808E+02 5.362E+15 7.685E+02 8.702E+02 1.095E+07 4.403E-14 6.290E-10 2.526E-08 3.518E-03 4.727E-05 5.804E-07 6.425E-06 1.125E+15 8.155E+06 6.525E+01
   6.250E+06 1.575E+02 4.724E+15 5.924E+02 9.084E+02 8.552E+06 1.505E-13 6.608E-10 3.028E-08 3.540E-03 4.754E-05 5.113E-07 6.350E-06 9.910E+14 7.746E+06 5.758E+01
   6.350E+06 1.367E+02 4.291E+15 5.072E+02 9.788E+02 7.458E+06 4.486E-13 6.956E-10 3.635E-08 3.550E-03 4.777E-05 4.896E-07 6.275E-06 9.000E+14 7.710E+06 5.426E+01
   6.450E+06 1.182E+02 3.715E+15 3.642E+02 1.019E+03 5.422E+06 1.223E-12 7.353E-10 4.423E-08 3.567E-03 4.797E-05 4.092E-07 6.198E-06 7.793E+14 7.354E+06 4.553E+01
   6.550E+06 1.022E+02 3.213E+15 2.554E+02 1.071E+03 3.852E+06 2.949E-12 7.788E-10 5.448E-08 3.579E-03 4.813E-05 3.349E-07 6.117E-06 6.739E+14 7.110E+06 3.742E+01
   6.650E+06 8.833E+01 2.819E+15 1.864E+02 1.162E+03 2.855E+06 6.386E-12 8.266E-10 6.836E-08 3.585E-03 4.827E-05 2.826E-07 6.032E-06 5.911E+14 7.120E+06 3.143E+01
   6.750E+06 7.618E+01 2.451E+15 1.304E+02 1.282E+03 2.026E+06 1.271E-11 8.798E-10 8.796E-08 3.589E-03 4.837E-05 2.303E-07 5.943E-06 5.141E+14 7.189E+06 2.560E+01
   6.850E+06 6.559E+01 2.140E+15 9.181E+01 1.448E+03 1.446E+06 2.337E-11 9.388E-10 1.157E-07 3.591E-03 4.847E-05 1.881E-07 5.851E-06 4.488E+14 7.433E+06 2.088E+01
   6.950E+06 5.638E+01 1.860E+15 6.341E+01 1.654E+03 1.009E+06 4.018E-11 1.004E-09 1.546E-07 3.592E-03 4.854E-05 1.510E-07 5.754E-06 3.899E+14 7.739E+06 1.682E+01
   7.050E+06 4.836E+01 1.622E+15 4.476E+01 1.905E+03 7.155E+05 6.495E-11 1.077E-09 2.078E-07 3.590E-03 4.861E-05 1.229E-07 5.653E-06 3.400E+14 8.174E+06 1.379E+01
