  8.75E+06 1.06E-10 8.43E-04 1.90E-06 6.84E-10 7.50E-11 1.72E-11 4.60E-07 3.67E-06 3.48E-06 2.29E-08 2.84E-06 2.18E-15
  8.95E+06 6.95E-11 1.66E-03 1.50E-06 3.97E-10 3.12E-11 5.04E-12 4.87E-07 4.30E-06 3.48E-06 1.83E-08 3.33E-06 7.68E-16
  9.15E+06 4.51E-11 2.84E-03 1.18E-06 2.24E-10 1.39E-11 1.47E-12 4.20E-07 4.77E-06 3.48E-06 1.46E-08 3.83E-06 2.73E-16
  9.35E+06 3.17E-11 4.43E-03 9.24E-07 1.25E-10 6.64E-12 4.27E-13 3.36E-07 5.12E-06 3.48E-06 1.17E-08 4.34E-06 9.76E-17
  9.55E+06 2.38E-11 6.43E-03 7.33E-07 6.94E-11 3.33E-12 1.25E-13 2.51E-07 5.35E-06 3.48E-06 9.46E-09 4.84E-06 3.54E-17
  9.75E+06 1.89E-11 8.80E-03 5.99E-07 3.77E-11 1.73E-12 3.84E-14 1.73E-07 5.50E-06 3.46E-06 7.90E-09 5.34E-06 1.36E-17
  9.95E+06 1.60E-11 1.15E-02 5.19E-07 2.02E-11 9.35E-13 1.62E-14 1.12E-07 5.55E-06 3.44E-06 6.96E-09 5.83E-06 6.93E-18
     Z        H2CO     O        H2O      OH       HO2      H2O2     O3       H        H2       CH4      CO       CH3OOH  

 TP, TL
           9.47E+10 2.66E+15 3.09E+11 4.67E+12 3.95E+12 8.59E+10 2.65E+15 3.60E+12 4.19E+10 0.00E+00 9.38E+10 8.25E+10
           9.39E+10 2.66E+15 1.54E+11 4.67E+12 3.95E+12 8.07E+10 2.65E+15 3.60E+12 3.71E+10 1.12E+11 3.11E+11 7.82E+10

     Z        CH3O2    N2O      NO       NO2      HNO2     HNO3     HO2NO2   NO3      N2O5     CL2O2    CH3CL    HOCL    
  5.00E+04 6.69E-12 3.00E-07 3.17E-12 1.01E-11 1.72E-14 6.54E-11 1.48E-13 5.02E-15 3.07E-17 6.41E-23 5.00E-10 1.06E-13
  1.50E+05 6.19E-12 3.00E-07 4.13E-12 1.18E-11 2.32E-14 9.98E-11 3.73E-13 5.52E-15 6.30E-17 1.52E-22 4.90E-10 1.14E-13
  2.50E+05 5.53E-12 3.00E-07 5.36E-12 1.39E-11 3.09E-14 1.44E-10 9.70E-13 6.28E-15 1.40E-16 3.94E-22 4.80E-10 1.23E-13
  3.50E+05 4.63E-12 3.00E-07 7.13E-12 1.66E-11 4.10E-14 1.89E-10 2.56E-12 7.09E-15 3.37E-16 1.05E-21 4.72E-10 1.28E-13
  5.50E+05 2.81E-12 3.00E-07 1.21E-11 2.13E-11 6.50E-14 2.58E-10 1.61E-11 7.62E-15 1.75E-15 8.17E-21 4.56E-10 1.35E-13
  7.50E+05 1.57E-12 3.00E-07 1.46E-11 1.76E-11 5.78E-14 2.82E-10 4.92E-11 5.76E-15 5.08E-15 7.29E-20 4.46E-10 1.21E-13
  9.50E+05 7.79E-13 2.99E-07 2.03E-11 1.58E-11 6.10E-14 2.94E-10 6.34E-11 4.69E-15 1.85E-14 4.97E-19 4.43E-10 7.92E-14
  1.15E+06 2.87E-13 2.99E-07 3.75E-11 2.05E-11 9.08E-14 3.52E-10 4.84E-11 4.85E-15 4.07E-14 2.69E-18 4.39E-10 4.29E-14
  1.35E+06 1.12E-13 2.96E-07 6.96E-11 5.71E-11 7.32E-14 6.48E-10 4.29E-11 7.02E-15 1.26E-13 2.83E-18 4.25E-10 1.59E-14
  1.55E+06 6.93E-14 2.87E-07 1.21E-10 1.80E-10 7.72E-14 1.49E-09 6.77E-11 2.49E-14 1.03E-12 1.03E-17 3.95E-10 2.12E-14
  1.75E+06 6.72E-14 2.72E-07 1.85E-10 4.07E-10 9.72E-14 2.95E-09 1.21E-10 7.65E-14 5.13E-12 5.26E-17 3.51E-10 6.07E-14
  1.95E+06 7.98E-14 2.52E-07 2.64E-10 7.15E-10 1.31E-13 4.80E-09 1.93E-10 1.70E-13 1.40E-11 2.25E-16 3.01E-10 1.97E-13
  2.15E+06 1.13E-13 2.29E-07 3.58E-10 1.07E-09 1.84E-13 6.75E-09 2.73E-10 3.08E-13 2.56E-11 7.54E-16 2.52E-10 6.71E-13
  2.35E+06 1.82E-13 2.04E-07 4.76E-10 1.50E-09 2.72E-13 8.60E-09 3.57E-10 5.08E-13 3.73E-11 2.01E-15 2.07E-10 2.27E-12
  2.55E+06 2.86E-13 1.79E-07 6.57E-10 2.07E-09 4.38E-13 1.01E-08 4.24E-10 7.69E-13 4.62E-11 4.21E-15 1.65E-10 6.79E-12
  2.75E+06 4.26E-13 1.54E-07 9.66E-10 2.89E-09 7.72E-13 1.12E-08 4.54E-10 1.09E-12 5.02E-11 6.99E-15 1.28E-10 1.72E-11
  2.95E+06 5.91E-13 1.28E-07 1.50E-09 4.03E-09 1.45E-12 1.16E-08 4.23E-10 1.42E-12 4.64E-11 9.59E-15 9.54E-11 3.65E-11
  3.15E+06 7.65E-13 1.03E-07 2.42E-09 5.38E-09 2.81E-12 1.12E-08 3.28E-10 1.67E-12 3.49E-11 1.15E-14 6.75E-11 6.43E-11
  3.35E+06 9.62E-13 8.03E-08 3.93E-09 6.70E-09 5.16E-12 9.81E-09 2.07E-10 1.77E-12 2.10E-11 1.11E-14 4.50E-11 9.17E-11
  3.55E+06 1.20E-12 6.05E-08 6.18E-09 7.52E-09 8.41E-12 7.56E-09 1.07E-10 1.66E-12 1.01E-11 8.07E-15 2.80E-11 1.04E-10
  3.75E+06 1.46E-12 4.48E-08 9.09E-09 7.29E-09 1.21E-11 5.09E-09 4.63E-11 1.37E-12 3.79E-12 4.94E-15 1.66E-11 9.91E-11
  3.95E+06 1.80E-12 3.28E-08 1.22E-08 5.99E-09 1.50E-11 2.92E-09 1.76E-11 1.02E-12 1.12E-12 2.54E-15 9.41E-12 8.30E-11
  4.15E+06 2.21E-12 2.40E-08 1.49E-08 4.17E-09 1.55E-11 1.38E-09 6.16E-12 6.82E-13 2.59E-13 1.07E-15 5.27E-12 6.19E-11
  4.35E+06 2.69E-12 1.77E-08 1.66E-08 2.52E-09 1.31E-11 5.38E-10 2.06E-12 4.10E-13 4.81E-14 3.62E-16 3.01E-12 4.06E-11
  4.55E+06 3.21E-12 1.31E-08 1.71E-08 1.40E-09 9.35E-12 1.82E-10 6.68E-13 2.22E-13 7.64E-15 9.39E-17 1.81E-12 2.30E-11
  4.75E+06 3.75E-12 9.89E-09 1.68E-08 7.62E-10 5.96E-12 5.79E-11 2.16E-13 1.11E-13 1.13E-15 1.94E-17 1.17E-12 1.14E-11
  4.95E+06 3.96E-12 7.50E-09 1.62E-08 4.16E-10 3.86E-12 1.95E-11 7.69E-14 5.42E-14 1.79E-16 5.83E-18 8.16E-13 5.96E-12
  5.15E+06 4.10E-12 5.75E-09 1.52E-08 2.31E-10 2.43E-12 6.80E-12 2.84E-14 2.60E-14 2.95E-17 1.76E-18 6.16E-13 3.06E-12
  5.35E+06 3.92E-12 4.48E-09 1.42E-08 1.31E-10 1.62E-12 2.62E-12 1.15E-14 1.27E-14 5.48E-18 7.70E-19 5.03E-13 1.76E-12
  5.55E+06 3.68E-12 3.55E-09 1.32E-08 7.60E-11 1.08E-12 1.07E-12 4.88E-15 6.30E-15 1.09E-18 3.17E-19 4.36E-13 1.04E-12
  5.75E+06 3.43E-12 2.84E-09 1.22E-08 4.58E-11 7.10E-13 4.57E-13 2.14E-15 3.17E-15 2.27E-19 1.11E-19 3.93E-13 6.19E-13
  5.95E+06 3.15E-12 2.30E-09 1.12E-08 2.91E-11 4.69E-13 2.07E-13 9.94E-16 1.65E-15 5.10E-20 3.48E-20 3.65E-13 3.75E-13
  6.15E+06 2.84E-12 1.87E-09 1.03E-08 1.99E-11 3.14E-13 1.03E-13 5.06E-16 9.05E-16 1.29E-20 1.01E-20 3.46E-13 2.34E-13
  6.35E+06 2.16E-12 1.53E-09 9.43E-09 1.56E-11 2.49E-13 6.52E-14 3.39E-16 5.94E-16 4.97E-21 3.99E-21 3.33E-13 1.86E-13
  6.55E+06 1.94E-12 1.26E-09 8.76E-09 1.29E-11 1.62E-13 4.14E-14 2.09E-16 3.58E-16 1.57E-21 7.63E-22 3.23E-13 1.08E-13
  6.75E+06 1.53E-12 1.02E-09 8.20E-09 1.30E-11 1.24E-13 3.26E-14 1.72E-16 2.61E-16 7.17E-22 1.70E-22 3.15E-13 7.54E-14
  6.95E+06 1.15E-12 8.20E-10 7.76E-09 1.48E-11 1.02E-13 3.09E-14 1.68E-16 2.09E-16 4.11E-22 3.54E-23 3.09E-13 5.52E-14
  7.15E+06 8.41E-13 6.52E-10 7.43E-09 1.71E-11 8.53E-14 3.00E-14 1.66E-16 1.67E-16 2.40E-22 6.91E-24 3.04E-13 3.94E-14
  7.35E+06 6.12E-13 5.00E-10 7.16E-09 1.77E-11 6.76E-14 2.59E-14 1.39E-16 1.21E-16 1.13E-22 1.23E-24 2.99E-13 2.52E-14
  7.55E+06 4.20E-13 3.57E-10 6.89E-09 1.55E-11 5.00E-14 1.87E-14 9.35E-17 7.72E-17 4.01E-23 2.15E-25 2.95E-13 1.45E-14
  7.75E+06 2.66E-13 2.29E-10 6.58E-09 1.18E-11 3.51E-14 1.14E-14 5.20E-17 4.38E-17 1.10E-23 3.74E-26 2.91E-13 7.81E-15
  7.95E+06 1.43E-13 1.24E-10 6.18E-09 7.47E-12 2.50E-14 5.69E-15 2.31E-17 2.23E-17 2.31E-24 6.34E-27 2.87E-13 3.86E-15
  8.15E+06 5.36E-14 5.15E-11 5.62E-09 5.34E-13 4.86E-15 1.38E-15 2.36E-18 2.78E-18 1.49E-25 7.83E-28 2.83E-13 2.76E-16
  8.35E+06 3.11E-14 1.78E-11 4.94E-09 3.64E-14 7.72E-16 2.94E-16 1.67E-19 1.83E-19 7.27E-27 2.36E-28 2.79E-13 8.02E-18
  8.55E+06 2.21E-14 5.96E-12 4.25E-09 9.86E-15 1.77E-16 6.24E-17 1.18E-20 3.87E-20 3.57E-28 8.51E-29 2.74E-13 6.33E-19
  8.75E+06 1.75E-14 2.14E-12 3.62E-09 4.96E-15 4.16E-17 1.33E-17 8.54E-22 1.39E-20 1.78E-29 2.21E-29 2.69E-13 7.02E-20
  8.95E+06 1.49E-14 8.64E-13 3.08E-09 2.86E-15 1.01E-17 2.83E-18 6.31E-23 5.64E-21 9.01E-31 5.17E-30 2.63E-13 1.03E-20
  9.15E+06 1.34E-14 4.00E-13 2.64E-09 1.67E-15 2.26E-18 6.08E-19 4.83E-24 2.23E-21 4.69E-32 9.10E-31 2.55E-13 1.56E-21
  9.35E+06 1.25E-14 2.13E-13 2.29E-09 1.00E-15 5.18E-19 1.31E-19 3.87E-25 9.16E-22 2.53E-33 1.53E-31 2.47E-13 2.75E-22
  9.55E+06 1.17E-14 1.29E-13 2.04E-09 6.19E-16 1.21E-19 2.86E-20 3.37E-26 3.90E-22 1.47E-34 2.39E-32 2.36E-13 5.23E-23
  9.75E+06 1.11E-14 9.10E-14 1.88E-09 3.97E-16 2.90E-20 6.47E-21 3.31E-27 1.72E-22 9.60E-36 3.37E-33 2.24E-13 1.04E-23
  9.95E+06 1.05E-14 7.55E-14 1.80E-09 2.65E-16 7.30E-21 1.98E-21 4.60E-28 7.85E-23 8.95E-37 4.27E-34 2.10E-13 2.07E-24
     Z        CH3O2    N2O      NO       NO2      HNO2     HNO3     HO2NO2   NO3      N2O5     CL2O2    CH3CL    HOCL    

 TP, TL
           1.55E+11 2.19E+06 2.15E+13 2.16E+13 5.45E+09 2.88E+10 5.92E+10 4.73E+10 1.66E+09 8.43E+06 0.00E+00 6.47E+09
           1.55E+11 1.02E+09 2.15E+13 2.16E+13 5.44E+09 2.80E+10 5.92E+10 4.73E+10 1.66E+09 8.43E+06 2.80E+08 6.47E+09

     Z        CL       CLO      HCL      CLONO2   O2       H2S      HS       SO       SO2      H2SO4    HSO      CO2     
  5.00E+04 5.85E-18 1.28E-14 6.11E-12 2.63E-13 2.10E-01 2.73E-12 4.43E-18 4.88E-20 3.33E-11 1.99E-12 9.09E-14 4.00E-04
  1.50E+05 8.01E-18 1.47E-14 8.99E-12 3.25E-13 2.10E-01 2.86E-12 5.01E-18 7.37E-20 5.93E-11 3.93E-12 1.14E-13 4.05E-04
  2.50E+05 1.07E-17 1.75E-14 1.26E-11 3.93E-13 2.10E-01 3.05E-12 5.68E-18 1.10E-19 8.37E-11 6.11E-12 1.35E-13 4.09E-04
  3.50E+05 1.41E-17 2.07E-14 1.63E-11 4.74E-13 2.10E-01 3.34E-12 6.39E-18 1.66E-19 1.07E-10 8.26E-12 1.60E-13 4.13E-04
  5.50E+05 2.36E-17 2.89E-14 2.45E-11 5.71E-13 2.10E-01 4.34E-12 8.40E-18 3.93E-19 1.55E-10 1.19E-11 2.32E-13 4.21E-04
  7.50E+05 3.14E-17 4.01E-14 2.94E-11 4.96E-13 2.10E-01 6.02E-12 9.88E-18 8.26E-19 2.00E-10 1.25E-11 3.33E-13 4.28E-04
  9.50E+05 4.14E-17 4.53E-14 3.04E-11 4.34E-13 2.10E-01 6.53E-12 9.76E-18 1.48E-18 2.11E-10 1.10E-11 3.59E-13 4.31E-04
  1.15E+06 6.20E-17 4.88E-14 3.44E-11 4.49E-13 2.10E-01 1.84E-12 2.41E-18 8.81E-19 1.30E-10 6.39E-12 1.20E-13 4.31E-04
  1.35E+06 6.23E-17 6.15E-14 4.77E-11 8.80E-13 2.10E-01 2.36E-13 1.14E-19 8.84E-20 5.44E-11 1.33E-12 1.64E-14 4.31E-04
  1.55E+06 1.01E-16 1.47E-13 7.50E-11 3.64E-12 2.10E-01 1.73E-14 3.64E-21 1.74E-20 1.68E-11 2.69E-13 9.02E-16 4.31E-04
  1.75E+06 2.15E-16 4.22E-13 1.09E-10 1.29E-11 2.10E-01 8.79E-16 1.30E-22 1.58E-20 4.42E-12 6.48E-14 2.71E-17 4.31E-04
  1.95E+06 4.73E-16 1.12E-12 1.39E-10 3.24E-11 2.10E-01 3.51E-17 5.13E-24 1.71E-20 1.10E-12 1.70E-14 6.68E-19 4.31E-04
  2.15E+06 1.03E-15 2.76E-12 1.56E-10 6.22E-11 2.10E-01 1.18E-18 2.19E-25 1.63E-20 2.76E-13 5.16E-15 1.59E-20 4.31E-04
  2.35E+06 2.17E-15 6.33E-12 1.59E-10 9.93E-11 2.10E-01 3.07E-20 8.71E-27 1.38E-20 7.04E-14 2.71E-15 3.33E-22 4.31E-04
  2.55E+06 4.53E-15 1.29E-11 1.52E-10 1.36E-10 2.10E-01 5.62E-22 2.73E-28 1.07E-20 1.79E-14 6.76E-15 5.42E-24 4.31E-04
  2.75E+06 9.46E-15 2.33E-11 1.42E-10 1.63E-10 2.10E-01 6.39E-24 5.91E-30 7.48E-21 4.40E-15 1.85E-14 5.99E-26 4.31E-04
  2.95E+06 2.04E-14 3.84E-11 1.34E-10 1.69E-10 2.10E-01 4.11E-26 2.51E-31 5.02E-21 1.12E-15 2.17E-14 1.26E-27 4.31E-04
  3.15E+06 4.59E-14 5.93E-11 1.33E-10 1.49E-10 2.10E-01 1.48E-28 2.65E-31 4.54E-21 4.21E-16 2.24E-14 6.45E-28 4.31E-04
  3.35E+06 1.07E-13 8.64E-11 1.43E-10 1.06E-10 2.10E-01 1.36E-29 7.95E-31 8.21E-21 3.65E-16 2.25E-14 8.91E-28 4.31E-04
  3.55E+06 2.49E-13 1.17E-10 1.63E-10 6.05E-11 2.10E-01 3.34E-29 3.22E-30 1.95E-20 4.98E-16 2.23E-14 1.57E-27 4.32E-04
  3.75E+06 5.41E-13 1.46E-10 1.82E-10 2.78E-11 2.10E-01 7.74E-29 1.21E-29 4.53E-20 7.34E-16 2.20E-14 2.49E-27 4.32E-04
  3.95E+06 1.08E-12 1.68E-10 2.01E-10 1.02E-11 2.10E-01 1.74E-28 4.20E-29 9.88E-20 1.11E-15 2.17E-14 3.51E-27 4.31E-04
  4.15E+06 1.99E-12 1.73E-10 2.27E-10 2.95E-12 2.10E-01 4.10E-28 1.39E-28 2.07E-19 1.71E-15 2.10E-14 4.72E-27 4.31E-04
  4.35E+06 3.35E-12 1.58E-10 2.67E-10 6.81E-13 2.10E-01 9.77E-28 4.24E-28 4.16E-19 2.65E-15 2.01E-14 6.17E-27 4.31E-04
  4.55E+06 5.06E-12 1.25E-10 3.17E-10 1.31E-13 2.10E-01 2.09E-27 1.10E-27 7.74E-19 3.95E-15 1.87E-14 7.57E-27 4.31E-04
  4.75E+06 6.78E-12 8.70E-11 3.66E-10 2.29E-14 2.10E-01 3.64E-27 2.28E-27 1.31E-18 5.51E-15 1.71E-14 8.52E-27 4.31E-04
  4.95E+06 8.30E-12 5.89E-11 3.98E-10 4.53E-15 2.10E-01 5.25E-27 3.84E-27 2.27E-18 7.16E-15 1.55E-14 9.86E-27 4.31E-04
  5.15E+06 9.57E-12 3.85E-11 4.20E-10 9.29E-16 2.10E-01 6.56E-27 5.59E-27 3.77E-18 8.77E-15 1.38E-14 1.22E-26 4.31E-04
  5.35E+06 1.07E-11 2.61E-11 4.33E-10 2.30E-16 2.10E-01 7.65E-27 7.42E-27 6.64E-18 1.02E-14 1.24E-14 1.84E-26 4.31E-04
  5.55E+06 1.18E-11 1.77E-11 4.41E-10 6.11E-17 2.10E-01 8.54E-27 9.37E-27 1.17E-17 1.15E-14 1.11E-14 3.09E-26 4.31E-04
  5.75E+06 1.28E-11 1.18E-11 4.46E-10 1.67E-17 2.10E-01 9.37E-27 1.16E-26 2.00E-17 1.26E-14 9.95E-15 5.49E-26 4.30E-04
  5.95E+06 1.37E-11 7.77E-12 4.49E-10 4.76E-18 2.10E-01 1.05E-26 1.44E-26 3.39E-17 1.35E-14 9.00E-15 1.01E-25 4.30E-04
  6.15E+06 1.45E-11 5.05E-12 4.51E-10 1.45E-18 2.10E-01 1.23E-26 1.85E-26 5.69E-17 1.42E-14 8.20E-15 1.90E-25 4.30E-04
  6.35E+06 1.50E-11 3.52E-12 4.52E-10 6.59E-19 2.10E-01 1.63E-26 2.55E-26 1.23E-16 1.48E-14 7.55E-15 4.81E-25 4.30E-04
  6.55E+06 1.55E-11 2.03E-12 4.53E-10 1.96E-19 2.10E-01 2.31E-26 3.71E-26 1.72E-16 1.52E-14 7.01E-15 8.33E-25 4.30E-04
  6.75E+06 1.55E-11 1.20E-12 4.54E-10 7.72E-20 2.10E-01 4.07E-26 6.26E-26 2.74E-16 1.56E-14 6.56E-15 1.78E-24 4.29E-04
  6.95E+06 1.51E-11 6.85E-13 4.55E-10 3.36E-20 2.10E-01 8.43E-26 1.20E-25 4.17E-16 1.58E-14 6.17E-15 3.86E-24 4.29E-04
  7.15E+06 1.46E-11 3.81E-13 4.55E-10 1.42E-20 2.10E-01 1.78E-25 2.45E-25 5.83E-16 1.59E-14 5.85E-15 7.86E-24 4.29E-04
  7.35E+06 1.43E-11 2.08E-13 4.56E-10 5.05E-21 2.10E-01 3.49E-25 4.87E-25 7.45E-16 1.60E-14 5.56E-15 1.40E-23 4.28E-04
  7.55E+06 1.43E-11 1.13E-13 4.56E-10 1.49E-21 2.10E-01 6.23E-25 9.23E-25 9.25E-16 1.60E-14 5.27E-15 2.26E-23 4.28E-04
  7.75E+06 1.47E-11 6.17E-14 4.55E-10 3.75E-22 2.10E-01 1.07E-24 1.76E-24 1.13E-15 1.60E-14 4.98E-15 3.37E-23 4.27E-04
  7.95E+06 1.58E-11 3.34E-14 4.53E-10 7.72E-23 2.09E-01 1.56E-24 3.77E-24 1.33E-15 1.60E-14 4.68E-15 5.01E-23 4.26E-04
  8.15E+06 2.10E-11 1.54E-14 4.48E-10 3.29E-24 2.09E-01 3.83E-25 1.29E-24 3.69E-15 1.38E-14 4.39E-15 4.71E-23 4.24E-04
  8.35E+06 3.48E-11 1.14E-14 4.33E-10 3.91E-26 2.09E-01 3.74E-26 1.99E-25 7.51E-15 1.01E-14 4.10E-15 2.30E-23 4.22E-04
  8.55E+06 5.38E-11 9.21E-15 4.13E-10 8.82E-28 2.09E-01 3.06E-27 3.88E-26 1.05E-14 7.13E-15 3.81E-15 1.03E-23 4.20E-04
  8.75E+06 7.48E-11 6.66E-15 3.90E-10 8.82E-29 2.08E-01 2.32E-28 8.92E-27 1.25E-14 5.20E-15 3.52E-15 4.49E-24 4.16E-04
  8.95E+06 9.56E-11 4.59E-15 3.67E-10 1.26E-29 2.07E-01 1.67E-29 2.44E-27 1.37E-14 3.89E-15 3.22E-15 2.06E-24 4.12E-04
  9.15E+06 1.15E-10 2.86E-15 3.45E-10 1.65E-30 2.06E-01 1.15E-30 7.44E-28 1.43E-14 3.03E-15 2.90E-15 9.67E-25 4.06E-04
  9.35E+06 1.32E-10 1.72E-15 3.24E-10 2.41E-31 2.04E-01 7.82E-32 2.53E-28 1.46E-14 2.37E-15 2.57E-15 4.75E-25 3.97E-04
  9.55E+06 1.45E-10 9.97E-16 3.05E-10 3.76E-32 2.02E-01 5.62E-33 9.31E-29 1.46E-14 1.82E-15 2.22E-15 2.41E-25 3.86E-04
  9.75E+06 1.52E-10 5.46E-16 2.90E-10 6.02E-33 2.00E-01 4.75E-34 3.66E-29 1.43E-14 1.40E-15 1.86E-15 1.25E-25 3.72E-04
  9.95E+06 1.54E-10 2.83E-16 2.79E-10 9.72E-34 1.96E-01 6.01E-35 1.51E-29 1.37E-14 1.12E-15 1.52E-15 6.52E-26 3.55E-04
     Z        CL       CLO      HCL      CLONO2   O2       H2S      HS       SO       SO2      H2SO4    HSO      CO2     

 TP, TL
           5.65E+13 9.26E+11 1.15E+09 8.18E+09 3.00E+15 3.51E+08 3.49E+08 3.46E+08 1.51E+11 2.41E+09 1.97E+08 1.17E+14
           5.65E+13 9.26E+11 1.08E+09 8.17E+09 2.89E+15 3.49E+08 3.49E+08 3.46E+08 1.51E+11 2.36E+09 1.94E+08 9.46E+11


 MIXING RATIO OF AEROSOL

     Z      SO4AER
  5.00E+04 7.63E-11
  1.50E+05 9.30E-11
  2.50E+05 1.28E-10
  3.50E+05 1.72E-10
  5.50E+05 2.70E-10
  7.50E+05 3.58E-10
  9.50E+05 4.26E-10
  1.15E+06 5.06E-10
  1.35E+06 5.63E-10
  1.55E+06 5.33E-10
  1.75E+06 4.43E-10
  1.95E+06 3.49E-10
  2.15E+06 2.76E-10
  2.35E+06 2.25E-10
  2.55E+06 1.86E-10
  2.75E+06 1.53E-10
  2.95E+06 1.23E-10
  3.15E+06 9.59E-11
  3.35E+06 7.29E-11
  3.55E+06 5.36E-11
  3.75E+06 3.85E-11
  3.95E+06 2.68E-11
  4.15E+06 1.82E-11
  4.35E+06 1.21E-11
  4.55E+06 7.85E-12
  4.75E+06 4.99E-12
  4.95E+06 3.09E-12
  5.15E+06 1.86E-12
  5.35E+06 1.11E-12
  5.55E+06 6.49E-13
  5.75E+06 3.70E-13
  5.95E+06 2.04E-13
  6.15E+06 1.09E-13
  6.35E+06 5.58E-14
  6.55E+06 2.69E-14
  6.75E+06 1.19E-14
  6.95E+06 4.85E-15
  7.15E+06 1.76E-15
  7.35E+06 4.79E-16
  7.55E+06 8.00E-17
  7.75E+06 6.78E-18
  7.95E+06 2.19E-19
  8.15E+06 1.80E-21
  8.35E+06 2.05E-24
  8.55E+06 1.36E-28
  8.75E+06 1.44E-34
  8.95E+06 4.03E-43
  9.15E+06 2.22E-55
  9.35E+06 7.01E-73
  9.55E+06 9.15E-98
  9.75E+06 1.00-100
  9.95E+06 1.00-100

  TP       2.27E+09
  TL       2.25E+09


 OZONE COLUMN DEPTH =  8.2212E+18
 OZONE COLUMN DEPTH =  0.306 ATM CM

 SULFUR COLUMN DEPTHS:  H2S = 6.855E+13  SO2 = 2.217E+15

  11 FH2O AT COLD TRAP = 4.287E-06

 NUMBER DENSITIES OF LONG-LIVED SPECIES


     Z        H2CO     O        H2O      OH       HO2      H2O2     O3       H        H2       CH4      CO       CH3OOH  
  5.00E+04 4.11E+09 1.00E+03 3.29E+17 1.21E+06 2.60E+08 2.58E+10 3.90E+11 1.59E-01 1.32E+13 3.84E+13 2.16E+12 2.16E+10
  2.50E+05 3.50E+09 1.63E+03 1.03E+17 1.33E+06 2.09E+08 2.18E+10 4.60E+11 1.59E-01 1.09E+13 3.14E+13 1.50E+12 1.59E+10
  4.50E+05 2.40E+09 2.65E+03 2.48E+16 1.36E+06 1.46E+08 1.36E+10 5.42E+11 1.50E-01 8.86E+12 2.55E+13 1.06E+12 8.12E+09
  6.50E+05 1.31E+09 3.93E+03 4.76E+15 1.20E+06 8.88E+07 6.68E+09 5.80E+11 1.27E-01 7.14E+12 2.05E+13 7.62E+11 3.29E+09
  8.50E+05 5.65E+08 5.44E+03 6.57E+14 8.84E+05 4.75E+07 2.85E+09 5.74E+11 9.31E-02 5.69E+12 1.63E+13 5.57E+11 1.18E+09
  1.05E+06 2.50E+08 7.66E+03 3.47E+13 7.69E+05 2.42E+07 1.07E+09 5.68E+11 8.24E-02 4.48E+12 1.28E+13 4.06E+11 3.56E+08
  1.25E+06 9.35E+07 1.71E+04 2.63E+13 5.22E+05 7.96E+06 1.55E+08 7.69E+11 5.84E-02 3.38E+12 9.62E+12 2.62E+11 4.10E+07
  1.45E+06 3.97E+07 6.37E+04 1.95E+13 3.02E+05 2.84E+06 1.16E+07 1.50E+12 3.50E-02 2.46E+12 6.91E+12 1.45E+11 3.53E+06
  1.65E+06 2.71E+07 2.08E+05 1.46E+13 2.79E+05 2.28E+06 5.33E+06 2.56E+12 3.21E-02 1.79E+12 4.86E+12 7.46E+10 1.41E+06
  1.85E+06 2.23E+07 5.43E+05 1.11E+13 3.15E+05 2.58E+06 6.24E+06 3.52E+12 3.76E-02 1.29E+12 3.35E+12 3.88E+10 1.19E+06
  2.05E+06 2.02E+07 1.21E+06 8.44E+12 4.04E+05 3.35E+06 9.73E+06 4.11E+12 5.44E-02 9.22E+11 2.28E+12 2.19E+10 1.30E+06
  2.25E+06 2.05E+07 2.52E+06 6.40E+12 5.80E+05 5.06E+06 1.93E+07 4.29E+12 1.00E-01 6.52E+11 1.53E+12 1.35E+10 1.85E+06
  2.45E+06 2.11E+07 4.96E+06 4.86E+12 8.92E+05 7.83E+06 3.89E+07 4.21E+12 2.14E-01 4.60E+11 1.01E+12 8.99E+09 2.58E+06
  2.65E+06 2.15E+07 9.38E+06 3.70E+12 1.43E+06 1.19E+07 7.14E+07 3.96E+12 5.17E-01 3.23E+11 6.70E+11 6.22E+09 3.19E+06
  2.85E+06 2.10E+07 1.71E+07 2.82E+12 2.35E+06 1.69E+07 1.10E+08 3.53E+12 1.46E+00 2.26E+11 4.38E+11 4.38E+09 3.30E+06
  3.05E+06 1.92E+07 2.99E+07 2.16E+12 3.86E+06 2.19E+07 1.33E+08 2.97E+12 4.86E+00 1.57E+11 2.82E+11 3.08E+09 2.78E+06
  3.25E+06 1.62E+07 5.00E+07 1.65E+12 6.25E+06 2.50E+07 1.22E+08 2.31E+12 1.85E+01 1.08E+11 1.79E+11 2.16E+09 1.90E+06
  3.45E+06 1.31E+07 8.27E+07 1.25E+12 9.53E+06 2.55E+07 8.52E+07 1.60E+12 7.64E+01 7.34E+10 1.10E+11 1.52E+09 1.16E+06
  3.65E+06 1.00E+07 1.33E+08 9.48E+11 1.36E+07 2.33E+07 4.89E+07 1.04E+12 3.05E+02 5.02E+10 6.65E+10 1.09E+09 6.40E+05
  3.85E+06 7.38E+06 2.16E+08 7.21E+11 1.83E+07 2.02E+07 2.66E+07 6.54E+11 1.18E+03 3.50E+10 4.02E+10 7.83E+08 3.57E+05
