 Gaussian points = 8
 FIXED SPECIES MIXING RATIOS:
    O2 =   2.100000000000000E-003  CO2 =   4.000000000000000E-004
 
    CH4 =   1.028627576680302E-008
 Standard CH3CL flux =  0.000E+00

 PO2= 1.273E-03  PNO= 3.670E-03  ZAPNO= 3.879E+02
 N= 4     X= 1.56520E-01  ERR= 4.16746E-06

 TIME = 0.0000E+00     TIMEY =   0.0000E+00 YEARS

 NPHOT =  0

 MIXING RATIOS OF LONG-LIVED SPECIES


  1.05E+06 1.17E+07 5.63E+09 1.11E+06 1.57E+07 3.31E+04 7.69E+07 2.38E+06 2.35E+06 3.40E+05 1.01E+09 1.31E+07 1.08E+09
  1.25E+06 2.47E+06 3.17E+09 8.26E+05 1.05E+07 1.51E+04 3.18E+07 1.18E+06 2.03E+06 1.92E+05 7.21E+08 4.61E+06 8.31E+08
  1.45E+06 2.74E+05 1.21E+09 8.22E+05 8.99E+06 1.66E+04 2.75E+07 1.03E+06 1.49E+06 1.13E+05 4.53E+08 1.47E+06 1.09E+09
  1.65E+06 7.79E+04 3.50E+08 1.26E+06 1.03E+07 2.37E+04 2.65E+07 1.02E+06 1.04E+06 7.95E+04 2.03E+08 4.21E+05 1.03E+09
  1.85E+06 3.98E+04 1.02E+08 1.93E+06 1.15E+07 3.17E+04 2.34E+07 8.25E+05 6.69E+05 4.85E+04 8.32E+07 1.02E+05 8.08E+08
  2.05E+06 2.28E+04 3.60E+07 2.72E+06 1.14E+07 3.71E+04 1.84E+07 5.69E+05 3.64E+05 2.28E+04 3.16E+07 2.26E+04 5.79E+08
  2.25E+06 1.28E+04 1.50E+07 3.46E+06 9.78E+06 3.91E+04 1.28E+07 3.39E+05 1.62E+05 7.69E+03 1.09E+07 4.87E+03 3.90E+08
  2.45E+06 6.89E+03 6.89E+06 3.91E+06 7.05E+06 3.73E+04 7.85E+06 1.69E+05 5.81E+04 1.78E+03 3.43E+06 1.07E+03 2.47E+08
  2.65E+06 3.55E+03 3.34E+06 3.88E+06 4.26E+06 3.20E+04 4.18E+06 6.83E+04 1.74E+04 2.90E+02 9.95E+05 2.41E+02 1.46E+08
  2.85E+06 1.78E+03 1.67E+06 3.44E+06 2.21E+06 2.47E+04 1.92E+06 2.30E+04 4.66E+03 3.58E+01 2.67E+05 5.69E+01 8.06E+07
  3.05E+06 8.81E+02 8.57E+05 2.79E+06 9.84E+05 1.69E+04 7.40E+05 6.62E+03 1.19E+03 3.59E+00 6.40E+04 1.41E+01 4.13E+07
  3.25E+06 4.31E+02 4.46E+05 2.11E+06 3.77E+05 1.03E+04 2.34E+05 1.67E+03 3.00E+02 3.04E-01 1.30E+04 3.86E+00 1.95E+07
  3.45E+06 2.07E+02 2.31E+05 1.50E+06 1.29E+05 5.59E+03 6.23E+04 3.89E+02 7.72E+01 2.31E-02 2.15E+03 1.18E+00 8.41E+06
  3.65E+06 9.63E+01 1.16E+05 1.04E+06 4.48E+04 2.85E+03 1.62E+04 9.46E+01 2.10E+01 1.87E-03 3.02E+02 4.16E-01 3.41E+06
  3.85E+06 4.20E+01 5.62E+04 7.17E+05 1.85E+04 1.46E+03 5.01E+03 2.84E+01 6.52E+00 2.04E-04 3.76E+01 1.67E-01 1.38E+06
  4.05E+06 1.67E+01 2.65E+04 5.01E+05 1.00E+04 7.80E+02 2.07E+03 1.17E+01 2.49E+00 3.58E-05 4.33E+00 7.50E-02 5.74E+05
  4.25E+06 6.11E+00 1.22E+04 3.54E+05 6.73E+03 4.28E+02 1.08E+03 6.10E+00 1.15E+00 9.36E-06 4.77E-01 3.66E-02 2.42E+05
  4.45E+06 2.14E+00 5.63E+03 2.52E+05 4.91E+03 2.32E+02 5.96E+02 3.44E+00 5.81E-01 2.87E-06 5.22E-02 1.93E-02 1.01E+05
  4.65E+06 7.37E-01 2.58E+03 1.81E+05 3.51E+03 1.21E+02 3.11E+02 1.84E+00 2.90E-01 8.40E-07 5.87E-03 1.07E-02 4.02E+04
  4.85E+06 2.52E-01 1.16E+03 1.30E+05 2.35E+03 6.00E+01 1.45E+02 8.91E-01 1.36E-01 2.14E-07 6.92E-04 6.32E-03 1.55E+04
  5.05E+06 8.61E-02 5.08E+02 9.31E+04 1.44E+03 2.83E+01 5.92E+01 3.76E-01 5.93E-02 4.57E-08 8.61E-05 3.88E-03 5.74E+03
  5.25E+06 2.97E-02 2.14E+02 6.68E+04 7.93E+02 1.26E+01 2.07E+01 1.36E-01 2.40E-02 8.09E-09 1.12E-05 2.47E-03 2.02E+03
  5.45E+06 1.04E-02 8.61E+01 4.79E+04 3.85E+02 5.29E+00 6.09E+00 4.02E-02 9.10E-03 1.17E-09 1.50E-06 1.63E-03 6.62E+02
  5.65E+06 3.59E-03 3.23E+01 3.42E+04 1.57E+02 2.06E+00 1.43E+00 9.18E-03 3.21E-03 1.33E-10 1.99E-07 1.10E-03 1.92E+02
  5.85E+06 1.13E-03 1.10E+01 2.43E+04 5.23E+01 7.40E-01 2.67E-01 1.57E-03 1.05E-03 1.15E-11 2.61E-08 7.51E-04 4.86E+01
  6.05E+06 2.50E-04 3.12E+00 1.72E+04 6.31E+00 1.83E-01 2.73E-02 9.91E-05 2.23E-04 3.91E-13 4.24E-09 5.22E-04 6.54E+00
  6.25E+06 7.73E-05 1.00E+00 1.21E+04 3.84E-01 1.58E-02 1.55E-03 1.57E-06 1.96E-05 3.91E-15 1.76E-09 3.65E-04 9.71E-02
  6.45E+06 3.55E-05 5.89E-01 8.47E+03 1.78E-01 2.78E-03 1.13E-04 4.54E-08 7.22E-06 1.47E-16 5.49E-10 2.58E-04 3.57E-03
  6.65E+06 2.06E-05 4.56E-01 5.94E+03 9.23E-02 6.04E-04 1.05E-05 2.76E-09 2.80E-06 1.80E-17 1.29E-10 1.83E-04 2.59E-04
  6.85E+06 1.36E-05 3.59E-01 4.17E+03 4.79E-02 1.36E-04 1.23E-06 2.73E-10 1.07E-06 2.69E-18 2.51E-11 1.31E-04 2.73E-05
  7.05E+06 9.57E-06 2.77E-01 2.94E+03 2.48E-02 3.05E-05 1.74E-07 3.43E-11 4.10E-07 4.10E-19 4.27E-12 9.40E-05 3.63E-06
  7.25E+06 6.90E-06 2.14E-01 2.07E+03 1.29E-02 6.74E-06 2.86E-08 4.90E-12 1.56E-07 6.31E-20 6.57E-13 6.77E-05 5.56E-07
  7.45E+06 5.02E-06 1.68E-01 1.46E+03 6.66E-03 1.44E-06 4.81E-09 7.07E-13 5.95E-08 9.39E-21 9.31E-14 4.88E-05 8.76E-08
  7.65E+06 3.67E-06 1.33E-01 1.02E+03 3.44E-03 2.99E-07 7.98E-10 1.02E-13 2.26E-08 1.37E-21 1.23E-14 3.51E-05 1.39E-08
  7.85E+06 2.68E-06 1.07E-01 7.18E+02 1.77E-03 6.03E-08 1.30E-10 1.48E-14 8.54E-09 1.98E-22 1.50E-15 2.53E-05 2.24E-09
  8.05E+06 1.96E-06 8.55E-02 5.01E+02 9.08E-04 1.18E-08 2.11E-11 2.16E-15 3.22E-09 2.84E-23 1.72E-16 1.82E-05 3.63E-10
  8.25E+06 1.43E-06 6.69E-02 3.49E+02 4.65E-04 2.25E-09 3.36E-12 3.20E-16 1.21E-09 4.05E-24 1.84E-17 1.31E-05 5.94E-11
  8.45E+06 1.04E-06 5.11E-02 2.43E+02 2.38E-04 4.20E-10 5.32E-13 4.77E-17 4.55E-10 5.75E-25 1.85E-18 9.35E-06 9.83E-12
  8.65E+06 7.51E-07 3.80E-02 1.68E+02 1.21E-04 7.72E-11 8.37E-14 7.19E-18 1.70E-10 8.12E-26 1.76E-19 6.68E-06 1.65E-12
  8.85E+06 5.42E-07 2.76E-02 1.17E+02 6.16E-05 1.41E-11 1.32E-14 1.09E-18 6.36E-11 1.14E-26 1.60E-20 4.75E-06 2.79E-13
  9.05E+06 3.89E-07 1.97E-02 8.06E+01 3.14E-05 2.62E-12 2.08E-15 1.68E-19 2.37E-11 1.61E-27 1.40E-21 3.36E-06 4.75E-14
  9.25E+06 2.77E-07 1.38E-02 5.59E+01 1.60E-05 5.10E-13 3.34E-16 2.61E-20 8.85E-12 2.26E-28 1.18E-22 2.36E-06 8.09E-15
  9.45E+06 1.95E-07 9.63E-03 3.89E+01 8.18E-06 1.08E-13 5.48E-17 4.07E-21 3.31E-12 3.21E-29 9.67E-24 1.64E-06 1.37E-15
  9.65E+06 1.36E-07 6.65E-03 2.73E+01 4.22E-06 2.64E-14 9.32E-18 6.41E-22 1.25E-12 4.61E-30 7.64E-25 1.13E-06 2.27E-16
  9.85E+06 9.38E-08 4.56E-03 1.94E+01 2.21E-06 7.51E-15 1.78E-18 1.04E-22 4.75E-13 6.86E-31 5.78E-26 7.66E-07 3.63E-17

     Z        CL       CLO      HCL      CLONO2   O2       H2S      HS       SO       SO2      H2SO4    HSO      CO2     
  5.00E+04 9.05E+06 6.24E+08 7.65E+09 1.95E+07 5.10E+16 6.82E+05 2.08E+03 2.80E+02 2.85E+07 1.48E+08 4.72E+04 9.71E+15
  2.50E+05 2.54E+07 1.05E+09 8.27E+09 4.04E+07 4.23E+16 6.41E+05 4.11E+03 5.32E+02 2.80E+07 2.19E+08 3.99E+04 8.20E+15
  4.50E+05 2.46E+07 1.34E+09 5.23E+09 7.74E+07 3.45E+16 7.32E+05 4.22E+03 1.14E+03 3.42E+07 2.33E+08 5.11E+04 6.80E+15
  6.50E+05 8.93E+06 1.88E+09 1.69E+09 1.24E+08 2.80E+16 9.72E+05 1.82E+03 3.08E+03 5.05E+07 2.38E+08 8.58E+04 5.59E+15
  8.50E+05 2.80E+06 2.45E+09 6.82E+08 2.47E+08 2.25E+16 1.68E+06 7.95E+02 1.17E+04 9.46E+07 2.17E+08 1.70E+05 4.54E+15
  1.05E+06 2.38E+07 2.35E+09 2.47E+09 2.64E+08 1.89E+16 2.04E+05 2.17E+02 2.50E+04 5.00E+07 5.68E+07 3.97E+04 3.81E+15
  1.25E+06 6.07E+06 2.22E+09 1.28E+09 2.17E+08 1.38E+16 1.87E+02 8.10E-02 1.99E+03 2.71E+06 1.86E+06 5.14E+01 2.78E+15
  1.45E+06 1.42E+06 1.99E+09 2.41E+08 1.50E+08 1.00E+16 1.29E-02 1.83E-06 1.83E+01 1.84E+04 1.40E+04 2.00E-03 2.03E+15
  1.65E+06 7.83E+05 1.56E+09 1.13E+08 9.23E+07 7.34E+15 2.32E-07 3.65E-11 6.16E-02 4.41E+01 5.74E+01 2.55E-08 1.48E+15
  1.85E+06 9.36E+05 1.19E+09 1.23E+08 5.08E+07 5.36E+15 3.86E-12 3.28E-13 1.33E-03 6.11E-01 2.65E+01 1.01E-10 1.08E+15
  2.05E+06 1.35E+06 8.76E+08 1.64E+08 2.44E+07 3.91E+15 2.63E-12 6.85E-13 1.64E-03 4.86E-01 1.93E+01 9.35E-11 7.91E+14
  2.25E+06 1.92E+06 6.12E+08 2.12E+08 9.91E+06 2.86E+15 5.27E-12 1.52E-12 2.17E-03 4.36E-01 1.40E+01 9.76E-11 5.78E+14
  2.45E+06 2.56E+06 4.04E+08 2.47E+08 3.28E+06 2.09E+15 9.18E-12 2.95E-12 2.62E-03 3.75E-01 1.02E+01 9.54E-11 4.22E+14
  2.65E+06 3.22E+06 2.55E+08 2.58E+08 8.81E+05 1.53E+15 1.34E-11 4.91E-12 2.91E-03 3.12E-01 7.39E+00 8.72E-11 3.08E+14
  2.85E+06 3.82E+06 1.55E+08 2.47E+08 1.96E+05 1.12E+15 1.67E-11 7.12E-12 3.05E-03 2.56E-01 5.37E+00 7.84E-11 2.25E+14
  3.05E+06 4.23E+06 8.88E+07 2.21E+08 3.59E+04 8.16E+14 1.85E-11 9.22E-12 3.13E-03 2.15E-01 3.89E+00 7.48E-11 1.65E+14
  3.25E+06 4.26E+06 4.67E+07 1.90E+08 5.26E+03 5.97E+14 1.94E-11 1.10E-11 3.28E-03 1.89E-01 2.81E+00 8.07E-11 1.20E+14
  3.45E+06 3.86E+06 2.22E+07 1.56E+08 6.28E+02 4.37E+14 2.04E-11 1.27E-11 3.56E-03 1.76E-01 2.02E+00 1.00E-10 8.81E+13
  3.65E+06 3.20E+06 9.73E+06 1.23E+08 7.05E+01 3.19E+14 2.31E-11 1.52E-11 3.93E-03 1.68E-01 1.43E+00 1.36E-10 6.45E+13
  3.85E+06 2.50E+06 4.01E+06 9.39E+07 8.93E+00 2.34E+14 3.00E-11 2.02E-11 4.18E-03 1.59E-01 1.01E+00 1.91E-10 4.71E+13
  4.05E+06 1.87E+06 1.59E+06 7.05E+07 1.43E+00 1.71E+14 4.59E-11 3.02E-11 4.13E-03 1.47E-01 7.07E-01 2.67E-10 3.45E+13
  4.25E+06 1.36E+06 6.14E+05 5.23E+07 2.77E-01 1.25E+14 7.65E-11 4.79E-11 3.89E-03 1.35E-01 4.89E-01 3.68E-10 2.52E+13
  4.45E+06 9.82E+05 2.37E+05 3.86E+07 5.82E-02 9.17E+13 1.23E-10 7.37E-11 3.65E-03 1.24E-01 3.32E-01 4.99E-10 1.85E+13
  4.65E+06 7.07E+05 9.27E+04 2.84E+07 1.21E-02 6.71E+13 1.75E-10 1.04E-10 3.51E-03 1.13E-01 2.19E-01 6.63E-10 1.35E+13
  4.85E+06 5.13E+05 3.72E+04 2.08E+07 2.40E-03 4.92E+13 2.15E-10 1.31E-10 3.46E-03 1.01E-01 1.41E-01 8.53E-10 9.89E+12
  5.05E+06 3.76E+05 1.53E+04 1.53E+07 4.48E-04 3.60E+13 2.23E-10 1.45E-10 3.48E-03 8.87E-02 8.76E-02 1.05E-09 7.24E+12
  5.25E+06 2.81E+05 6.44E+03 1.12E+07 7.69E-05 2.64E+13 1.96E-10 1.44E-10 3.55E-03 7.47E-02 5.32E-02 1.23E-09 5.29E+12
  5.45E+06 2.15E+05 2.75E+03 8.20E+06 1.18E-05 1.93E+13 1.44E-10 1.29E-10 3.69E-03 6.06E-02 3.19E-02 1.35E-09 3.87E+12
  5.65E+06 1.72E+05 1.17E+03 5.99E+06 1.51E-06 1.42E+13 8.64E-11 1.05E-10 3.98E-03 4.74E-02 1.91E-02 1.39E-09 2.83E+12
  5.85E+06 1.46E+05 4.93E+02 4.37E+06 1.57E-07 1.04E+13 4.43E-11 8.10E-11 4.43E-03 3.56E-02 1.15E-02 1.34E-09 2.06E+12
  6.05E+06 1.77E+05 2.32E+02 3.14E+06 6.91E-09 7.63E+12 9.66E-12 3.63E-11 6.52E-03 2.42E-02 7.00E-03 1.10E-09 1.50E+12
  6.25E+06 3.24E+05 1.75E+02 2.10E+06 7.13E-11 5.59E+12 2.16E-13 1.42E-12 1.06E-02 1.26E-02 4.37E-03 2.53E-10 1.10E+12
  6.45E+06 4.04E+05 1.14E+02 1.38E+06 5.29E-12 4.08E+12 3.51E-15 8.60E-14 8.05E-03 9.38E-03 2.80E-03 4.67E-11 7.99E+11
  6.65E+06 4.07E+05 6.42E+01 8.99E+05 6.20E-13 2.96E+12 5.11E-17 9.27E-15 5.59E-03 7.39E-03 1.82E-03 1.09E-11 5.82E+11
  6.85E+06 3.67E+05 3.30E+01 5.91E+05 8.50E-14 2.13E+12 8.49E-19 1.60E-15 4.17E-03 5.47E-03 1.21E-03 3.35E-12 4.25E+11
  7.05E+06 3.11E+05 1.59E+01 3.92E+05 1.29E-14 1.53E+12 2.62E-20 3.90E-16 3.33E-03 3.80E-03 8.11E-04 1.26E-12 3.10E+11
  7.25E+06 2.53E+05 7.23E+00 2.63E+05 2.06E-15 1.08E+12 1.93E-21 1.17E-16 2.75E-03 2.51E-03 5.50E-04 5.36E-13 2.26E+11
  7.45E+06 2.02E+05 3.17E+00 1.76E+05 3.29E-16 7.63E+11 2.09E-22 3.81E-17 2.29E-03 1.59E-03 3.72E-04 2.37E-13 1.65E+11
  7.65E+06 1.59E+05 1.34E+00 1.18E+05 5.22E-17 5.30E+11 2.63E-23 1.30E-17 1.88E-03 9.73E-04 2.51E-04 1.07E-13 1.20E+11
  7.85E+06 1.24E+05 5.47E-01 7.89E+04 8.25E-18 3.62E+11 3.64E-24 4.67E-18 1.53E-03 5.69E-04 1.69E-04 4.89E-14 8.71E+10
  8.05E+06 9.62E+04 2.15E-01 5.28E+04 1.30E-18 2.43E+11 5.51E-25 1.75E-18 1.22E-03 3.18E-04 1.13E-04 2.26E-14 6.31E+10
  8.25E+06 7.38E+04 8.20E-02 3.54E+04 2.03E-19 1.60E+11 9.10E-26 6.93E-19 9.58E-04 1.69E-04 7.55E-05 1.06E-14 4.56E+10
  8.45E+06 5.61E+04 3.03E-02 2.38E+04 3.16E-20 1.03E+11 1.63E-26 2.88E-19 7.36E-04 8.61E-05 5.00E-05 5.01E-15 3.29E+10
  8.65E+06 4.24E+04 1.09E-02 1.60E+04 4.92E-21 6.59E+10 3.18E-27 1.26E-19 5.55E-04 4.19E-05 3.29E-05 2.39E-15 2.36E+10
  8.85E+06 3.18E+04 3.82E-03 1.08E+04 7.65E-22 4.14E+10 6.61E-28 5.73E-20 4.12E-04 1.96E-05 2.14E-05 1.14E-15 1.68E+10
  9.05E+06 2.37E+04 1.32E-03 7.33E+03 1.18E-22 2.57E+10 1.46E-28 2.73E-20 3.01E-04 8.85E-06 1.37E-05 5.50E-16 1.20E+10
  9.25E+06 1.76E+04 4.46E-04 4.99E+03 1.83E-23 1.59E+10 3.36E-29 1.34E-20 2.17E-04 3.89E-06 8.58E-06 2.64E-16 8.44E+09
  9.45E+06 1.29E+04 1.48E-04 3.42E+03 2.81E-24 9.71E+09 7.94E-30 6.77E-21 1.54E-04 1.68E-06 5.26E-06 1.26E-16 5.91E+09
  9.65E+06 9.39E+03 4.85E-05 2.36E+03 4.27E-25 5.89E+09 1.90E-30 3.47E-21 1.07E-04 7.14E-07 3.12E-06 5.91E-17 4.10E+09
  9.85E+06 6.77E+03 1.55E-05 1.65E+03 6.42E-26 3.54E+09 4.68E-31 1.78E-21 7.39E-05 3.12E-07 1.79E-06 2.73E-17 2.82E+09
     Z      SO4AER
  5.00E+04 3.06E+09
  1.50E+05 3.28E+09
  2.50E+05 3.92E+09
  3.50E+05 4.60E+09
  5.50E+05 5.55E+09
  7.50E+05 5.82E+09
  9.50E+05 5.34E+09
  1.15E+06 4.30E+09
  1.35E+06 3.02E+09
  1.55E+06 1.96E+09
  1.75E+06 1.17E+09
  1.95E+06 6.75E+08
  2.15E+06 3.93E+08
  2.35E+06 2.36E+08
  2.55E+06 1.43E+08
  2.75E+06 8.59E+07
  2.95E+06 5.05E+07
  3.15E+06 2.88E+07
  3.35E+06 1.59E+07
  3.55E+06 8.49E+06
  3.75E+06 4.38E+06
  3.95E+06 2.18E+06
  4.15E+06 1.04E+06
  4.35E+06 4.73E+05
  4.55E+06 2.05E+05
  4.75E+06 8.38E+04
  4.95E+06 3.19E+04
  5.15E+06 1.10E+04
  5.35E+06 3.56E+03
  5.55E+06 1.05E+03
  5.75E+06 2.79E+02
  5.95E+06 6.57E+01
  6.15E+06 1.37E+01
  6.35E+06 2.53E+00
  6.55E+06 3.94E-01
  6.75E+06 4.99E-02
  6.95E+06 5.00E-03
  7.15E+06 3.86E-04
  7.35E+06 1.55E-05
  7.55E+06 2.19E-07
  7.75E+06 7.40E-10
  7.95E+06 3.58E-13
  8.15E+06 1.23E-17
  8.35E+06 1.16E-23
  8.55E+06 8.24E-32
  8.75E+06 7.60E-43
  8.95E+06 8.36E-58
  9.15E+06 4.30E-78
  9.35E+06 2.20E-87
  9.55E+06 1.62E-87
  9.75E+06 1.19E-87
  9.95E+06 8.79E-88

 FLUXES OF LONG-LIVED SPECIES


     Z        H2CO     O        H2O      OH       HO2      H2O2     O3       H        H2       CH4      CO       CH3OOH  
  0.00E+00-4.94E+07-2.74E+08-4.27E+08-5.65E+07-1.22E+09-3.87E+09-4.23E+09 9.08E+06-1.64E+06 1.14E+11 2.21E+11-1.51E+08
  1.00E+05 8.24E+07 1.31E+03 0.00E+00-2.85E+07 2.49E+08 8.25E+09 1.24E+10 3.07E+01 9.31E+07 7.82E+10 4.57E+10 2.81E+08
  2.00E+05 4.92E+07-3.00E+03 0.00E+00-9.13E+06 1.39E+08 2.99E+09 3.76E+09 2.05E+01 4.48E+07 4.70E+10 1.03E+10 1.39E+08
  3.00E+05 2.55E+07-7.54E+03 0.00E+00 2.90E+06 1.10E+08 1.55E+09-1.18E+09 2.87E+01-4.79E+07 2.58E+10 3.26E+09 7.86E+07
  4.00E+05 1.23E+07-1.41E+04 0.00E+00-2.65E+06 3.81E+07 5.96E+08-4.12E+09-2.16E-01-1.31E+08 1.35E+10 1.46E+09 4.38E+07
  5.00E+05 6.94E+06-2.99E+04 0.00E+00 5.51E+06 5.01E+07 4.97E+08-1.17E+10 1.70E+01-2.02E+08 6.57E+09 6.02E+08 2.71E+07
  6.00E+05 4.64E+06-8.41E+04 0.00E+00 1.13E+07 5.29E+07 4.24E+08-3.42E+10 2.63E+01-2.48E+08 3.15E+09-1.72E+08 1.72E+07
  7.00E+05 2.86E+06-1.84E+05 0.00E+00 1.15E+07 4.09E+07 3.18E+08-6.30E+10 2.05E+01-2.70E+08 1.81E+09-1.22E+09 7.59E+06
  8.00E+05 1.31E+06-2.31E+05 0.00E+00 1.23E+07 3.72E+07 2.87E+08-5.70E+10 1.46E+01-2.80E+08 1.28E+09-2.61E+09 2.17E+06
  9.00E+05-9.13E+03-1.99E+04 0.00E+00 1.71E+07 4.55E+07 2.81E+08 8.00E+09 1.60E+01-2.83E+08 1.02E+09-4.22E+09-3.66E+06
  1.00E+06 4.35E+05 2.12E+05 0.00E+00 7.38E+06 1.61E+07 1.01E+08 6.46E+10 4.27E+00-2.78E+08 8.62E+08-4.61E+09-2.00E+07
  1.10E+06 6.21E+04-5.41E+04-4.27E+08 4.60E+05 5.91E+05 1.19E+07-8.23E+09-4.38E-01-2.75E+08 3.40E+08-3.01E+09 3.67E+06
  1.20E+06 6.20E+04-6.32E+04-3.09E+07-2.08E+05-3.69E+05-2.33E+05-7.16E+09-5.38E-01-2.71E+08 1.46E+08-1.45E+09 1.76E+06
  1.30E+06 3.50E+04-8.92E+04 1.49E+08-1.68E+05-3.02E+05-8.63E+05-7.36E+09-4.61E-01-2.69E+08 6.61E+07-5.43E+08 4.31E+05
  1.40E+06 1.89E+04-1.61E+05 2.23E+08-1.17E+05-2.35E+05-7.05E+05-9.39E+09-4.16E-01-2.69E+08 3.49E+07-2.09E+08 1.02E+05
  1.50E+06 7.02E+03-2.16E+05 2.51E+08-8.80E+04-1.85E+05-5.07E+05-6.83E+09-4.56E-01-2.71E+08 2.31E+07-1.37E+08 2.09E+04
  1.60E+06 2.57E+03-2.39E+05 2.66E+08-7.49E+04-1.47E+05-3.23E+05-2.79E+09-5.72E-01-2.75E+08 1.70E+07-1.23E+08 5.93E+03
  1.70E+06 1.21E+03-2.58E+05 2.80E+08-7.11E+04-1.24E+05-1.94E+05-2.08E+08-7.81E-01-2.81E+08 1.30E+07-1.19E+08 2.53E+03
  1.80E+06 7.45E+02-2.83E+05 2.93E+08-7.14E+04-1.12E+05-1.23E+05 8.65E+08-1.11E+00-2.89E+08 1.01E+07-1.17E+08 1.43E+03
  1.90E+06 5.56E+02-3.24E+05 3.08E+08-7.54E+04-1.11E+05-9.50E+04 1.09E+09-1.66E+00-3.00E+08 7.77E+06-1.18E+08 9.78E+02
  2.00E+06 4.59E+02-3.91E+05 3.24E+08-8.45E+04-1.18E+05-9.29E+04 1.00E+09-2.58E+00-3.12E+08 5.99E+06-1.20E+08 7.52E+02
  2.10E+06 3.92E+02-4.88E+05 3.42E+08-9.85E+04-1.29E+05-1.02E+05 8.24E+08-4.11E+00-3.27E+08 4.58E+06-1.20E+08 6.24E+02
  2.20E+06 3.36E+02-6.24E+05 3.60E+08-1.19E+05-1.44E+05-1.14E+05 6.47E+08-6.68E+00-3.43E+08 3.48E+06-1.17E+08 5.39E+02
  2.30E+06 2.83E+02-8.12E+05 3.80E+08-1.46E+05-1.60E+05-1.21E+05 5.02E+08-1.11E+01-3.60E+08 2.63E+06-1.11E+08 4.69E+02
  2.40E+06 2.34E+02-1.06E+06 4.00E+08-1.83E+05-1.74E+05-1.21E+05 3.88E+08-1.86E+01-3.79E+08 1.97E+06-1.02E+08 4.03E+02
  2.50E+06 1.89E+02-1.39E+06 4.21E+08-2.28E+05-1.84E+05-1.12E+05 3.02E+08-3.17E+01-4.00E+08 1.47E+06-9.22E+07 3.36E+02
  2.60E+06 1.49E+02-1.81E+06 4.44E+08-2.81E+05-1.90E+05-9.57E+04 2.34E+08-5.41E+01-4.22E+08 1.10E+06-8.29E+07 2.69E+02
  2.70E+06 1.16E+02-2.36E+06 4.68E+08-3.43E+05-1.95E+05-7.96E+04 1.82E+08-9.36E+01-4.45E+08 8.13E+05-7.66E+07 2.07E+02
  2.80E+06 8.96E+01-3.08E+06 4.92E+08-4.08E+05-2.00E+05-6.77E+04 1.38E+08-1.63E+02-4.69E+08 6.00E+05-7.45E+07 1.53E+02
  2.90E+06 6.84E+01-4.01E+06 5.18E+08-4.69E+05-2.04E+05-6.18E+04 9.83E+07-2.81E+02-4.94E+08 4.41E+05-7.66E+07 1.09E+02
  3.00E+06 5.19E+01-5.26E+06 5.44E+08-5.26E+05-2.13E+05-6.36E+04 6.59E+07-4.89E+02-5.20E+08 3.24E+05-8.32E+07 7.65E+01
  3.10E+06 3.93E+01-6.94E+06 5.71E+08-5.78E+05-2.29E+05-7.20E+04 4.23E+07-8.56E+02-5.47E+08 2.38E+05-9.36E+07 5.29E+01
  3.20E+06 2.99E+01-9.02E+06 5.98E+08-6.15E+05-2.46E+05-8.37E+04 2.92E+07-1.47E+03-5.74E+08 1.76E+05-1.07E+08 3.65E+01
  3.30E+06 2.29E+01-1.14E+07 6.24E+08-6.42E+05-2.67E+05-9.71E+04 3.01E+07-2.50E+03-6.00E+08 1.31E+05-1.23E+08 2.54E+01
  3.40E+06 1.76E+01-1.40E+07 6.49E+08-6.68E+05-2.92E+05-1.13E+05 4.54E+07-4.14E+03-6.25E+08 1.00E+05-1.43E+08 1.80E+01
  3.50E+06 1.34E+01-1.64E+07 6.73E+08-7.05E+05-3.24E+05-1.33E+05 7.17E+07-6.70E+03-6.49E+08 7.82E+04-1.71E+08 1.30E+01
  3.60E+06 9.60E+00-1.81E+07 6.95E+08-7.69E+05-3.70E+05-1.63E+05 1.02E+08-1.06E+04-6.71E+08 6.31E+04-2.11E+08 9.73E+00
  3.70E+06 5.81E+00-1.86E+07 7.16E+08-8.66E+05-4.36E+05-2.10E+05 1.28E+08-1.63E+04-6.92E+08 5.26E+04-2.69E+08 7.38E+00
  3.80E+06 1.83E+00-1.78E+07 7.35E+08-1.00E+06-5.25E+05-2.77E+05 1.41E+08-2.44E+04-7.11E+08 4.49E+04-3.48E+08 5.64E+00
  3.90E+06-2.12E+00-1.60E+07 7.52E+08-1.19E+06-6.46E+05-3.69E+05 1.40E+08-3.62E+04-7.28E+08 3.88E+04-4.53E+08 4.29E+00
  4.00E+06-5.36E+00-1.41E+07 7.68E+08-1.41E+06-7.87E+05-4.80E+05 1.26E+08-5.33E+04-7.43E+08 3.37E+04-5.83E+08 3.20E+00
  4.10E+06-7.15E+00-1.27E+07 7.81E+08-1.64E+06-9.37E+05-5.99E+05 1.04E+08-7.81E+04-7.56E+08 2.89E+04-7.37E+08 2.34E+00
  4.20E+06-7.31E+00-1.25E+07 7.94E+08-1.86E+06-1.09E+06-7.21E+05 8.15E+07-1.16E+05-7.68E+08 2.43E+04-9.15E+08 1.67E+00
  4.30E+06-6.11E+00-1.34E+07 8.04E+08-2.07E+06-1.24E+06-8.33E+05 6.20E+07-1.73E+05-7.78E+08 1.99E+04-1.12E+09 1.17E+00
