  9.50E+06-5.05E+02 2.52E-04 5.05E+02 8.17E-24 1.00E+10 4.49E-28 7.99E-20-1.01E-05 7.62E-06 2.46E-06 9.75E-16 4.61E+08
  9.60E+06-3.64E+02 1.51E-04 3.64E+02 3.26E-24 8.29E+09 2.22E-28 5.71E-20-6.71E-06 5.04E-06 1.67E-06 6.94E-16 3.93E+08
  9.70E+06-2.47E+02 8.98E-05 2.47E+02 1.30E-24 6.89E+09 1.10E-28 4.12E-20-4.33E-06 3.26E-06 1.07E-06 4.96E-16 3.35E+08
  9.80E+06-1.49E+02 5.35E-05 1.49E+02 5.19E-25 5.79E+09 5.40E-29 3.01E-20-2.59E-06 1.99E-06 6.05E-07 3.54E-16 2.87E+08
  9.90E+06-6.80E+01 3.14E-05 6.80E+01 2.01E-25 4.93E+09 2.30E-29 2.21E-20-1.23E-06 9.75E-07 2.59E-07 2.54E-16 2.47E+08
  1.00E+07 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
  1.00E+07-3.79E-06-6.33E-08-1.89E-07-7.10E-32 4.26E+09 7.91E-35 1.12E-20 1.20E-11 1.50E-10-5.15E-06 6.39E-17 2.13E+08

     Z        SO4AER  
  0.00E+00-2.52E+07
  1.00E+05-5.04E+08
  2.00E+05-9.55E+08
  3.00E+05-1.07E+09
  4.00E+05-1.05E+09
  5.00E+05-9.45E+08
  6.00E+05-7.87E+08
  7.00E+05-6.02E+08
  8.00E+05-4.14E+08
  9.00E+05-2.47E+08
  1.00E+06-1.28E+08
  1.10E+06-6.77E+07
  1.20E+06-2.10E+07
  1.30E+06-5.19E+06
  1.40E+06-9.63E+05
  1.50E+06-1.37E+05
  1.60E+06-1.54E+04
  1.70E+06-1.45E+03
  1.80E+06-1.19E+02
  1.90E+06-8.57E+00
  2.00E+06-3.16E-02
  2.10E+06-3.73E-09
  2.20E+06-1.40E-09
  2.30E+06-1.86E-09
  2.40E+06 6.98E-10
  2.50E+06 1.63E-09
  2.60E+06 1.63E-09
  2.70E+06-3.03E-09
  2.80E+06-2.33E-10
  2.90E+06-1.40E-09
  3.00E+06-6.98E-10
  3.10E+06-4.66E-10
  3.20E+06-1.05E-09
  3.30E+06-3.49E-10
  3.40E+06-2.91E-10
  3.50E+06 0.00E+00
  3.60E+06-4.07E-10
  3.70E+06-4.66E-10
  3.80E+06-8.73E-11
  3.90E+06-8.73E-11
  4.00E+06-2.91E-11
  4.10E+06-1.46E-10
  4.20E+06-1.02E-10
  4.30E+06-4.37E-11
  4.40E+06-5.09E-11
  4.50E+06-3.64E-11
  4.60E+06-7.28E-12
  4.70E+06-1.82E-11
  4.80E+06-1.82E-11
  4.90E+06 3.64E-12
  5.00E+06 2.21E+02
  5.10E+06 9.07E+01
  5.20E+06 4.38E+01
  5.30E+06 3.62E+01
  5.40E+06 3.26E+01
  5.50E+06 2.11E+01
  5.60E+06 5.23E+00
  5.70E+06 2.29E+00
  5.80E+06 3.14E+00
  5.90E+06 6.65E-01
  6.00E+06-1.61E-01
  6.10E+06-1.20E-01
  6.20E+06-2.28E-01
  6.30E+06-2.08E-01
  6.40E+06-7.11E-02
  6.50E+06-5.01E-02
  6.60E+06-3.09E-02
  6.70E+06-1.70E-02
  6.80E+06-8.54E-03
  6.90E+06-3.94E-03
  7.00E+06-1.68E-03
  7.10E+06-6.59E-04
  7.20E+06-1.71E-04
  7.30E+06-6.84E-05
  7.40E+06-2.10E-05
  7.50E+06-4.59E-06
  7.60E+06-7.01E-07
  7.70E+06-7.20E-08
  7.80E+06-4.74E-09
  7.90E+06-1.87E-10
  8.00E+06-4.10E-12
  8.10E+06-4.57E-14
  8.20E+06-2.32E-16
  8.30E+06-4.75E-19
  8.40E+06-3.39E-22
  8.50E+06-7.10E-26
  8.60E+06-3.57E-30
  8.70E+06-3.42E-35
  8.80E+06-4.75E-41
  8.90E+06-6.96E-48
  9.00E+06-7.42E-56
  9.10E+06-3.73E-65
  9.20E+06-5.34E-76
  9.30E+06-7.49E-85
  9.40E+06-7.49E-85
  9.50E+06-7.49E-85
  9.60E+06-7.49E-85
  9.70E+06-7.49E-85
  9.80E+06-7.49E-85
  9.90E+06-7.49E-85
  1.00E+07 0.00E+00
  1.00E+07-7.49E-85

 RAINOUT RATE, PHIDEP, TLOSS AND LOWER B.C.

 FOLLOWED BY TP, TL, FUP, FLOW, CON


     Z        H2CO     O        H2O      OH       HO2      H2O2     O3       H        H2       CH4      CO       CH3OOH  
           1.12E+09 0.00E+00 0.00E+00 4.16E+06 1.16E+08 1.82E+10 0.00E+00 0.00E+00 0.00E+00 0.00E+00 3.34E+04 1.38E+10
           3.68E+08 6.49E+04 0.00E+00 4.37E+06 3.65E+08 5.83E+09 2.36E+10 2.28E+01 7.10E+08 0.00E+00 0.00E+00 4.30E+09
           1.48E+09 6.49E+04 9.85E+09 8.53E+06 4.82E+08 2.41E+10 2.36E+10 2.28E+01 7.10E+08 0.00E+00 3.34E+04 1.81E+10
              0        0        1        0        0        0        0        0        0        2        2        0

           9.64E+10 1.45E+15 6.56E+11 2.64E+12 2.24E+12 1.90E+11 1.45E+15 1.73E+12 2.33E+10 0.00E+00 2.15E+11 2.74E+11
           9.60E+10 1.45E+15 4.93E+11 2.64E+12 2.24E+12 1.84E+11 1.45E+15 1.73E+12 2.26E+10 1.14E+11 4.36E+11 2.70E+11
          -2.01E-06-8.73E+09 1.53E+03-1.93E-03-1.23E-04 4.57E-18-1.47E-02 1.33E+07 3.79E+07 1.46E+00-2.13E+08-9.11E-19
          -3.68E+08-1.74E+05-9.85E+09-4.39E+06-3.65E+08-5.83E+09-2.36E+10-4.01E+03-7.10E+08 1.14E+11 2.21E+11-4.30E+09
           7.18E+02-1.01E+09 1.53E+11-1.66E+05-6.95E+03 2.48E+03 1.01E+09-6.50E+04 1.01E+03 6.13E+03-4.69E+04 6.84E+03

     Z        CH3O2    N2O      NO       NO2      HNO2     HNO3     HO2NO2   NO3      N2O5     CL2O2    CH3CL    HOCL    
           1.44E+08 1.63E+05 6.11E-01 6.60E+00 8.74E+04 2.16E+08 7.00E+06 3.37E-02 6.55E+03 0.00E+00 0.00E+00 0.00E+00
           2.33E+08 0.00E+00 7.05E+05 2.03E+06 3.54E+04 8.18E+07 1.55E+05 7.89E+03 2.43E+00 2.66E-01 0.00E+00 2.65E+07
           3.77E+08 1.63E+05 7.05E+05 2.03E+06 1.23E+05 2.98E+08 7.16E+06 7.89E+03 6.56E+03 2.66E-01 0.00E+00 2.65E+07
              0        2        0        0        0        0        0        0        0        0        1        0

           3.33E+11 2.04E+07 1.86E+11 2.05E+11 4.62E+08 2.27E+09 4.66E+09 1.28E+10 1.69E+07 1.88E+10 0.00E+00 1.65E+11
           3.33E+11 1.03E+09 1.86E+11 2.05E+11 4.62E+08 2.19E+09 4.66E+09 1.28E+10 1.69E+07 1.88E+10 8.72E+08 1.65E+11
          -1.36E-16 4.85E-12-7.03E-08 5.62E-09-2.39E-19-1.64E-25-2.65E-28 7.87E-16 9.32E-37-2.44E-31-8.22E-15-3.02E-21
          -2.33E+08 1.01E+09-7.05E+05-2.03E+06-3.54E+04-8.18E+07-1.55E+05-7.90E+03-2.44E+00-1.43E+00 8.72E+08-2.65E+07
           4.45E+02 4.73E+02-3.02E+02 2.12E+02-6.08E-01 8.45E+02 3.14E+02-5.75E+03 8.17E+00 5.00E+03-1.33E+02 1.28E+04

     Z        CL       CLO      HCL      CLONO2   O2       H2S      HS       SO       SO2      H2SO4    HSO      CO2     
           0.00E+00 0.00E+00 5.83E+08 0.00E+00 9.77E+08 1.42E+02 2.30E+02 1.82E-04 2.23E+08 1.29E+08 5.02E+05 2.20E+10
           3.29E+03 2.44E+06 2.59E+08 1.97E+06 5.10E+12 3.31E+05 4.02E+02 7.53E-02 3.74E+08 7.77E+07 1.44E+06 0.00E+00
           3.29E+03 2.44E+06 8.41E+08 1.97E+06 1.16E+14 3.31E+05 6.31E+02 7.55E-02 5.97E+08 2.06E+08 1.95E+06 1.16E+14
              0        0        0        0        1        0        0        0        0        0        0        1

           2.13E+13 1.34E+12 7.05E+09 1.20E+10 1.59E+15 3.52E+08 3.55E+08 2.29E+09 9.42E+10 3.25E+09 3.50E+08 1.17E+14
           2.13E+13 1.34E+12 6.79E+09 1.20E+10 1.48E+15 3.51E+08 3.55E+08 2.29E+09 9.38E+10 3.17E+09 3.49E+08 1.05E+12
          -3.79E-06-6.33E-08-1.89E-07-7.10E-32 4.26E+09 7.91E-35 1.12E-20 1.20E-11 1.50E-10-5.15E-06 6.39E-17 2.13E+08
          -4.20E+05-2.44E+06-2.59E+08-1.97E+06-1.16E+14-3.31E+05-4.01E+02 4.55E+00-3.74E+08-7.77E+07-1.44E+06-1.16E+14
          -4.46E+05-5.64E+02 1.54E+00 5.73E+03-8.76E+08 1.31E+01-5.27E+00-3.97E+02 8.33E+02-3.60E+02 7.10E+00 6.18E+04

     Z        SO4AER  
           3.02E+09
           2.69E+07
           3.05E+09
              0

           3.04E+09
           3.02E+09
          -7.49E-85
          -2.52E+07
           1.44E-02

 CONSERVATION OF OXYGEN:
     OXYLOS = 3.820E+11  OXYPRO = 3.734E+11  CONOXY = 8.576E+09   ERR =  2.297E+00%

     OXYDEP = 9.409E+10  OXYRAN = 1.255E+11  OXYUP = 7.312E+02  TP-TL(H2O) = 1.624E+11
     FLOW(LCO) = 2.210E+11  FLOW(LN2O) = 1.010E+09
     GPP-FLOW(LO2)= 7.392E+11  GPPOXY = 1.160E+14  GPP-FLOW(LCO2)=-5.878E+11  GPPCDE = 1.160E+14

      H2O     TP        TL        TP-TL 
     TROPOS 5.712E+11 4.187E+11 1.526E+11
     STRATO 8.464E+10 7.480E+10 9.845E+09
     TOTAL  6.559E+11 4.935E+11 1.624E+11
     FLOW(O2)= 115630389482584.922
     SL(O2)=    51000898188165080.000
     FLOW(CO2)= 116293913729362.969
     SL(CO2)=     9714456797745730.000

 RAINOUT RATE, FLOW, FUP,TLOSS

     Z        H2CO     O        OH       HO2      H2O2     O3       CO       CH3OOH   CH3O2    N2O     
 RAIN      1.12E+09 0.00E+00 4.16E+06 2.33E+08 3.65E+10 0.00E+00 3.34E+04 2.77E+10 2.88E+08 1.63E+05
 FLOW     -3.68E+08-1.74E+05-4.39E+06-7.30E+08-1.17E+10-7.09E+10 2.21E+11-8.61E+09-4.65E+08 1.01E+09
  FUP     -2.01E-06-8.73E+09-1.93E-03-2.46E-04 9.14E-18-4.42E-02-2.13E+08-1.82E-18-2.71E-16 4.85E-12
 TLOS      1.48E+09 6.49E+04 8.53E+06 9.63E+08 4.81E+10 7.09E+10 3.34E+04 3.63E+10 7.53E+08 1.63E+05
 

     Z        NO       NO2      HNO2     HNO3     HO2NO2   NO3      N2O5     O2       SO       SO2     
 RAIN      6.11E-01 1.32E+01 1.75E+05 6.48E+08 2.80E+07 1.01E-01 3.28E+04 1.95E+09 1.82E-04 4.46E+08
 FLOW     -7.05E+05-4.06E+06-7.08E+04-2.45E+08-6.19E+05-2.37E+04-1.22E+01-2.31E+14 4.55E+00-7.48E+08
  FUP     -7.03E-08 1.12E-08-4.79E-19-4.91E-25-1.06E-27 2.36E-15 4.66E-36 8.52E+09 1.20E-11 3.01E-10
 TLOS      7.05E+05 4.06E+06 2.46E+05 8.94E+08 2.86E+07 2.37E+04 3.28E+04 2.31E+14 7.55E-02 1.19E+09
 

     Z        H2SO4    HSO      CO2      SO4AER  
 RAIN      5.14E+08 5.02E+05 4.39E+10 1.21E+10
 FLOW     -3.11E+08-1.44E+06-2.33E+14-1.01E+08
  FUP     -2.06E-05 6.39E-17 4.26E+08-3.00E-84
 TLOS      8.25E+08 1.95E+06 2.33E+14 1.22E+10

 INTEGRATED REACTION RATES

         1         2         3         4         5         6         7         8         9        10
  1   2.921E+11 2.348E+08 1.340E+07 2.216E+10 2.303E+11 1.477E+12 1.590E+09 6.816E+08 2.045E+10 1.058E+12   10
 11   1.187E+11 3.690E+11 9.939E+11 2.542E+11 1.894E+11 1.144E+11 1.053E+11 1.450E+15 3.732E+10 4.423E+09   20
 21   5.326E+14 1.672E+12 4.028E+11 2.393E+12 1.981E+11 5.351E+14 9.122E+14 5.137E+10 6.598E+10 4.360E+11   30
 31   1.446E+07 1.232E+06 1.618E+03 0.000E+00 1.767E+03 9.979E+04 9.979E+04 2.162E+10 1.530E+10 7.715E+03   40
 41   6.508E+03 5.392E+10 7.641E+05 7.325E+10 5.694E+10 4.506E+07 4.683E+08 5.555E+07 3.770E+06 1.547E+10   50
 51   8.644E+07 3.670E+10 1.028E+09 4.614E+08 1.483E+09 2.558E+06 1.716E+11 1.090E+11 4.881E+08 2.820E+07   60
 61   4.515E+00 1.392E+03 8.644E+07 2.022E+03 1.209E-06 8.644E+07 1.140E+11 6.145E-09 1.581E+05 5.004E+06   70
 71   2.743E+11 3.138E+09 7.281E+09 9.543E+10 6.111E+03 2.450E+04 9.703E+05 7.096E+05 8.279E+05 3.195E+04   80
 81   1.518E+06 1.801E+05 8.663E+10 2.127E+08 1.449E+10 4.616E+08 1.375E+10 2.208E+09 4.164E+06 4.914E+08   90
 91   4.665E+09 8.234E+08 2.735E+03 3.409E+09 4.257E+08 2.195E+11 4.517E+10 1.516E+08 1.534E+03 1.041E+08  100
101   7.268E+07 1.176E+08 4.489E+07 7.849E+08 1.328E+12 1.652E+08 4.355E+09 1.458E+07 9.568E+08 2.862E+07  110
111   1.525E+09 1.629E+08 2.795E+07 7.560E+05 9.937E+06 1.656E+04 1.997E+13 2.678E+04 1.397E+03 9.891E+11  120
121   7.698E+10 1.199E+10 1.653E+11 6.285E+10 6.011E+09 1.296E+09 1.212E+08 1.620E+05 3.552E+09 1.019E+08  130
131   7.941E+03 8.462E+07 2.505E+05 1.929E+08 1.603E+11 7.394E+05 4.910E+07 1.174E+10 4.617E+12 5.723E+07  140
141   1.880E+10 1.396E+10 4.845E+09 1.537E+13 4.390E+05 8.458E+07 3.930E+07 1.341E+05 6.153E+02 4.092E+08  150
151   1.242E+10 1.694E+07 1.326E+07 9.877E-03 3.679E+06 0.000E+00 1.357E+09 4.210E+07 1.903E+09 1.642E+07  160
161   1.143E+05 2.383E+06 3.250E+09 2.099E+06 3.252E+09 3.250E+09 1.548E+01 4.639E-05 3.496E+00 3.092E+08  170
171   1.188E+02 5.412E+04 1.195E+04 2.940E+06 1.459E+06 5.511E-01 3.297E-03 3.607E-02 3.365E-05 5.813E+08  180
181   2.851E+00 5.815E+08 1.695E+01 1.695E+01 2.319E+05 8.803E+10 3.806E+08 1.169E+06 0.000E+00 8.002E+09  190
191   8.002E+10 9.750E+05 1.430E+07 1.698E+03 1.487E+00 8.378E+09 5.121E+06 1.815E-01 2.525E+06 3.614E+08  200
201   0.000E+00 3.498E+08 1.898E+05 2.044E+05 1.186E+00 1.356E-01 5.532E-01 0.000E+00 6.010E-03 3.514E-02  210
211   3.259E+06 2.920E+08 1.414E+03 1.100E+02 2.245E+02 5.277E+07 8.935E-02 2.044E+07 1.328E+05 7.587E-30  220
221   9.102E+11 0.000E+00                                                                                  222
         1         2         3         4         5         6         7         8         9        10

 ATMOSPHERIC PARAMETERS AND PH EQ SPECIES

     Z        SO4AER   CH21     CH23     O1D      CH3      H3CO     HCO      N        NOCL     CLONO   
  5.00E+04 2.52E+09 0.00E+00 0.00E+00 6.93E-03 3.49E+00 1.53E+03 3.30E-01 7.54E-56 1.76E+01 1.88E+02
  1.50E+05 2.77E+09 0.00E+00 0.00E+00 1.08E-02 3.29E+00 1.94E+03 3.92E-01 3.57E-32 2.70E+01 3.01E+02
  2.50E+05 3.42E+09 0.00E+00 0.00E+00 1.75E-02 3.10E+00 2.33E+03 4.42E-01 7.83E-19 3.82E+01 4.88E+02
  3.50E+05 4.11E+09 0.00E+00 0.00E+00 2.75E-02 2.69E+00 2.51E+03 4.36E-01 1.20E-11 4.81E+01 7.53E+02
  4.50E+05 4.68E+09 0.00E+00 0.00E+00 4.14E-02 2.64E+00 2.69E+03 4.43E-01 1.23E-07 5.20E+01 1.08E+03
  5.50E+05 5.10E+09 0.00E+00 0.00E+00 6.00E-02 2.25E+00 2.57E+03 3.88E-01 2.86E-05 5.13E+01 1.41E+03
  6.50E+05 5.33E+09 0.00E+00 0.00E+00 8.33E-02 1.73E+00 2.32E+03 3.08E-01 8.76E-04 5.39E+01 3.67E+03
  7.50E+05 5.34E+09 0.00E+00 0.00E+00 1.12E-01 1.14E+00 1.76E+03 2.04E-01 5.21E-03 4.12E+01 2.23E+03
  8.50E+05 5.17E+09 0.00E+00 0.00E+00 1.44E-01 7.60E-01 1.36E+03 1.34E-01 2.71E-02 3.93E+01 2.85E+03
  9.50E+05 4.94E+09 6.91-208 4.29-203 1.77E-01 3.26E-01 9.55E+02 6.98E-02 1.33E-01 4.10E+01 4.24E+03
  1.05E+06 4.72E+09 1.47-165 9.11-161 2.13E-01 1.22E-01 6.94E+02 3.44E-02 7.55E-01 4.94E+01 6.01E+03
  1.15E+06 4.19E+09 2.75-142 1.70-137 3.20E-01 1.16E-01 4.54E+02 2.14E-02 1.42E+00 3.90E+01 6.40E+03
  1.25E+06 3.65E+09 2.14-122 1.33-117 5.28E-01 1.27E-01 3.82E+02 1.77E-02 2.23E+00 2.84E+01 7.27E+03
  1.35E+06 3.08E+09 2.19-105 1.36-100 8.85E-01 1.60E-01 4.28E+02 2.03E-02 3.36E+00 2.32E+01 8.56E+03
  1.45E+06 2.52E+09 7.94E-91 4.93E-86 1.41E+00 2.11E-01 5.25E+02 2.60E-02 5.62E+00 2.38E+01 9.77E+03
  1.55E+06 2.01E+09 2.37E-78 1.47E-73 2.08E+00 2.79E-01 6.45E+02 3.34E-02 1.07E+01 2.90E+01 1.03E+04
  1.65E+06 1.56E+09 1.18E-67 7.34E-63 2.89E+00 3.63E-01 7.82E+02 4.23E-02 2.13E+01 3.88E+01 1.01E+04
  1.75E+06 1.20E+09 1.80E-58 1.12E-53 3.83E+00 4.66E-01 9.29E+02 5.26E-02 4.21E+01 5.36E+01 8.96E+03
  1.85E+06 9.10E+08 1.37E-50 8.53E-46 4.90E+00 5.90E-01 1.09E+03 6.41E-02 7.80E+01 7.39E+01 7.39E+03
  1.95E+06 6.90E+08 8.10E-44 5.03E-39 6.06E+00 7.41E-01 1.26E+03 7.73E-02 1.33E+02 1.01E+02 5.74E+03
  2.05E+06 5.25E+08 5.28E-38 3.28E-33 7.21E+00 9.25E-01 1.45E+03 9.21E-02 2.06E+02 1.36E+02 4.31E+03
  2.15E+06 4.02E+08 5.18E-33 3.22E-28 8.11E+00 1.14E+00 1.65E+03 1.07E-01 2.94E+02 1.76E+02 3.23E+03
  2.25E+06 3.09E+08 9.98E-29 6.19E-24 8.64E+00 1.37E+00 1.82E+03 1.21E-01 3.90E+02 2.13E+02 2.44E+03
  2.35E+06 2.40E+08 4.73E-25 2.94E-20 8.86E+00 1.60E+00 1.95E+03 1.32E-01 4.90E+02 2.39E+02 1.86E+03
  2.45E+06 1.88E+08 6.72E-22 4.17E-17 8.85E+00 1.83E+00 2.04E+03 1.40E-01 5.87E+02 2.49E+02 1.41E+03
  2.55E+06 1.46E+08 3.38E-19 2.10E-14 8.69E+00 2.06E+00 2.09E+03 1.45E-01 6.73E+02 2.43E+02 1.03E+03
  2.65E+06 1.14E+08 6.96E-17 4.32E-12 8.44E+00 2.28E+00 2.10E+03 1.47E-01 7.43E+02 2.24E+02 7.28E+02
  2.75E+06 8.79E+07 6.66E-15 4.14E-10 8.12E+00 2.50E+00 2.08E+03 1.46E-01 7.91E+02 1.96E+02 4.92E+02
  2.85E+06 6.76E+07 3.31E-13 2.05E-08 7.77E+00 2.71E+00 2.03E+03 1.44E-01 8.16E+02 1.64E+02 3.18E+02
  2.95E+06 5.17E+07 9.33E-12 5.79E-07 7.39E+00 2.91E+00 1.95E+03 1.38E-01 8.17E+02 1.32E+02 1.96E+02
  3.05E+06 3.92E+07 1.62E-10 1.01E-05 6.97E+00 3.07E+00 1.84E+03 1.31E-01 7.99E+02 1.02E+02 1.16E+02
  3.15E+06 2.96E+07 1.87E-09 1.16E-04 6.52E+00 3.20E+00 1.70E+03 1.22E-01 7.67E+02 7.63E+01 6.57E+01
  3.25E+06 2.21E+07 1.51E-08 9.36E-04 6.01E+00 3.28E+00 1.55E+03 1.11E-01 7.25E+02 5.52E+01 3.61E+01
  3.35E+06 1.64E+07 8.96E-08 5.56E-03 5.46E+00 3.31E+00 1.38E+03 9.88E-02 6.78E+02 3.87E+01 1.95E+01
  3.45E+06 1.20E+07 4.10E-07 2.54E-02 4.86E+00 3.29E+00 1.21E+03 8.65E-02 6.31E+02 2.65E+01 1.04E+01
  3.55E+06 8.74E+06 1.49E-06 9.27E-02 4.24E+00 3.22E+00 1.04E+03 7.49E-02 5.84E+02 1.78E+01 5.59E+00
  3.65E+06 6.31E+06 4.48E-06 2.78E-01 3.64E+00 3.11E+00 8.76E+02 6.50E-02 5.39E+02 1.18E+01 3.06E+00
  3.75E+06 4.52E+06 1.13E-05 7.03E-01 3.06E+00 2.96E+00 7.30E+02 5.82E-02 4.95E+02 7.70E+00 1.72E+00
  3.85E+06 3.20E+06 2.46E-05 1.53E+00 2.52E+00 2.79E+00 5.99E+02 5.60E-02 4.50E+02 4.97E+00 9.98E-01
  3.95E+06 2.25E+06 4.67E-05 2.90E+00 2.05E+00 2.60E+00 4.85E+02 5.99E-02 4.05E+02 3.17E+00 6.00E-01
  4.05E+06 1.57E+06 7.87E-05 4.89E+00 1.63E+00 2.39E+00 3.89E+02 7.04E-02 3.59E+02 2.01E+00 3.74E-01
  4.15E+06 1.08E+06 1.19E-04 7.38E+00 1.29E+00 2.18E+00 3.07E+02 8.64E-02 3.15E+02 1.26E+00 2.39E-01
  4.25E+06 7.31E+05 1.63E-04 1.01E+01 1.02E+00 1.96E+00 2.39E+02 1.05E-01 2.73E+02 7.90E-01 1.55E-01
  4.35E+06 4.91E+05 2.05E-04 1.27E+01 8.17E-01 1.74E+00 1.84E+02 1.24E-01 2.37E+02 4.93E-01 1.01E-01
  4.45E+06 3.26E+05 2.38E-04 1.48E+01 6.63E-01 1.52E+00 1.39E+02 1.39E-01 2.06E+02 3.07E-01 6.57E-02
  4.55E+06 2.14E+05 2.58E-04 1.60E+01 5.50E-01 1.31E+00 1.03E+02 1.48E-01 1.80E+02 1.91E-01 4.22E-02
  4.65E+06 1.38E+05 2.63E-04 1.64E+01 4.68E-01 1.10E+00 7.51E+01 1.48E-01 1.58E+02 1.19E-01 2.66E-02
  4.75E+06 8.76E+04 2.55E-04 1.58E+01 4.09E-01 9.13E-01 5.37E+01 1.42E-01 1.40E+02 7.45E-02 1.65E-02
  4.85E+06 5.46E+04 2.36E-04 1.46E+01 3.68E-01 7.42E-01 3.76E+01 1.30E-01 1.26E+02 4.66E-02 1.00E-02
  4.95E+06 3.34E+04 2.09E-04 1.30E+01 3.40E-01 5.91E-01 2.58E+01 1.15E-01 1.14E+02 2.93E-02 5.97E-03
  5.05E+06 1.98E+04 1.79E-04 1.11E+01 3.22E-01 4.63E-01 1.74E+01 9.77E-02 1.04E+02 1.84E-02 3.48E-03
  5.15E+06 1.16E+04 1.49E-04 9.28E+00 3.10E-01 3.57E-01 1.16E+01 8.11E-02 9.67E+01 1.17E-02 1.98E-03
  5.25E+06 6.67E+03 1.22E-04 7.61E+00 3.05E-01 2.72E-01 7.60E+00 6.61E-02 9.05E+01 7.38E-03 1.10E-03
  5.35E+06 3.77E+03 9.92E-05 6.16E+00 3.04E-01 2.06E-01 4.94E+00 5.35E-02 8.56E+01 4.70E-03 6.01E-04
  5.45E+06 2.08E+03 7.96E-05 4.94E+00 3.08E-01 1.53E-01 3.16E+00 4.30E-02 8.19E+01 3.00E-03 3.18E-04
  5.55E+06 1.11E+03 6.33E-05 3.93E+00 3.18E-01 1.11E-01 1.98E+00 3.46E-02 7.95E+01 1.93E-03 1.63E-04
  5.65E+06 5.84E+02 5.02E-05 3.12E+00 3.39E-01 7.87E-02 1.21E+00 2.82E-02 7.84E+01 1.25E-03 8.06E-05
  5.75E+06 2.99E+02 3.98E-05 2.47E+00 3.74E-01 5.35E-02 7.07E-01 2.36E-02 7.88E+01 8.15E-04 3.82E-05
  5.85E+06 1.48E+02 3.16E-05 1.96E+00 4.30E-01 3.42E-02 3.91E-01 2.07E-02 8.12E+01 5.35E-04 1.72E-05
  5.95E+06 7.11E+01 2.51E-05 1.56E+00 5.12E-01 2.06E-02 2.04E-01 1.95E-02 8.39E+01 3.56E-04 7.54E-06
  6.05E+06 3.31E+01 2.00E-05 1.24E+00 6.35E-01 1.16E-02 1.00E-01 2.14E-02 8.29E+01 2.48E-04 3.18E-06
  6.15E+06 1.49E+01 1.60E-05 9.95E-01 9.27E-01 2.31E-03 2.25E-02 3.05E-02 1.38E+02 2.00E-04 6.41E-07
  6.25E+06 6.50E+00 1.29E-05 8.03E-01 1.67E+00 2.92E-04 4.33E-03 4.27E-02 3.73E+02 1.93E-04 9.42E-08
  6.35E+06 2.75E+00 1.05E-05 6.54E-01 2.78E+00 8.10E-05 1.37E-03 4.73E-02 6.94E+02 1.74E-04 3.85E-08
  6.45E+06 1.11E+00 8.62E-06 5.37E-01 4.11E+00 3.19E-05 5.37E-04 4.43E-02 1.02E+03 1.44E-04 2.45E-08
  6.55E+06 4.28E-01 7.11E-06 4.45E-01 5.55E+00 1.49E-05 2.31E-04 3.74E-02 1.33E+03 1.11E-04 1.61E-08
  6.65E+06 1.56E-01 5.91E-06 3.72E-01 6.97E+00 7.70E-06 1.05E-04 2.94E-02 1.65E+03 8.15E-05 1.03E-08
  6.75E+06 5.42E-02 4.95E-06 3.14E-01 8.30E+00 4.29E-06 4.99E-05 2.19E-02 1.97E+03 5.79E-05 6.29E-09
  6.85E+06 1.77E-02 4.18E-06 2.67E-01 9.50E+00 2.54E-06 2.47E-05 1.58E-02 2.30E+03 4.01E-05 3.75E-09
  6.95E+06 5.43E-03 3.56E-06 2.30E-01 1.06E+01 1.57E-06 1.27E-05 1.12E-02 2.66E+03 2.72E-05 2.19E-09
  7.05E+06 1.56E-03 3.06E-06 2.01E-01 1.15E+01 1.02E-06 6.77E-06 7.83E-03 3.02E+03 1.82E-05 1.26E-09
  7.15E+06 4.19E-04 2.66E-06 1.77E-01 1.25E+01 6.92E-07 3.70E-06 5.48E-03 3.40E+03 1.20E-05 7.15E-10
  7.25E+06 9.40E-05 2.32E-06 1.57E-01 1.35E+01 4.82E-07 2.06E-06 3.83E-03 3.77E+03 7.88E-06 4.02E-10
  7.35E+06 1.69E-05 2.03E-06 1.40E-01 1.46E+01 3.43E-07 1.15E-06 2.67E-03 4.14E+03 5.14E-06 2.25E-10
  7.45E+06 2.33E-06 1.77E-06 1.25E-01 1.60E+01 2.49E-07 6.42E-07 1.86E-03 4.50E+03 3.33E-06 1.25E-10
  7.55E+06 2.38E-07 1.54E-06 1.11E-01 1.77E+01 1.85E-07 3.61E-07 1.30E-03 4.84E+03 2.15E-06 6.93E-11
  7.65E+06 1.70E-08 1.34E-06 9.99E-02 1.97E+01 1.40E-07 2.04E-07 9.17E-04 5.16E+03 1.38E-06 3.82E-11
  7.75E+06 8.04E-10 1.16E-06 8.98E-02 2.22E+01 1.09E-07 1.17E-07 6.48E-04 5.46E+03 8.84E-07 2.10E-11
  7.85E+06 2.34E-11 1.01E-06 8.11E-02 2.52E+01 8.73E-08 6.75E-08 4.60E-04 5.75E+03 5.64E-07 1.15E-11
  7.95E+06 3.89E-13 8.76E-07 7.35E-02 2.85E+01 7.10E-08 3.95E-08 3.29E-04 6.02E+03 3.58E-07 6.24E-12
