
     Z         PRESS      DEN     ProOH1    ProOH25    ProO3D    PO2D       PO2      PH2O      PO3D      PH2O2     FO3      FH2O      NumO2      NumOH      NumO1D
   6.650E+06 4.109E+01 1.417E+15 1.408E-03 4.960E+00 5.893E+04 4.536E-07 4.094E-08 6.156E-06 3.911E-03 5.283E-05 1.063E-08 5.684E-10 2.978E+11 4.014E+03 4.896E+00
   6.750E+06 3.520E+01 1.214E+15 9.997E-04 3.371E+00 4.345E+04 5.464E-07 4.202E-08 6.313E-06 3.912E-03 5.283E-05 9.148E-09 4.397E-10 2.443E+11 2.525E+03 5.244E+00
   6.850E+06 3.016E+01 1.040E+15 7.183E-04 2.313E+00 3.121E+04 6.524E-07 4.298E-08 6.462E-06 3.912E-03 5.284E-05 7.669E-09 3.441E-10 1.996E+11 1.577E+03 5.621E+00
   6.950E+06 2.584E+01 8.913E+14 5.217E-04 1.603E+00 2.189E+04 7.700E-07 4.381E-08 6.601E-06 3.912E-03 5.284E-05 6.278E-09 2.724E-10 1.625E+11 9.795E+02 6.017E+00
   7.050E+06 2.214E+01 7.636E+14 3.824E-04 1.123E+00 1.503E+04 8.970E-07 4.452E-08 6.731E-06 3.912E-03 5.284E-05 5.033E-09 2.185E-10 1.320E+11 6.054E+02 6.418E+00
   7.150E+06 1.897E+01 6.543E+14 2.828E-04 7.970E-01 1.014E+04 1.030E-06 4.513E-08 6.851E-06 3.912E-03 5.284E-05 3.960E-09 1.778E-10 1.071E+11 3.729E+02 6.808E+00
   7.250E+06 1.625E+01 5.607E+14 2.090E-04 5.689E-01 6.735E+03 1.167E-06 4.563E-08 6.961E-06 3.912E-03 5.284E-05 3.071E-09 1.458E-10 8.662E+10 2.287E+02 7.162E+00
   7.350E+06 1.393E+01 4.805E+14 1.527E-04 4.053E-01 4.417E+03 1.304E-06 4.606E-08 7.061E-06 3.912E-03 5.285E-05 2.350E-09 1.195E-10 6.974E+10 1.394E+02 7.448E+00
   7.450E+06 1.194E+01 4.117E+14 1.100E-04 2.880E-01 2.862E+03 1.438E-06 4.641E-08 7.150E-06 3.912E-03 5.285E-05 1.776E-09 9.783E-11 5.589E+10 8.446E+01 7.651E+00
   7.550E+06 1.023E+01 3.529E+14 7.829E-05 2.041E-01 1.832E+03 1.567E-06 4.669E-08 7.230E-06 3.912E-03 5.285E-05 1.327E-09 8.002E-11 4.460E+10 5.095E+01 7.766E+00
