
     Z         PRESS      DEN     ProOH1    ProOH25    ProO3D    PO2D       PO2      PH2O      PO3D      PH2O2     FO3      FH2O      NumO2      NumOH      NumO1D
   7.950E+06 1.134E+01 4.136E+14 4.552E+00 2.673E+03 3.533E+04 7.803E-10 2.226E-09 1.556E-06 3.572E-03 4.916E-05 2.392E-08 4.152E-06 8.662E+13 8.548E+06 7.293E+00
   8.050E+06 9.578E+00 3.540E+14 4.819E+00 2.427E+03 5.094E+04 8.992E-10 2.454E-09 1.776E-06 3.556E-03 4.919E-05 4.047E-08 3.860E-06 7.411E+13 4.764E+06 9.664E+00
   8.150E+06 8.076E+00 3.005E+14 5.792E+00 2.131E+03 9.009E+04 1.020E-09 2.722E-09 2.000E-06 3.539E-03 4.921E-05 8.472E-08 3.545E-06 6.289E+13 1.916E+06 1.486E+01
   8.250E+06 6.799E+00 2.565E+14 6.889E+00 1.842E+03 1.409E+05 1.140E-09 3.041E-09 2.223E-06 3.501E-03 4.924E-05 1.569E-07 3.230E-06 5.366E+13 9.087E+05 2.262E+01
   8.350E+06 5.714E+00 2.169E+14 7.372E+00 1.552E+03 1.820E+05 1.260E-09 3.422E-09 2.446E-06 3.484E-03 4.927E-05 2.409E-07 2.925E-06 4.535E+13 4.870E+05 3.154E+01
   8.450E+06 4.795E+00 1.838E+14 7.392E+00 1.291E+03 2.138E+05 1.378E-09 3.877E-09 2.666E-06 3.457E-03 4.930E-05 3.366E-07 2.635E-06 3.839E+13 2.894E+05 4.130E+01
   8.550E+06 4.017E+00 1.557E+14 6.991E+00 1.060E+03 2.332E+05 1.494E-09 4.418E-09 2.880E-06 3.423E-03 4.933E-05 4.375E-07 2.365E-06 3.249E+13 1.821E+05 5.118E+01
   8.650E+06 3.363E+00 1.303E+14 5.973E+00 8.511E+02 2.254E+05 1.614E-09 5.058E-09 3.089E-06 3.424E-03 4.935E-05 5.051E-07 2.114E-06 2.716E+13 1.139E+05 5.844E+01
   8.750E+06 2.815E+00 1.091E+14 4.887E+00 6.757E+02 2.074E+05 1.754E-09 5.804E-09 3.288E-06 3.424E-03 4.938E-05 5.551E-07 1.884E-06 2.270E+13 7.242E+04 6.409E+01
   8.850E+06 2.356E+00 9.132E+13 3.865E+00 5.315E+02 1.830E+05 1.950E-09 6.674E-09 3.476E-06 3.425E-03 4.940E-05 5.849E-07 1.674E-06 1.896E+13 4.638E+04 6.813E+01
   8.950E+06 1.973E+00 7.646E+13 2.988E+00 4.147E+02 1.556E+05 2.272E-09 7.690E-09 3.653E-06 3.425E-03 4.943E-05 5.943E-07 1.485E-06 1.583E+13 2.975E+04 7.093E+01
   9.050E+06 1.653E+00 6.367E+13 2.238E+00 3.198E+02 1.246E+05 2.829E-09 8.882E-09 3.818E-06 3.444E-03 4.945E-05 5.683E-07 1.315E-06 1.314E+13 1.873E+04 7.216E+01
   9.150E+06 1.386E+00 5.286E+13 1.667E+00 2.444E+02 9.511E+04 3.752E-09 1.029E-08 3.973E-06 3.476E-03 4.947E-05 5.177E-07 1.164E-06 1.087E+13 1.162E+04 7.345E+01
   9.250E+06 1.165E+00 4.418E+13 1.303E+00 1.872E+02 7.307E+04 5.180E-09 1.197E-08 4.117E-06 3.491E-03 4.949E-05 4.738E-07 1.029E-06 9.048E+12 7.314E+03 7.779E+01
   9.350E+06 9.799E-01 3.687E+13 1.049E+00 1.430E+02 5.434E+04 7.261E-09 1.400E-08 4.255E-06 3.514E-03 4.951E-05 4.195E-07 9.114E-07 7.515E+12 4.557E+03 8.500E+01
   9.450E+06 8.254E-01 3.082E+13 8.820E-01 1.094E+02 3.974E+04 1.013E-08 1.647E-08 4.387E-06 3.535E-03 4.953E-05 3.647E-07 8.089E-07 6.246E+12 2.832E+03 9.659E+01
   9.550E+06 6.962E-01 2.586E+13 7.754E-01 8.423E+01 2.897E+04 1.392E-08 1.948E-08 4.517E-06 3.549E-03 4.954E-05 3.156E-07 7.211E-07 5.208E+12 1.768E+03 1.137E+02
   9.650E+06 5.879E-01 2.167E+13 7.008E-01 6.517E+01 2.053E+04 1.879E-08 2.317E-08 4.646E-06 3.568E-03 4.956E-05 2.655E-07 6.474E-07 4.333E+12 1.092E+03 1.370E+02
   9.750E+06 4.971E-01 1.818E+13 6.504E-01 5.100E+01 1.431E+04 2.489E-08 2.771E-08 4.775E-06 3.576E-03 4.958E-05 2.200E-07 5.873E-07 3.607E+12 6.730E+02 1.674E+02
   9.850E+06 4.210E-01 1.525E+13 6.155E-01 4.045E+01 9.708E+03 3.238E-08 3.347E-08 4.908E-06 3.582E-03 4.960E-05 1.778E-07 5.406E-07 2.998E+12 4.114E+02 2.059E+02
   9.950E+06 3.571E-01 1.281E+13 5.951E-01 3.281E+01 6.542E+03 4.136E-08 4.158E-08 5.049E-06 3.587E-03 4.962E-05 1.424E-07 5.075E-07 2.494E+12 2.525E+02 2.534E+02
