
     Z         PRESS      DEN     ProOH1    ProOH25    ProO3D    PO2D       PO2      PH2O      PO3D      PH2O2     FO3      FH2O      NumO2      NumOH      NumO1D
   7.650E+06 9.763E+00 3.536E+14 1.529E+00 1.194E+03 1.097E+05 7.076E-09 1.101E-08 4.149E-06 3.600E-03 5.018E-05 8.620E-08 8.139E-07 7.358E+12 9.762E+04 1.465E+01
   7.750E+06 8.299E+00 3.006E+14 1.361E+00 9.066E+02 1.054E+05 9.805E-09 1.230E-08 4.279E-06 3.600E-03 5.020E-05 9.738E-08 7.049E-07 6.232E+12 6.376E+04 1.771E+01
   7.850E+06 7.056E+00 2.555E+14 1.186E+00 6.850E+02 9.733E+04 1.345E-08 1.372E-08 4.404E-06 3.601E-03 5.021E-05 1.058E-07 6.086E-07 5.273E+12 4.224E+04 2.103E+01
   7.950E+06 5.995E+00 2.187E+14 1.043E+00 5.187E+02 9.068E+04 1.820E-08 1.528E-08 4.527E-06 3.597E-03 5.023E-05 1.153E-07 5.240E-07 4.485E+12 2.881E+04 2.505E+01
   8.050E+06 5.086E+00 1.880E+14 9.210E-01 3.935E+02 8.464E+04 2.430E-08 1.699E-08 4.648E-06 3.581E-03 5.024E-05 1.257E-07 4.504E-07 3.828E+12 2.002E+04 2.980E+01
   8.150E+06 4.308E+00 1.603E+14 7.878E-01 2.956E+02 7.357E+04 3.208E-08 1.884E-08 4.771E-06 3.564E-03 5.025E-05 1.288E-07 3.866E-07 3.237E+12 1.355E+04 3.475E+01
   8.250E+06 3.643E+00 1.374E+14 6.809E-01 2.229E+02 6.470E+04 4.179E-08 2.081E-08 4.894E-06 3.526E-03 5.026E-05 1.335E-07 3.314E-07 2.748E+12 9.302E+03 4.068E+01
   8.350E+06 3.075E+00 1.168E+14 5.750E-01 1.663E+02 5.314E+04 5.385E-08 2.289E-08 5.020E-06 3.508E-03 5.027E-05 1.297E-07 2.837E-07 2.308E+12 6.171E+03 4.713E+01
   8.450E+06 2.593E+00 9.938E+13 4.872E-01 1.242E+02 4.333E+04 6.854E-08 2.502E-08 5.149E-06 3.480E-03 5.028E-05 1.253E-07 2.426E-07 1.938E+12 4.091E+03 5.467E+01
   8.550E+06 2.182E+00 8.458E+13 4.127E-01 9.264E+01 3.475E+04 8.637E-08 2.719E-08 5.280E-06 3.446E-03 5.029E-05 1.192E-07 2.074E-07 1.624E+12 2.690E+03 6.341E+01
   8.650E+06 1.835E+00 7.113E+13 3.438E-01 6.826E+01 2.575E+04 1.080E-07 2.936E-08 5.415E-06 3.446E-03 5.030E-05 1.051E-07 1.772E-07 1.342E+12 1.692E+03 7.351E+01
   8.750E+06 1.543E+00 5.982E+13 2.868E-01 5.024E+01 1.875E+04 1.339E-07 3.148E-08 5.552E-06 3.446E-03 5.031E-05 9.096E-08 1.513E-07 1.106E+12 1.055E+03 8.545E+01
   8.850E+06 1.298E+00 5.031E+13 2.398E-01 3.695E+01 1.343E+04 1.650E-07 3.353E-08 5.691E-06 3.446E-03 5.032E-05 7.747E-08 1.291E-07 9.094E+11 6.524E+02 9.956E+01
   8.950E+06 1.092E+00 4.231E+13 2.010E-01 2.717E+01 9.464E+03 2.027E-07 3.551E-08 5.831E-06 3.446E-03 5.032E-05 6.490E-08 1.101E-07 7.456E+11 4.001E+02 1.163E+02
   9.050E+06 9.188E-01 3.540E+13 1.681E-01 1.987E+01 6.387E+03 2.486E-07 3.737E-08 5.971E-06 3.464E-03 5.033E-05 5.208E-08 9.401E-08 6.062E+11 2.399E+02 1.364E+02
   9.150E+06 7.744E-01 2.952E+13 1.404E-01 1.448E+01 4.167E+03 3.044E-07 3.911E-08 6.109E-06 3.496E-03 5.033E-05 4.037E-08 8.029E-08 4.896E+11 1.415E+02 1.605E+02
   9.250E+06 6.536E-01 2.479E+13 1.178E-01 1.063E+01 2.761E+03 3.711E-07 4.069E-08 6.243E-06 3.512E-03 5.034E-05 3.172E-08 6.869E-08 3.968E+11 8.441E+01 1.879E+02
   9.350E+06 5.523E-01 2.078E+13 9.839E-02 7.806E+00 1.789E+03 4.498E-07 4.213E-08 6.372E-06 3.534E-03 5.034E-05 2.436E-08 5.895E-08 3.201E+11 4.995E+01 2.187E+02
   9.450E+06 4.673E-01 1.745E+13 8.176E-02 5.759E+00 1.149E+03 5.397E-07 4.340E-08 6.496E-06 3.555E-03 5.034E-05 1.852E-08 5.081E-08 2.577E+11 2.957E+01 2.518E+02
   9.550E+06 3.959E-01 1.471E+13 6.762E-02 4.287E+00 7.404E+02 6.390E-07 4.452E-08 6.612E-06 3.569E-03 5.034E-05 1.411E-08 4.409E-08 2.077E+11 1.766E+01 2.852E+02
   9.650E+06 3.358E-01 1.238E+13 5.546E-02 3.212E+00 4.675E+02 7.455E-07 4.548E-08 6.719E-06 3.588E-03 5.035E-05 1.053E-08 3.862E-08 1.667E+11 1.054E+01 3.182E+02
   9.750E+06 2.851E-01 1.043E+13 4.531E-02 2.437E+00 2.924E+02 8.556E-07 4.631E-08 6.818E-06 3.596E-03 5.035E-05 7.795E-09 3.426E-08 1.336E+11 6.360E+00 3.485E+02
   9.850E+06 2.425E-01 8.783E+12 3.695E-02 1.875E+00 1.795E+02 9.659E-07 4.700E-08 6.907E-06 3.603E-03 5.035E-05 5.673E-09 3.090E-08 1.068E+11 3.887E+00 3.755E+02
   9.950E+06 2.066E-01 7.408E+12 3.031E-02 1.474E+00 1.106E+02 1.073E-06 4.757E-08 6.987E-06 3.607E-03 5.035E-05 4.140E-09 2.847E-08 8.544E+10 2.455E+00 3.975E+02
