
     Z         PRESS      DEN     ProOH1    ProOH25    ProO3D    PO2D       PO2      PH2O      PO3D      PH2O2     FO3      FH2O      NumO2      NumOH      NumO1D
   7.050E+06 2.589E+01 9.378E+14 1.044E+00 5.704E+03 1.061E+04 1.723E-09 5.607E-09 3.192E-06 3.596E-03 4.997E-05 3.145E-09 1.905E-06 1.967E+13 1.216E+07 1.612E+00
   7.150E+06 2.201E+01 7.970E+14 1.298E+00 4.550E+03 3.154E+04 1.938E-09 6.284E-09 3.377E-06 3.596E-03 4.999E-05 1.100E-08 1.690E-06 1.671E+13 2.753E+06 2.657E+00
   7.250E+06 1.870E+01 6.774E+14 1.590E+00 3.595E+03 5.761E+04 2.279E-09 7.039E-09 3.551E-06 3.596E-03 5.000E-05 2.365E-08 1.495E-06 1.420E+13 9.851E+05 4.331E+00
   7.350E+06 1.590E+01 5.757E+14 1.757E+00 2.810E+03 7.977E+04 2.839E-09 7.879E-09 3.714E-06 3.597E-03 5.002E-05 3.852E-08 1.314E-06 1.206E+13 4.716E+05 6.404E+00
   7.450E+06 1.351E+01 4.893E+14 1.788E+00 2.177E+03 9.493E+04 3.735E-09 8.813E-09 3.867E-06 3.597E-03 5.004E-05 5.393E-08 1.150E-06 1.023E+13 2.625E+05 8.758E+00
   7.550E+06 1.148E+01 4.160E+14 1.716E+00 1.673E+03 1.027E+05 5.099E-09 9.852E-09 4.011E-06 3.597E-03 5.006E-05 6.867E-08 1.003E-06 8.681E+12 1.587E+05 1.134E+01
   7.650E+06 9.763E+00 3.536E+14 1.580E+00 1.278E+03 1.041E+05 7.072E-09 1.101E-08 4.148E-06 3.598E-03 5.007E-05 8.183E-08 8.714E-07 7.359E+12 1.007E+05 1.414E+01
   7.750E+06 8.299E+00 3.006E+14 1.413E+00 9.705E+02 1.003E+05 9.800E-09 1.229E-08 4.278E-06 3.598E-03 5.009E-05 9.277E-08 7.547E-07 6.233E+12 6.558E+04 1.717E+01
   7.850E+06 7.056E+00 2.555E+14 1.237E+00 7.333E+02 9.294E+04 1.344E-08 1.371E-08 4.404E-06 3.598E-03 5.010E-05 1.011E-07 6.516E-07 5.274E+12 4.340E+04 2.048E+01
   7.950E+06 5.995E+00 2.187E+14 1.092E+00 5.553E+02 8.684E+04 1.819E-08 1.527E-08 4.526E-06 3.595E-03 5.012E-05 1.105E-07 5.611E-07 4.486E+12 2.959E+04 2.449E+01
   8.050E+06 5.086E+00 1.880E+14 9.676E-01 4.213E+02 8.128E+04 2.429E-08 1.698E-08 4.648E-06 3.578E-03 5.013E-05 1.208E-07 4.823E-07 3.829E+12 2.058E+04 2.924E+01
   8.150E+06 4.308E+00 1.603E+14 8.306E-01 3.165E+02 7.085E+04 3.206E-08 1.884E-08 4.770E-06 3.561E-03 5.014E-05 1.241E-07 4.140E-07 3.238E+12 1.394E+04 3.422E+01
   8.250E+06 3.643E+00 1.374E+14 7.201E-01 2.386E+02 6.249E+04 4.177E-08 2.081E-08 4.894E-06 3.523E-03 5.015E-05 1.291E-07 3.548E-07 2.749E+12 9.583E+03 4.017E+01
   8.350E+06 3.075E+00 1.168E+14 6.099E-01 1.781E+02 5.147E+04 5.382E-08 2.288E-08 5.020E-06 3.506E-03 5.017E-05 1.257E-07 3.038E-07 2.308E+12 6.368E+03 4.668E+01
   8.450E+06 2.593E+00 9.938E+13 5.180E-01 1.329E+02 4.209E+04 6.851E-08 2.502E-08 5.148E-06 3.478E-03 5.018E-05 1.218E-07 2.599E-07 1.938E+12 4.229E+03 5.428E+01
   8.550E+06 2.182E+00 8.458E+13 4.397E-01 9.921E+01 3.385E+04 8.634E-08 2.719E-08 5.280E-06 3.443E-03 5.018E-05 1.162E-07 2.221E-07 1.625E+12 2.787E+03 6.308E+01
   8.650E+06 1.835E+00 7.113E+13 3.668E-01 7.310E+01 2.515E+04 1.079E-07 2.935E-08 5.415E-06 3.444E-03 5.019E-05 1.027E-07 1.898E-07 1.342E+12 1.757E+03 7.324E+01
   8.750E+06 1.543E+00 5.982E+13 3.065E-01 5.381E+01 1.835E+04 1.338E-07 3.147E-08 5.552E-06 3.444E-03 5.020E-05 8.911E-08 1.620E-07 1.107E+12 1.097E+03 8.524E+01
   8.850E+06 1.298E+00 5.031E+13 2.564E-01 3.957E+01 1.318E+04 1.649E-07 3.353E-08 5.691E-06 3.444E-03 5.021E-05 7.606E-08 1.382E-07 9.097E+11 6.797E+02 9.940E+01
   8.950E+06 1.092E+00 4.231E+13 2.150E-01 2.910E+01 9.305E+03 2.026E-07 3.550E-08 5.831E-06 3.444E-03 5.021E-05 6.386E-08 1.179E-07 7.458E+11 4.176E+02 1.161E+02
   9.050E+06 9.188E-01 3.540E+13 1.799E-01 2.128E+01 6.292E+03 2.485E-07 3.737E-08 5.971E-06 3.462E-03 5.022E-05 5.134E-08 1.007E-07 6.064E+11 2.508E+02 1.363E+02
   9.150E+06 7.744E-01 2.952E+13 1.503E-01 1.551E+01 4.112E+03 3.043E-07 3.910E-08 6.109E-06 3.494E-03 5.022E-05 3.987E-08 8.599E-08 4.898E+11 1.482E+02 1.605E+02
   9.250E+06 6.536E-01 2.479E+13 1.261E-01 1.138E+01 2.729E+03 3.710E-07 4.069E-08 6.242E-06 3.509E-03 5.023E-05 3.138E-08 7.357E-08 3.970E+11 8.851E+01 1.878E+02
   9.350E+06 5.523E-01 2.078E+13 1.054E-01 8.360E+00 1.771E+03 4.496E-07 4.213E-08 6.372E-06 3.531E-03 5.023E-05 2.413E-08 6.313E-08 3.202E+11 5.245E+01 2.187E+02
   9.450E+06 4.673E-01 1.745E+13 8.756E-02 6.167E+00 1.139E+03 5.395E-07 4.340E-08 6.495E-06 3.553E-03 5.023E-05 1.837E-08 5.441E-08 2.578E+11 3.110E+01 2.518E+02
   9.550E+06 3.959E-01 1.471E+13 7.242E-02 4.591E+00 7.346E+02 6.388E-07 4.452E-08 6.611E-06 3.566E-03 5.024E-05 1.401E-08 4.722E-08 2.078E+11 1.859E+01 2.852E+02
   9.650E+06 3.358E-01 1.238E+13 5.940E-02 3.440E+00 4.643E+02 7.453E-07 4.548E-08 6.719E-06 3.585E-03 5.024E-05 1.046E-08 4.136E-08 1.668E+11 1.111E+01 3.182E+02
   9.750E+06 2.851E-01 1.043E+13 4.853E-02 2.609E+00 2.907E+02 8.553E-07 4.630E-08 6.818E-06 3.594E-03 5.024E-05 7.754E-09 3.669E-08 1.337E+11 6.713E+00 3.486E+02
   9.850E+06 2.425E-01 8.783E+12 3.958E-02 2.008E+00 1.786E+02 9.656E-07 4.699E-08 6.907E-06 3.600E-03 5.024E-05 5.648E-09 3.309E-08 1.069E+11 4.109E+00 3.755E+02
   9.950E+06 2.066E-01 7.408E+12 3.246E-02 1.578E+00 1.101E+02 1.073E-06 4.757E-08 6.987E-06 3.604E-03 5.024E-05 4.125E-09 3.049E-08 8.548E+10 2.600E+00 3.976E+02
