 
 ----------START O ISOTOPE CALCULATION----------
 
  Gross Primary Productivity FOR O2 CO2= 1.16E+14  1.16E+14 cm-2s-1
  TURN OFF Combinatorial Effect
  TURN ON Symmetry Effect
 
  INITIAL MIXING RATIO OF ISOTOPIC SPECIES
 
Alt(km)  H2CQ     Q        H2Q      QH       HOQ      H2OQ     O2Q      OQO      CQ       CH3OQH  
    72.5  -1.60E-02 -1.63E-02 -1.63E-02 -1.49E-02  1.88E-01  8.65E-02  1.43E-01  1.88E-01 -1.92E-02
    73.5  -1.58E-02 -1.61E-02 -1.61E-02 -1.49E-02  1.88E-01  8.65E-02  1.43E-01  1.88E-01 -1.97E-02
    74.5  -1.57E-02 -1.59E-02 -1.59E-02 -1.49E-02  1.88E-01  8.65E-02  1.43E-01  1.88E-01 -2.03E-02
    75.5  -1.55E-02 -1.57E-02 -1.57E-02 -1.49E-02  1.88E-01  8.66E-02  1.43E-01  1.88E-01 -2.11E-02
    76.5  -1.55E-02 -1.56E-02 -1.56E-02 -1.49E-02  1.88E-01  8.66E-02  1.43E-01  1.88E-01 -2.20E-02
    77.5  -1.54E-02 -1.55E-02 -1.55E-02 -1.49E-02  1.89E-01  8.67E-02  1.43E-01  1.89E-01 -2.31E-02
    78.5  -1.54E-02 -1.55E-02 -1.55E-02 -1.49E-02  1.89E-01  8.69E-02  1.43E-01  1.89E-01 -2.44E-02
    79.5  -1.54E-02 -1.50E-02 -1.50E-02 -1.49E-02  1.89E-01  8.71E-02  1.43E-01  1.89E-01 -2.59E-02
    80.5  -1.55E-02 -8.06E-03 -8.06E-03 -1.49E-02  1.90E-01  8.74E-02  1.43E-01  1.90E-01 -2.79E-02
    81.5  -1.57E-02  1.56E-01  1.56E-01 -1.49E-02  1.91E-01  8.78E-02  1.43E-01  1.91E-01 -3.01E-02
    82.5  -1.58E-02  4.12E+00  4.12E+00 -1.49E-02  1.91E-01  8.80E-02  1.43E-01  1.91E-01 -3.28E-02
    83.5  -1.59E-02  1.10E+02  1.10E+02 -1.49E-02  1.91E-01  8.81E-02  1.43E-01  1.91E-01 -3.59E-02
    84.5  -1.58E-02 -2.68E+02 -2.68E+02 -1.49E-02  1.91E-01  8.80E-02  1.43E-01  1.91E-01 -3.94E-02
    85.5  -1.58E-02  1.70E+02  1.70E+02 -1.49E-02  1.90E-01  8.80E-02  1.43E-01  1.90E-01 -4.34E-02
    86.5  -1.57E-02  1.66E+03  1.66E+03 -1.49E-02  1.90E-01  8.79E-02  1.43E-01  1.90E-01 -4.79E-02
    87.5  -1.56E-02 -2.10E+03 -2.10E+03 -1.48E-02  1.90E-01  8.78E-02  1.43E-01  1.90E-01 -5.29E-02
    88.5  -1.55E-02 -2.16E+03 -2.16E+03 -1.48E-02  1.90E-01  8.77E-02  1.43E-01  1.90E-01 -5.85E-02
    89.5  -1.55E-02 -2.02E+03 -2.02E+03 -1.48E-02  1.89E-01  8.77E-02  1.43E-01  1.89E-01 -6.46E-02
    90.5  -1.54E-02 -2.16E+03 -2.16E+03 -1.48E-02  1.89E-01  8.76E-02  1.43E-01  1.89E-01 -7.14E-02
    91.5  -1.54E-02 -2.13E+03 -2.13E+03 -1.48E-02  1.89E-01  8.76E-02  1.43E-01  1.89E-01 -7.89E-02
    92.5  -1.53E-02 -2.22E+03 -2.22E+03 -1.47E-02  1.89E-01  8.77E-02  1.43E-01  1.89E-01 -8.71E-02
    93.5  -1.52E-02 -1.98E+03 -1.98E+03 -1.47E-02  1.89E-01  8.77E-02  1.43E-01  1.89E-01 -9.60E-02
    94.5  -1.52E-02 -2.48E+03 -2.48E+03 -1.46E-02  1.89E-01  8.77E-02  1.43E-01  1.89E-01 -1.05E-01
    95.5  -1.51E-02 -2.73E+03 -2.73E+03 -1.46E-02  1.89E-01  8.78E-02  1.43E-01  1.89E-01 -1.15E-01
    96.5  -1.51E-02 -3.77E+03 -3.77E+03 -1.45E-02  1.89E-01  8.79E-02  1.43E-01  1.89E-01 -1.24E-01
    97.5  -1.50E-02 -8.41E+03 -8.41E+03 -1.45E-02  1.89E-01  8.79E-02  1.43E-01  1.89E-01 -1.33E-01
    98.5  -1.50E-02  4.78E+06  4.78E+06 -1.44E-02  1.89E-01  8.80E-02  1.43E-01  1.89E-01 -1.40E-01
    99.5  -1.49E-02  1.00E+04  1.00E+04 -1.44E-02  1.89E-01  8.80E-02  1.43E-01  1.89E-01 -1.44E-01
 
     Z(km)       O3I   CH3OOHI    CH3O2I   HO2NO2I     N2O5I
     0.5  -1.50E-02 -8.56E-03 -6.52E-03 -1.35E-02 -1.39E-02
     1.5  -1.50E-02 -1.15E-02 -1.13E-02 -1.46E-02 -1.46E-02
     2.5  -1.50E-02 -1.53E-02 -1.65E-02 -1.57E-02 -1.55E-02
     3.5  -1.50E-02 -1.87E-02 -2.05E-02 -1.65E-02 -1.60E-02
     4.5  -1.50E-02 -2.12E-02 -2.28E-02 -1.67E-02 -1.62E-02
     5.5  -1.50E-02 -2.32E-02 -2.44E-02 -1.67E-02 -1.63E-02
     6.5  -1.50E-02 -2.54E-02 -2.68E-02 -1.70E-02 -1.63E-02
     7.5  -1.50E-02 -2.81E-02 -3.08E-02 -1.74E-02 -1.64E-02
     8.5  -1.50E-02 -3.05E-02 -3.43E-02 -1.75E-02 -1.63E-02
     9.5  -1.50E-02 -3.11E-02 -3.33E-02 -1.69E-02 -1.60E-02
    10.5  -1.50E-02 -2.88E-02 -2.65E-02 -1.54E-02 -1.55E-02
    11.5  -1.50E-02 -1.96E-02 -8.59E-03 -1.29E-02 -1.47E-02
    12.5  -1.50E-02 -1.04E-02 -5.24E-03 -1.19E-02 -1.45E-02
    13.5  -1.50E-02 -1.36E-02 -1.39E-02 -1.22E-02 -1.46E-02
    14.5  -1.50E-02 -2.66E-02 -2.78E-02 -1.27E-02 -1.48E-02
    15.5  -1.50E-02 -4.18E-02 -4.28E-02 -1.27E-02 -1.49E-02
    16.5  -1.50E-02 -5.22E-02 -5.27E-02 -1.19E-02 -1.49E-02
    17.5  -1.50E-02 -5.60E-02 -5.63E-02 -1.04E-02 -1.48E-02
    18.5  -1.50E-02 -5.41E-02 -5.44E-02 -8.65E-03 -1.48E-02
    19.5  -1.50E-02 -4.72E-02 -4.75E-02 -6.96E-03 -1.48E-02
    20.5  -1.50E-02 -3.56E-02 -3.61E-02 -5.39E-03 -1.48E-02
    21.5  -1.50E-02 -1.98E-02 -2.05E-02 -3.77E-03 -1.49E-02
    22.5  -1.50E-02 -1.70E-03 -2.36E-03 -2.31E-03 -1.51E-02
    23.5  -1.50E-02  1.73E-02  1.68E-02 -1.05E-03 -1.54E-02
    24.5  -1.50E-02  3.57E-02  3.53E-02 -3.13E-05 -1.60E-02
    25.5  -1.50E-02  5.20E-02  5.18E-02  7.44E-04 -1.68E-02
    26.5  -1.50E-02  6.54E-02  6.54E-02  1.26E-03 -1.80E-02
    27.5  -1.50E-02  7.53E-02  7.54E-02  1.50E-03 -1.96E-02
    28.5  -1.50E-02  8.18E-02  8.19E-02  1.43E-03 -2.16E-02
    29.5  -1.50E-02  8.53E-02  8.54E-02  9.90E-04 -2.39E-02
    30.5  -1.50E-02  8.65E-02  8.66E-02  1.08E-04 -2.66E-02
    31.5  -1.50E-02  8.63E-02  8.63E-02 -1.28E-03 -2.95E-02
    32.5  -1.50E-02  8.54E-02  8.54E-02 -3.20E-03 -3.26E-02
    33.5  -1.50E-02  8.45E-02  8.45E-02 -5.81E-03 -3.62E-02
    34.5  -1.50E-02  8.39E-02  8.39E-02 -9.09E-03 -3.97E-02
    35.5  -1.50E-02  8.37E-02  8.37E-02 -1.31E-02 -4.32E-02
    36.5  -1.50E-02  8.35E-02  8.35E-02 -1.79E-02 -4.71E-02
    37.5  -1.50E-02  8.31E-02  8.31E-02 -2.35E-02 -5.14E-02
    38.5  -1.50E-02  8.21E-02  8.21E-02 -2.96E-02 -5.62E-02
    39.5  -1.50E-02  8.03E-02  8.03E-02 -3.59E-02 -6.13E-02
    40.5  -1.50E-02  7.85E-02  7.84E-02 -4.15E-02 -6.60E-02
    41.5  -1.50E-02  7.71E-02  7.71E-02 -4.58E-02 -6.95E-02
    42.5  -1.50E-02  7.63E-02  7.63E-02 -4.83E-02 -7.14E-02
    43.5  -1.50E-02  7.59E-02  7.59E-02 -4.92E-02 -7.16E-02
    44.5  -1.50E-02  7.56E-02  7.56E-02 -4.89E-02 -7.04E-02
    45.5  -1.50E-02  7.54E-02  7.54E-02 -4.77E-02 -6.80E-02
    46.5  -1.50E-02  7.52E-02  7.52E-02 -4.59E-02 -6.50E-02
    47.5  -1.50E-02  7.50E-02  7.50E-02 -4.39E-02 -6.17E-02
    48.5  -1.50E-02  7.47E-02  7.47E-02 -4.18E-02 -5.82E-02
    49.5  -1.50E-02  7.44E-02  7.44E-02 -3.98E-02 -5.49E-02
    50.5  -1.50E-02  7.42E-02  7.41E-02 -3.77E-02 -5.16E-02
    51.5  -1.50E-02  7.39E-02  7.40E-02 -3.57E-02 -4.84E-02
    52.5  -1.50E-02  7.37E-02  7.37E-02 -3.38E-02 -4.53E-02
    53.5  -1.50E-02  7.34E-02  7.34E-02 -3.21E-02 -4.25E-02
    54.5  -1.50E-02  7.32E-02  7.32E-02 -3.04E-02 -3.99E-02
    55.5  -1.49E-02  7.31E-02  7.31E-02 -2.88E-02 -3.73E-02
    56.5  -1.49E-02  7.31E-02  7.31E-02 -2.73E-02 -3.49E-02
    57.5  -1.49E-02  7.31E-02  7.31E-02 -2.59E-02 -3.26E-02
    58.5  -1.49E-02  7.33E-02  7.33E-02 -2.45E-02 -3.04E-02
    59.5  -1.49E-02  7.35E-02  7.35E-02 -2.33E-02 -2.84E-02
    60.5  -1.49E-02  7.38E-02  7.38E-02 -2.22E-02 -2.66E-02
    61.5  -1.49E-02  7.40E-02  7.41E-02 -2.11E-02 -2.50E-02
    62.5  -1.49E-02  7.42E-02  7.44E-02 -2.03E-02 -2.36E-02
    63.5  -1.49E-02  7.38E-02  7.34E-02 -1.96E-02 -2.25E-02
    64.5  -1.49E-02  7.44E-02  7.43E-02 -1.89E-02 -2.14E-02
    65.5  -1.49E-02  7.54E-02  7.55E-02 -1.82E-02 -2.04E-02
    66.5  -1.49E-02  7.63E-02  7.63E-02 -1.77E-02 -1.94E-02
    67.5  -1.49E-02  7.74E-02  7.76E-02 -1.72E-02 -1.87E-02
    68.5  -1.49E-02  7.85E-02  7.88E-02 -1.68E-02 -1.80E-02
    69.5  -1.49E-02  7.96E-02  8.00E-02 -1.64E-02 -1.74E-02
    70.5  -1.49E-02  8.05E-02  8.07E-02 -1.61E-02 -1.70E-02
    71.5  -1.49E-02  8.13E-02  8.16E-02 -1.59E-02 -1.66E-02
    72.5  -1.49E-02  8.20E-02  8.22E-02 -1.57E-02 -1.63E-02
    73.5  -1.49E-02  8.26E-02  8.29E-02 -1.56E-02 -1.61E-02
    74.5  -1.49E-02  8.33E-02  8.36E-02 -1.55E-02 -1.59E-02
    75.5  -1.49E-02  8.41E-02  8.45E-02 -1.54E-02 -1.57E-02
    76.5  -1.49E-02  8.48E-02  8.54E-02 -1.53E-02 -1.56E-02
    77.5  -1.49E-02  8.53E-02  8.58E-02 -1.53E-02 -1.55E-02
    78.5  -1.49E-02  8.58E-02  8.40E-02 -1.52E-02 -1.55E-02
    79.5  -1.49E-02  8.94E-02  8.90E-02 -1.52E-02 -1.50E-02
    80.5  -1.49E-02  9.96E-02  1.22E-01 -1.53E-02 -8.06E-03
    81.5  -1.49E-02  1.02E-01  1.21E-01 -1.53E-02  1.56E-01
    82.5  -1.49E-02  1.02E-01  1.08E-01 -1.53E-02  4.12E+00
    83.5  -1.49E-02  1.02E-01  9.92E-02 -1.53E-02  1.10E+02
    84.5  -1.49E-02  1.02E-01  9.29E-02 -1.53E-02 -2.68E+02
    85.5  -1.49E-02  1.02E-01  8.89E-02 -1.53E-02  1.70E+02
    86.5  -1.49E-02  1.02E-01  8.64E-02 -1.53E-02  1.66E+03
    87.5  -1.48E-02  1.02E-01  8.49E-02 -1.53E-02 -2.10E+03
    88.5  -1.48E-02  1.01E-01  8.40E-02 -1.53E-02 -2.16E+03
    89.5  -1.48E-02  1.01E-01  8.34E-02 -1.53E-02 -2.02E+03
    90.5  -1.48E-02  1.01E-01  8.31E-02 -1.53E-02 -2.16E+03
    91.5  -1.48E-02  1.01E-01  8.29E-02 -1.53E-02 -2.13E+03
    92.5  -1.47E-02  1.01E-01  8.27E-02 -1.53E-02 -2.22E+03
    93.5  -1.47E-02  1.01E-01  8.26E-02 -1.53E-02 -1.98E+03
    94.5  -1.46E-02  1.01E-01  8.26E-02 -1.53E-02 -2.48E+03
    95.5  -1.46E-02  1.01E-01  8.25E-02 -1.53E-02 -2.73E+03
    96.5  -1.45E-02  1.01E-01  8.25E-02 -1.53E-02 -3.77E+03
    97.5  -1.45E-02  1.01E-01  8.25E-02 -1.52E-02 -8.41E+03
    98.5  -1.44E-02  1.01E-01  8.25E-02 -1.52E-02  4.78E+06
    99.5  -1.44E-02  1.01E-01  8.24E-02 -1.51E-02  1.00E+04
 
 ------------- 17O  budget ----------

 CONSERVATION OF OXYGENI:
     OXYLOSI = 7.856E+11  OXYPROI = 7.812E+11  CONOXYI = 4.424E+09   ERRI =  5.662E-01 %

     OXYDEPI = 1.344E+11  OXYRANI = 3.475E+11  OXYUPI = -2.032E+07  TPI-TLI(H2Q) = 3.038E+11
     FLOW(LCQ) = 3.460E+11  FLOW(LN2Q) = 1.120E+09
     GPP-FLOW(LOQ)= 1.428E+12  GPPO2= 2.320E+14  GPP-FLOW(LCOQ)=-9.943E+11  GPPCO2= 2.320E+14

     2*FLOW(O2) =-2.30575E+14  FLOW(OQ) =-2.30572E+14
     Vdep O2/CO2 from Main code =   -2.28677735E-05   -1.21315672E-02

      H2Q     TPI       TLI       TPI-TLI 
     TROPOS 4.734E+11 1.929E+11 2.805E+11
     STRATO 1.727E+11 1.494E+11 2.325E+10
     TOTAL  6.461E+11 3.423E+11 3.038E+11
 
                    H2CQ      Q         H2Q       QH        HOQ       H2OQ      O2Q       OQO       CQ        CH3OQH  
       delta      -1.173E-02-1.498E-02 0.000E+00 1.109E-02-1.298E-02-1.367E-02-1.498E-02-1.498E-02-2.518E-03-1.134E-02
      CAP-17O     -5.506E-03-7.034E-03 0.000E+00 5.209E-03-6.093E-03-6.417E-03-7.034E-03-7.034E-03-1.182E-03-5.323E-03
 
       TLOSSI      3.849E+09 1.197E+03 0.000E+00 3.068E+06 9.463E+08 6.621E+10 6.710E+10 3.355E+10 1.350E+05 2.485E+10
       TLOSS       3.849E+09 1.197E+03 0.000E+00 3.068E+06 4.731E+08 3.311E+10 3.355E+10 3.355E+10 1.350E+05 2.485E+10
 
                    CH3QOH    CH3OQ     CH3QO     N2Q       NQ        NOQ       HNOQ      HNO2Q     HOQNO2    HO2NOQ  
       delta      -1.134E-02-8.499E-03-8.499E-03 9.971E-04-1.432E-02-1.440E-02-4.477E-03-1.142E-02-1.612E-02-1.740E-02
       CAP-17O    -5.323E-03-3.990E-03-3.990E-03 4.682E-04-6.722E-03-6.762E-03-2.102E-03-5.362E-03-7.568E-03-8.170E-03
 
       TLOSSI      2.485E+10 3.134E+08 3.134E+08 1.065E+07 1.814E+07 7.835E+07 2.277E+06 9.002E+09 1.829E+08 1.829E+08
       TLOSS       2.485E+10 3.134E+08 3.134E+08 1.065E+07 1.814E+07 3.918E+07 1.138E+06 3.001E+09 9.144E+07 9.144E+07
 
                    NO2Q      N2O4Q     N2QO4     OQ        SQ        SOQ       H2SO3Q    HSQ       COQ     
       delta      -1.362E-02-1.591E-02-1.591E-02-1.498E-02-1.498E-02-1.353E-03-6.346E-03-1.498E-02-1.046E-04
       CAP-17O    -6.397E-03-7.471E-03-7.471E-03-7.034E-03-7.033E-03-6.351E-04-2.980E-03-7.031E-03-4.912E-05
 
       TLOSSI      1.351E+05 3.539E+04 8.848E+03 2.308E+14 3.412E-04 2.292E+09 6.052E+08 2.184E+06 2.330E+14
       TLOSS       4.504E+04 8.848E+03 8.848E+03 1.154E+14 3.412E-04 1.146E+09 1.513E+08 2.184E+06 1.165E+14
 
                         O3I   CH3OOHI    CH3O2I   HO2NO2I     N2O5I
       delta      -1.498E-02-1.134E-02-8.499E-03-1.676E-02-1.591E-02
       CAP-17O    -7.034E-03-5.323E-03-3.990E-03-7.869E-03-7.471E-03
 
       TLOSSI      1.006E+11 4.969E+10 6.267E+08 3.657E+08 4.424E+04
       TLOSS       3.355E+10 2.485E+10 3.134E+08 9.144E+07 8.848E+03
 
 
                                 cap-DELTA 17O profiles
                     Z(km)  H2CQ      Q         H2Q       QH        HOQ       H2OQ      O2Q       OQO       CQ        CH3OQH  
                     0.5 -3.73E-03 -7.03E-03  0.00E+00  7.76E-03 -5.95E-03 -6.17E-03 -7.03E-03 -7.03E-03 -9.82E-04 -4.02E-03
                     1.5 -5.40E-03 -7.03E-03  0.00E+00  5.14E-03 -6.36E-03 -6.41E-03 -7.03E-03 -7.03E-03 -1.12E-03 -5.41E-03
                     2.5 -7.44E-03 -7.03E-03  0.00E+00  2.38E-03 -6.83E-03 -6.71E-03 -7.03E-03 -7.03E-03 -1.29E-03 -7.18E-03
                     3.5 -9.19E-03 -7.03E-03  0.00E+00 -2.99E-04 -7.16E-03 -6.98E-03 -7.03E-03 -7.03E-03 -1.45E-03 -8.76E-03
                     4.5 -1.04E-02 -7.03E-03  0.00E+00 -2.56E-03 -7.30E-03 -7.15E-03 -7.03E-03 -7.03E-03 -1.57E-03 -9.95E-03
                     5.5 -1.13E-02 -7.03E-03  0.00E+00 -4.24E-03 -7.36E-03 -7.29E-03 -7.03E-03 -7.03E-03 -1.65E-03 -1.09E-02
                     6.5 -1.24E-02 -7.03E-03  0.00E+00 -5.48E-03 -7.56E-03 -7.46E-03 -7.03E-03 -7.03E-03 -1.65E-03 -1.19E-02
                     7.5 -1.40E-02 -7.03E-03  0.00E+00 -6.53E-03 -8.02E-03 -7.69E-03 -7.03E-03 -7.03E-03 -1.59E-03 -1.32E-02
                     8.5 -1.54E-02 -7.03E-03  0.00E+00 -7.36E-03 -8.37E-03 -7.86E-03 -7.03E-03 -7.03E-03 -1.45E-03 -1.43E-02
                     9.5 -1.53E-02 -7.03E-03  0.00E+00 -7.49E-03 -7.89E-03 -7.77E-03 -7.03E-03 -7.03E-03 -1.24E-03 -1.46E-02
                    12.5 -2.66E-03 -7.03E-03  3.18E-07 -4.62E-03 -3.93E-03 -4.96E-03 -7.03E-03 -7.03E-03  2.29E-03 -4.89E-03
                    16.5 -2.47E-02 -7.03E-03  9.32E-05 -5.80E-03 -4.02E-03 -4.00E-03 -7.03E-03 -7.03E-03  5.37E-02 -2.45E-02
                    20.5 -1.69E-02 -7.03E-03  2.67E-04 -3.00E-03  2.20E-03  2.29E-03 -7.03E-03 -7.03E-03  2.10E-01 -1.67E-02
                    24.5  1.63E-02 -7.03E-03  2.55E-04  1.27E-04  8.17E-03  8.26E-03 -7.03E-03 -7.03E-03  4.14E-01  1.67E-02
                    28.5  3.78E-02 -7.03E-03 -4.07E-05  2.60E-03  1.30E-02  1.30E-02 -7.03E-03 -7.03E-03  6.61E-01  3.84E-02
                    32.5  3.93E-02 -7.03E-03 -5.71E-04  3.52E-03  1.52E-02  1.52E-02 -7.03E-03 -7.03E-03  9.06E-01  4.01E-02
                    36.5  3.85E-02 -7.03E-03 -1.56E-03 -8.02E-04  9.55E-03  9.45E-03 -7.03E-03 -7.03E-03  1.02E+00  3.92E-02
                    40.5  3.63E-02 -7.02E-03 -2.87E-03 -6.42E-03 -1.89E-03 -2.03E-03 -7.02E-03 -7.02E-03  1.17E+00  3.68E-02
                    44.5  3.50E-02 -7.02E-03 -3.81E-03 -7.51E-03 -6.44E-03 -6.48E-03 -7.02E-03 -7.02E-03  1.45E+00  3.55E-02
                    48.5  3.46E-02 -7.02E-03 -4.26E-03 -7.58E-03 -6.95E-03 -6.97E-03 -7.02E-03 -7.02E-03  1.63E+00  3.51E-02
                    52.5  3.42E-02 -7.02E-03 -4.53E-03 -7.54E-03 -7.01E-03 -7.02E-03 -7.02E-03 -7.02E-03  1.69E+00  3.46E-02
                    56.5  3.38E-02 -7.02E-03 -4.77E-03 -7.50E-03 -7.02E-03 -7.02E-03 -7.02E-03 -7.02E-03  1.48E+00  3.43E-02
                    60.5  3.42E-02 -7.02E-03 -5.02E-03 -7.50E-03 -7.02E-03 -7.02E-03 -7.02E-03 -7.02E-03  1.14E+00  3.46E-02
                    64.5  3.39E-02 -7.01E-03 -5.26E-03 -7.49E-03 -7.01E-03 -7.02E-03 -7.01E-03 -7.01E-03  9.02E-01  3.49E-02
                    68.5  3.09E-02 -7.01E-03 -5.51E-03 -7.51E-03 -7.01E-03 -7.01E-03 -7.01E-03 -7.01E-03  7.81E-01  3.69E-02
                    72.5  2.97E-02 -7.01E-03 -5.74E-03 -7.49E-03 -7.01E-03 -7.01E-03 -7.01E-03 -7.01E-03  7.78E-01  3.85E-02
                    76.5  2.92E-02 -7.01E-03 -5.96E-03 -7.37E-03 -7.00E-03 -7.00E-03 -7.01E-03 -7.01E-03  9.12E-01  3.98E-02
                    80.5  2.90E-02 -7.00E-03 -6.12E-03 -7.14E-03 -7.00E-03 -7.00E-03 -7.00E-03 -7.00E-03  1.21E+00  4.67E-02
                    84.5  2.89E-02 -6.98E-03 -6.13E-03 -6.99E-03 -6.98E-03 -7.00E-03 -6.98E-03 -6.98E-03  1.65E+00  4.79E-02
                    88.5  2.88E-02 -6.96E-03 -6.12E-03 -6.96E-03 -6.96E-03 -7.00E-03 -6.96E-03 -6.96E-03  2.21E+00  4.76E-02
                    92.5  2.89E-02 -6.91E-03 -6.11E-03 -6.91E-03 -6.91E-03 -7.00E-03 -6.91E-03 -6.91E-03  2.86E+00  4.74E-02
                    96.5  2.89E-02 -6.83E-03 -6.11E-03 -6.82E-03 -6.83E-03 -7.00E-03 -6.83E-03 -6.83E-03  3.49E+00  4.73E-02
 
                     Z(km)  CH3QOH    CH3OQ     CH3QO     N2Q       NQ        NOQ       HNOQ      HNO2Q     HOQNO2    HO2NOQ  
                     0.5 -4.02E-03 -3.06E-03 -3.06E-03  4.68E-04 -6.72E-03 -6.76E-03  5.07E-04 -4.50E-03 -5.96E-03 -6.76E-03
                     1.5 -5.41E-03 -5.33E-03 -5.33E-03  4.68E-04 -7.29E-03 -7.33E-03 -1.08E-03 -4.98E-03 -6.36E-03 -7.33E-03
                     2.5 -7.18E-03 -7.74E-03 -7.74E-03  4.68E-04 -7.91E-03 -7.95E-03 -2.77E-03 -5.51E-03 -6.83E-03 -7.95E-03
                     3.5 -8.76E-03 -9.61E-03 -9.61E-03  4.68E-04 -8.27E-03 -8.31E-03 -4.29E-03 -5.99E-03 -7.17E-03 -8.31E-03
                     4.5 -9.95E-03 -1.07E-02 -1.07E-02  4.68E-04 -8.36E-03 -8.39E-03 -5.46E-03 -6.37E-03 -7.30E-03 -8.39E-03
                     5.5 -1.09E-02 -1.15E-02 -1.15E-02  4.69E-04 -8.31E-03 -8.34E-03 -6.28E-03 -6.67E-03 -7.38E-03 -8.34E-03
                     6.5 -1.19E-02 -1.26E-02 -1.26E-02  4.69E-04 -8.28E-03 -8.31E-03 -6.88E-03 -6.89E-03 -7.61E-03 -8.31E-03
                     7.5 -1.32E-02 -1.44E-02 -1.44E-02  4.69E-04 -8.32E-03 -8.34E-03 -7.42E-03 -7.05E-03 -8.00E-03 -8.32E-03
                     8.5 -1.43E-02 -1.61E-02 -1.61E-02  4.69E-04 -8.28E-03 -8.30E-03 -7.82E-03 -7.13E-03 -8.16E-03 -8.25E-03
                     9.5 -1.46E-02 -1.56E-02 -1.56E-02  4.69E-04 -8.02E-03 -8.03E-03 -7.75E-03 -7.13E-03 -7.78E-03 -8.05E-03
                    12.5 -4.89E-03 -2.46E-03 -2.46E-03  4.73E-04 -7.06E-03 -7.06E-03 -5.84E-03 -6.55E-03 -4.07E-03 -7.09E-03
                    16.5 -2.45E-02 -2.47E-02 -2.47E-02  5.17E-04 -7.15E-03 -7.15E-03 -6.48E-03 -6.60E-03 -3.98E-03 -7.15E-03
                    20.5 -1.67E-02 -1.70E-02 -1.70E-02  6.08E-04 -7.27E-03 -7.27E-03 -5.14E-03 -5.83E-03  2.22E-03 -7.28E-03
                    24.5  1.67E-02  1.66E-02  1.66E-02  6.70E-04 -8.19E-03 -8.20E-03 -4.03E-03 -5.51E-03  8.18E-03 -8.21E-03
                    28.5  3.84E-02  3.85E-02  3.85E-02  6.61E-04 -1.16E-02 -1.17E-02 -4.52E-03 -6.97E-03  1.30E-02 -1.17E-02
                    32.5  4.01E-02  4.01E-02  4.01E-02  6.29E-04 -1.83E-02 -1.83E-02 -7.37E-03 -1.10E-02  1.52E-02 -1.82E-02
                    36.5  3.92E-02  3.92E-02  3.92E-02  6.43E-04 -2.64E-02 -2.64E-02 -1.36E-02 -1.78E-02  9.58E-03 -2.64E-02
                    40.5  3.68E-02  3.68E-02  3.68E-02  7.04E-04 -3.72E-02 -3.72E-02 -2.18E-02 -2.67E-02 -1.84E-03 -3.72E-02
                    44.5  3.55E-02  3.55E-02  3.55E-02  7.54E-04 -3.95E-02 -3.95E-02 -2.35E-02 -2.89E-02 -6.43E-03 -3.95E-02
                    48.5  3.51E-02  3.51E-02  3.51E-02  8.00E-04 -3.22E-02 -3.23E-02 -1.99E-02 -2.43E-02 -6.95E-03 -3.23E-02
                    52.5  3.46E-02  3.46E-02  3.46E-02  8.39E-04 -2.47E-02 -2.47E-02 -1.61E-02 -1.93E-02 -7.01E-03 -2.47E-02
                    56.5  3.43E-02  3.43E-02  3.43E-02  8.64E-04 -1.85E-02 -1.85E-02 -1.30E-02 -1.51E-02 -7.02E-03 -1.86E-02
                    60.5  3.46E-02  3.46E-02  3.46E-02  8.77E-04 -1.38E-02 -1.37E-02 -1.06E-02 -1.19E-02 -7.02E-03 -1.38E-02
                    64.5  3.49E-02  3.49E-02  3.49E-02  8.83E-04 -1.07E-02 -1.07E-02 -9.12E-03 -9.75E-03 -7.01E-03 -1.07E-02
                    68.5  3.69E-02  3.70E-02  3.70E-02  8.84E-04 -8.80E-03 -8.72E-03 -8.16E-03 -8.40E-03 -7.01E-03 -8.74E-03
                    72.5  3.85E-02  3.86E-02  3.86E-02  8.85E-04 -7.83E-03 -7.74E-03 -7.67E-03 -7.73E-03 -7.01E-03 -7.77E-03
                    76.5  3.98E-02  4.01E-02  4.01E-02  8.85E-04 -7.45E-03 -7.36E-03 -7.41E-03 -7.43E-03 -7.00E-03 -7.38E-03
                    80.5  4.67E-02  5.73E-02  5.73E-02  8.85E-04 -7.62E-03 -7.38E-03 -7.37E-03 -7.32E-03 -7.00E-03 -7.34E-03
                    84.5  4.79E-02  4.36E-02  4.36E-02  8.86E-04 -7.73E-03 -7.66E-03 -7.36E-03 -7.32E-03 -7.00E-03 -7.38E-03
                    88.5  4.76E-02  3.94E-02  3.94E-02  8.86E-04 -7.63E-03 -7.47E-03 -7.30E-03 -7.32E-03 -7.00E-03 -7.38E-03
                    92.5  4.74E-02  3.88E-02  3.88E-02  8.77E-04 -7.56E-03 -7.32E-03 -7.23E-03 -7.32E-03 -6.99E-03 -7.38E-03
                    96.5  4.73E-02  3.87E-02  3.87E-02  8.47E-04 -7.49E-03 -7.20E-03 -7.16E-03 -7.32E-03 -6.97E-03 -7.36E-03
 
                     Z(km)  NO2Q      N2O4Q     N2QO4     OQ        SQ        SOQ       H2SO3Q    HSQ       COQ     
                     0.5 -6.40E-03 -6.54E-03 -6.54E-03 -7.03E-03 -7.03E-03 -6.34E-04 -2.35E-03 -7.03E-03 -4.86E-05
