 
 ----------START O ISOTOPE CALCULATION----------
 
  Gross Primary Productivity FOR O2 CO2= 1.16E+14  1.16E+14 cm-2s-1
  TURN OFF Combinatorial Effect
  TURN ON Symmetry Effect
 
  INITIAL MIXING RATIO OF ISOTOPIC SPECIES
 
Alt(km)  H2CQ     Q        H2Q      QH       HOQ      H2OQ     O2Q      OQO      CQ       CH3OQH  
    29.5   1.83E+00  1.83E+00  1.83E+00  5.06E-03  2.29E+01  2.29E+01  5.97E+01  4.91E+01 -1.62E+02  2.29E+01
    30.5   1.84E+00  1.84E+00  1.84E+00  5.20E-03  2.54E+01  2.54E+01  5.21E+01  4.43E+01 -1.70E+02  2.53E+01
    31.5   1.85E+00  1.85E+00  1.85E+00  5.36E-03  2.80E+01  2.80E+01  4.57E+01  4.05E+01 -1.75E+02  2.80E+01
    32.5   1.86E+00  1.86E+00  1.86E+00  5.53E-03  3.09E+01  3.09E+01  4.05E+01  3.78E+01 -1.80E+02  3.08E+01
    33.5   1.86E+00  1.86E+00  1.86E+00  5.72E-03  3.36E+01  3.36E+01  3.68E+01  3.60E+01 -1.80E+02  3.35E+01
    34.5   1.87E+00  1.87E+00  1.87E+00  5.93E-03  3.63E+01  3.63E+01  3.45E+01  3.54E+01 -1.77E+02  3.63E+01
    35.5   1.88E+00  1.88E+00  1.88E+00  6.16E-03  3.96E+01  3.96E+01  3.44E+01  3.62E+01 -1.70E+02  3.95E+01
    36.5   1.88E+00  1.88E+00  1.88E+00  6.41E-03  4.35E+01  4.35E+01  3.63E+01  3.87E+01 -1.59E+02  4.35E+01
    37.5   1.89E+00  1.89E+00  1.89E+00  6.68E-03  4.86E+01  4.86E+01  4.00E+01  4.27E+01 -1.43E+02  4.86E+01
    38.5   1.90E+00  1.90E+00  1.90E+00  6.97E-03  5.52E+01  5.52E+01  4.45E+01  4.78E+01 -1.25E+02  5.51E+01
    39.5   1.90E+00  1.90E+00  1.90E+00  7.27E-03  6.36E+01  6.36E+01  4.93E+01  5.36E+01 -1.06E+02  6.35E+01
    40.5   1.91E+00  1.91E+00  1.91E+00  7.59E-03  7.40E+01  7.41E+01  5.40E+01  6.01E+01 -8.70E+01  7.39E+01
    41.5   1.91E+00  1.91E+00  1.91E+00  7.91E-03  8.65E+01  8.66E+01  5.87E+01  6.72E+01 -6.99E+01  8.64E+01
    42.5   1.91E+00  1.91E+00  1.91E+00  8.21E-03  1.01E+02  1.01E+02  6.39E+01  7.52E+01 -5.53E+01  1.01E+02
    43.5   1.92E+00  1.92E+00  1.92E+00  8.50E-03  1.17E+02  1.17E+02  6.98E+01  8.41E+01 -4.33E+01  1.16E+02
    44.5   1.92E+00  1.92E+00  1.92E+00  8.76E-03  1.33E+02  1.34E+02  7.64E+01  9.38E+01 -3.39E+01  1.33E+02
    45.5   1.92E+00  1.92E+00  1.92E+00  8.99E-03  1.51E+02  1.51E+02  8.36E+01  1.04E+02 -2.66E+01  1.51E+02
    46.5   1.92E+00  1.92E+00  1.92E+00  9.19E-03  1.69E+02  1.69E+02  9.12E+01  1.15E+02 -2.08E+01  1.69E+02
    47.5   1.92E+00  1.92E+00  1.92E+00  9.36E-03  1.87E+02  1.87E+02  9.94E+01  1.27E+02 -1.63E+01  1.87E+02
    48.5   1.92E+00  1.92E+00  1.92E+00  9.52E-03  2.10E+02  2.10E+02  1.10E+02  1.41E+02 -1.29E+01  2.09E+02
    49.5   1.92E+00  1.92E+00  1.92E+00  9.65E-03  2.36E+02  2.36E+02  1.22E+02  1.57E+02 -1.03E+01  2.35E+02
    50.5   1.92E+00  1.92E+00  1.92E+00  9.77E-03  2.64E+02  2.64E+02  1.36E+02  1.75E+02 -8.12E+00  2.63E+02
    51.5   1.92E+00  1.92E+00  1.92E+00  9.87E-03  2.95E+02  2.95E+02  1.51E+02  1.95E+02 -6.37E+00  2.94E+02
    52.5   1.92E+00  1.92E+00  1.92E+00  9.96E-03  3.32E+02  3.33E+02  1.69E+02  2.19E+02 -5.03E+00  3.32E+02
    53.5   1.92E+00  1.92E+00  1.92E+00  1.00E-02  3.77E+02  3.78E+02  1.91E+02  2.47E+02 -3.97E+00  3.76E+02
    54.5   1.92E+00  1.92E+00  1.92E+00  1.01E-02  4.26E+02  4.27E+02  2.16E+02  2.79E+02 -3.09E+00  4.25E+02
    55.5   1.92E+00  1.92E+00  1.92E+00  1.01E-02  4.80E+02  4.82E+02  2.43E+02  3.14E+02 -2.37E+00  4.79E+02
    56.5   1.92E+00  1.92E+00  1.92E+00  1.02E-02  5.37E+02  5.40E+02  2.71E+02  3.52E+02 -1.77E+00  5.37E+02
    57.5   1.92E+00  1.92E+00  1.92E+00  1.02E-02  5.97E+02  6.00E+02  3.01E+02  3.92E+02 -1.28E+00  5.97E+02
    58.5   1.92E+00  1.92E+00  1.92E+00  1.02E-02  6.56E+02  6.62E+02  3.30E+02  4.32E+02 -8.66E-01  6.58E+02
    59.5   1.92E+00  1.92E+00  1.92E+00  1.03E-02  7.13E+02  7.20E+02  3.59E+02  4.71E+02 -5.23E-01  7.17E+02
    60.5   1.93E+00  1.93E+00  1.93E+00  1.03E-02  7.66E+02  7.74E+02  3.85E+02  5.07E+02 -2.34E-01  7.71E+02
    61.5   1.93E+00  1.93E+00  1.93E+00  1.03E-02  8.12E+02  8.22E+02  4.08E+02  5.40E+02  1.40E-02  8.19E+02
    62.5   1.93E+00  1.93E+00  1.93E+00  1.03E-02  8.51E+02  8.61E+02  4.28E+02  5.69E+02  2.26E-01  8.60E+02
    63.5   1.93E+00  1.93E+00  1.93E+00  1.03E-02  8.86E+02  8.99E+02  4.45E+02  5.93E+02  3.47E-01  8.96E+02
    64.5   1.93E+00  1.93E+00  1.93E+00  1.03E-02  9.10E+02  9.22E+02  4.57E+02  6.10E+02  5.28E-01  9.20E+02
    65.5   1.93E+00  1.93E+00  1.93E+00  1.03E-02  9.29E+02  9.40E+02  4.67E+02  6.23E+02  6.91E-01  9.38E+02
    66.5   1.93E+00  1.93E+00  1.93E+00  1.03E-02  9.43E+02  9.55E+02  4.74E+02  6.34E+02  8.12E-01  9.54E+02
    67.5   1.93E+00  1.93E+00  1.93E+00  1.03E-02  9.55E+02  9.66E+02  4.80E+02  6.42E+02  9.16E-01  9.65E+02
    68.5   1.93E+00  1.93E+00  1.93E+00  1.03E-02  9.63E+02  9.74E+02  4.84E+02  6.49E+02  9.98E-01  9.74E+02
    69.5   1.93E+00  1.93E+00  1.93E+00  1.03E-02  9.70E+02  9.80E+02  4.88E+02  6.54E+02  1.07E+00  9.80E+02
    70.5   1.94E+00  1.94E+00  1.94E+00  1.03E-02  9.74E+02  9.85E+02  4.90E+02  6.57E+02  1.13E+00  9.84E+02
    71.5   1.94E+00  1.94E+00  1.94E+00  1.03E-02  9.77E+02  9.87E+02  4.92E+02  6.59E+02  1.20E+00  9.87E+02
    72.5   1.94E+00  1.94E+00  1.94E+00  1.03E-02  9.79E+02  9.89E+02  4.93E+02  6.60E+02  1.27E+00  9.88E+02
    73.5   1.94E+00  1.94E+00  1.94E+00  1.03E-02  9.79E+02  9.90E+02  4.93E+02  6.61E+02  1.34E+00  9.89E+02
    74.5   1.94E+00  1.94E+00  1.94E+00  1.03E-02  9.79E+02  9.90E+02  4.93E+02  6.62E+02  1.42E+00  9.90E+02
    75.5   1.94E+00  1.94E+00  1.94E+00  1.03E-02  9.78E+02  9.90E+02  4.93E+02  6.62E+02  1.50E+00  9.90E+02
    76.5   1.94E+00  1.94E+00  1.94E+00  1.03E-02  9.75E+02  9.89E+02  4.91E+02  6.62E+02  1.57E+00  9.89E+02
    77.5   1.94E+00  1.94E+00  1.94E+00  1.03E-02  9.72E+02  9.87E+02  4.89E+02  6.61E+02  1.64E+00  9.87E+02
    78.5   1.94E+00  1.95E+00  1.95E+00  1.03E-02  9.66E+02  9.84E+02  4.86E+02  6.60E+02  1.70E+00  9.85E+02
    79.5   1.95E+00  1.95E+00  1.95E+00  1.03E-02  9.56E+02  9.80E+02  4.81E+02  6.58E+02  1.75E+00  9.81E+02
    80.5   1.95E+00  1.95E+00  1.95E+00  1.03E-02  9.40E+02  9.71E+02  4.73E+02  6.56E+02  1.81E+00  9.76E+02
    81.5   1.95E+00  1.95E+00  1.95E+00  1.03E-02  9.13E+02  9.53E+02  4.61E+02  6.56E+02  1.82E+00  9.73E+02
    82.5   1.95E+00  1.95E+00  1.95E+00  1.03E-02  8.80E+02  9.05E+02  4.45E+02  6.56E+02  1.82E+00  9.71E+02
    83.5   1.95E+00  1.95E+00  1.95E+00  1.03E-02  8.44E+02  7.87E+02  4.27E+02  6.56E+02  1.82E+00  9.70E+02
    84.5   1.95E+00  1.95E+00  1.95E+00  1.04E-02  8.07E+02  6.21E+02  4.08E+02  6.56E+02  1.82E+00  9.68E+02
    85.5   1.95E+00  1.95E+00  1.95E+00  1.04E-02  7.70E+02  4.92E+02  3.89E+02  6.55E+02  1.83E+00  9.66E+02
    86.5   1.95E+00  1.95E+00  1.95E+00  1.06E-02  7.34E+02  4.17E+02  3.70E+02  6.55E+02  1.83E+00  9.63E+02
    87.5   1.95E+00  1.95E+00  1.95E+00  1.08E-02  7.00E+02  3.74E+02  3.53E+02  6.55E+02  1.83E+00  9.59E+02
    88.5   1.95E+00  1.95E+00  1.95E+00  1.12E-02  6.68E+02  3.47E+02  3.37E+02  6.55E+02  1.83E+00  9.55E+02
    89.5   1.95E+00  1.95E+00  1.95E+00  1.20E-02  6.39E+02  3.27E+02  3.22E+02  6.55E+02  1.83E+00  9.49E+02
    90.5   1.95E+00  1.95E+00  1.95E+00  1.32E-02  6.12E+02  3.11E+02  3.09E+02  6.55E+02  1.83E+00  9.41E+02
    91.5   1.95E+00  1.95E+00  1.95E+00  1.54E-02  5.88E+02  2.97E+02  2.97E+02  6.55E+02  1.83E+00  9.32E+02
    92.5   1.95E+00  1.95E+00  1.95E+00  1.90E-02  5.66E+02  2.85E+02  2.86E+02  6.55E+02  1.83E+00  9.20E+02
    93.5   1.95E+00  1.95E+00  1.95E+00  2.48E-02  5.46E+02  2.75E+02  2.76E+02  6.55E+02  1.84E+00  9.05E+02
    94.5   1.95E+00  1.95E+00  1.95E+00  3.39E-02  5.28E+02  2.66E+02  2.66E+02  6.55E+02  1.84E+00  8.85E+02
    95.5   1.95E+00  1.95E+00  1.95E+00  4.70E-02  5.12E+02  2.57E+02  2.59E+02  6.55E+02  1.84E+00  8.58E+02
    96.5   1.95E+00  1.95E+00  1.95E+00  6.40E-02  4.99E+02  2.51E+02  2.52E+02  6.55E+02  1.85E+00  8.24E+02
    97.5   1.95E+00  1.95E+00  1.95E+00  8.34E-02  4.88E+02  2.45E+02  2.46E+02  6.55E+02  1.85E+00  7.82E+02
    98.5   1.95E+00  1.95E+00  1.95E+00  1.01E-01  4.80E+02  2.41E+02  2.43E+02  6.55E+02  1.85E+00  7.32E+02
    99.5   1.95E+00  1.95E+00  1.95E+00  1.13E-01  4.76E+02  2.39E+02  2.41E+02  6.55E+02  1.86E+00  6.83E+02
 
     Z(km)  NO2Q      N2O4Q     N2QO4     OQ        SQ        SOQ       H2SO3Q    HSQ       COQ       HQO     
     0.5   2.03E+02  2.28E+02  2.28E+02  1.73E+00  2.72E+00  2.03E-01  1.65E+02  4.54E+00  1.28E+00  0.00E+00
     1.5   2.17E+02  2.32E+02  2.32E+02  1.73E+00  2.82E+00  2.06E-01  3.33E+02  4.36E+00  1.28E+00  0.00E+00
     2.5   2.41E+02  2.39E+02  2.39E+02  1.73E+00  2.84E+00  2.07E-01  6.18E+02  4.09E+00  1.29E+00  0.00E+00
     3.5   2.70E+02  2.47E+02  2.47E+02  1.73E+00  2.84E+00  2.06E-01  1.10E+03  3.85E+00  1.29E+00  0.00E+00
     4.5   3.06E+02  2.61E+02  2.61E+02  1.73E+00  2.81E+00  2.03E-01  1.89E+03  3.63E+00  1.29E+00  0.00E+00
     5.5   3.56E+02  2.84E+02  2.84E+02  1.73E+00  2.74E+00  1.98E-01  3.21E+03  3.39E+00  1.30E+00  0.00E+00
     6.5   4.23E+02  3.21E+02  3.21E+02  1.73E+00  2.61E+00  1.91E-01  5.43E+03  3.11E+00  1.30E+00  0.00E+00
     7.5   4.96E+02  3.63E+02  3.63E+02  1.73E+00  2.47E+00  1.83E-01  9.17E+03  2.86E+00  1.31E+00  0.00E+00
     8.5   5.55E+02  3.95E+02  3.95E+02  1.73E+00  2.40E+00  1.77E-01  1.51E+04  2.73E+00  1.31E+00  0.00E+00
     9.5   5.85E+02  4.05E+02  4.05E+02  1.73E+00  2.36E+00  1.75E-01  2.38E+04  2.65E+00  1.31E+00  0.00E+00
    10.5   5.59E+02  3.72E+02  3.72E+02  1.73E+00  2.31E+00  2.02E-01  3.43E+04  2.54E+00  1.32E+00  0.00E+00
    11.5   3.76E+02  2.46E+02  2.46E+02  1.73E+00  2.09E+00  2.21E-01  2.19E+04  2.20E+00  1.32E+00  0.00E+00
    12.5   1.59E+02  1.08E+02  1.08E+02  1.73E+00  1.92E+00  2.33E-01  6.38E+03  1.97E+00  1.32E+00  0.00E+00
    13.5   6.12E+01  4.38E+01  4.38E+01  1.73E+00  1.83E+00  2.39E-01  2.80E+03  1.87E+00  1.32E+00  0.00E+00
    14.5   4.62E+01  3.22E+01  3.22E+01  1.73E+00  1.66E+00  2.42E-01  2.21E+03  1.82E+00  1.33E+00  0.00E+00
    15.5   5.30E+01  3.52E+01  3.52E+01  1.73E+00  1.15E+00  2.44E-01  2.11E+03  1.81E+00  1.34E+00  0.00E+00
    16.5   5.75E+01  3.75E+01  3.75E+01  1.74E+00  7.89E-01  2.48E-01  2.06E+03  1.81E+00  1.35E+00  0.00E+00
    17.5   5.76E+01  3.74E+01  3.74E+01  1.74E+00  7.18E-01  2.55E-01  2.00E+03  1.81E+00  1.37E+00  0.00E+00
    18.5   5.53E+01  3.60E+01  3.60E+01  1.75E+00  7.18E-01  2.70E-01  1.92E+03  1.82E+00  1.38E+00  0.00E+00
    19.5   5.23E+01  3.43E+01  3.43E+01  1.76E+00  7.38E-01  2.97E-01  1.82E+03  1.83E+00  1.39E+00  0.00E+00
    20.5   4.93E+01  3.27E+01  3.27E+01  1.76E+00  7.73E-01  3.45E-01  1.67E+03  1.84E+00  1.41E+00  0.00E+00
    21.5   4.52E+01  3.06E+01  3.06E+01  1.77E+00  8.29E-01  4.21E-01  1.24E+03  1.85E+00  1.42E+00  0.00E+00
    22.5   4.16E+01  2.88E+01  2.88E+01  1.78E+00  9.19E-01  5.46E-01  4.47E+02  1.87E+00  1.43E+00  0.00E+00
    23.5   3.84E+01  2.74E+01  2.74E+01  1.79E+00  1.12E+00  8.28E-01  1.14E+02  1.89E+00  1.44E+00  0.00E+00
    24.5   3.56E+01  2.64E+01  2.64E+01  1.79E+00  2.05E+00  2.15E+00  5.64E+02  1.91E+00  1.45E+00  0.00E+00
    25.5   3.32E+01  2.56E+01  2.56E+01  1.80E+00  5.57E+00  7.18E+00  6.39E+02  1.94E+00  1.46E+00  0.00E+00
    26.5   3.10E+01  2.51E+01  2.51E+01  1.81E+00  1.75E+01  2.42E+01  6.57E+02  1.96E+00  1.47E+00  0.00E+00
    27.5   2.92E+01  2.49E+01  2.49E+01  1.82E+00  4.96E+01  7.01E+01  6.60E+02 -2.53E+01  1.48E+00  0.00E+00
    28.5   2.78E+01  2.49E+01  2.49E+01  1.82E+00  1.01E+02  1.44E+02  6.56E+02  2.05E+00  1.49E+00  0.00E+00
    29.5   2.68E+01  2.53E+01  2.53E+01  1.83E+00  1.33E+02  1.89E+02  6.50E+02  2.14E+00  1.50E+00  0.00E+00
    30.5   2.63E+01  2.59E+01  2.59E+01  1.84E+00  1.30E+02  1.85E+02  6.40E+02  2.21E+00  1.51E+00  0.00E+00
    31.5   2.64E+01  2.70E+01  2.70E+01  1.85E+00  1.14E+02  1.62E+02  6.28E+02  2.30E+00  1.52E+00  0.00E+00
    32.5   2.69E+01  2.84E+01  2.84E+01  1.85E+00  9.67E+01  1.37E+02  6.13E+02  2.41E+00  1.53E+00  0.00E+00
    33.5   2.74E+01  2.98E+01  2.98E+01  1.86E+00  8.08E+01  1.15E+02  5.94E+02  2.52E+00  1.54E+00  0.00E+00
    34.5   2.83E+01  3.15E+01  3.15E+01  1.87E+00  6.74E+01  9.55E+01  5.73E+02  2.66E+00  1.54E+00  0.00E+00
    35.5   3.00E+01  3.38E+01  3.38E+01  1.88E+00  5.64E+01  7.98E+01  5.49E+02  2.81E+00  1.55E+00  0.00E+00
    36.5   3.25E+01  3.68E+01  3.68E+01  1.88E+00  4.75E+01  6.71E+01  5.25E+02  2.99E+00  1.56E+00  0.00E+00
    37.5   3.60E+01  4.09E+01  4.09E+01  1.89E+00  4.02E+01  5.66E+01  5.00E+02  3.19E+00  1.57E+00  0.00E+00
    38.5   4.05E+01  4.62E+01  4.62E+01  1.90E+00  3.39E+01  4.76E+01  4.74E+02  3.42E+00  1.57E+00  0.00E+00
    39.5   4.60E+01  5.28E+01  5.28E+01  1.90E+00  2.82E+01  3.95E+01  4.50E+02  3.66E+00  1.58E+00  0.00E+00
    40.5   5.26E+01  6.08E+01  6.08E+01  1.91E+00  2.31E+01  3.22E+01  4.26E+02  3.88E+00  1.58E+00  0.00E+00
    41.5   6.03E+01  7.03E+01  7.03E+01  1.91E+00  1.85E+01  2.56E+01  4.04E+02  4.03E+00  1.59E+00  0.00E+00
    42.5   6.93E+01  8.13E+01  8.13E+01  1.91E+00  1.46E+01  2.01E+01  3.84E+02  4.09E+00  1.59E+00  0.00E+00
    43.5   7.93E+01  9.35E+01  9.35E+01  1.91E+00  1.16E+01  1.57E+01  3.66E+02  4.07E+00  1.60E+00  0.00E+00
    44.5   9.02E+01  1.07E+02  1.07E+02  1.92E+00  9.27E+00  1.24E+01  3.50E+02  3.99E+00  1.60E+00  0.00E+00
    45.5   1.02E+02  1.20E+02  1.20E+02  1.92E+00  7.57E+00  9.99E+00  3.36E+02  3.88E+00  1.60E+00  0.00E+00
    46.5   1.13E+02  1.35E+02  1.35E+02  1.92E+00  6.34E+00  8.23E+00  3.24E+02  3.77E+00  1.60E+00  0.00E+00
    47.5   1.26E+02  1.49E+02  1.49E+02  1.92E+00  5.44E+00  6.95E+00  3.13E+02  3.66E+00  1.61E+00  0.00E+00
    48.5   1.41E+02  1.67E+02  1.67E+02  1.92E+00  4.79E+00  6.01E+00  3.03E+02  3.58E+00  1.61E+00  0.00E+00
    49.5   1.58E+02  1.88E+02  1.88E+02  1.92E+00  4.30E+00  5.32E+00  2.95E+02  3.50E+00  1.61E+00  0.00E+00
    50.5   1.77E+02  2.10E+02  2.10E+02  1.92E+00  3.93E+00  4.79E+00  2.87E+02  3.41E+00  1.61E+00  0.00E+00
    51.5   1.97E+02  2.34E+02  2.34E+02  1.92E+00  3.65E+00  4.39E+00  2.80E+02  3.32E+00  1.61E+00  0.00E+00
    52.5   2.22E+02  2.64E+02  2.64E+02  1.92E+00  3.43E+00  4.08E+00  2.74E+02  3.26E+00  1.61E+00  0.00E+00
    53.5   2.52E+02  2.99E+02  2.99E+02  1.92E+00  3.27E+00  3.84E+00  2.69E+02  3.15E+00  1.61E+00  0.00E+00
    54.5   2.85E+02  3.38E+02  3.38E+02  1.92E+00  3.14E+00  3.66E+00  2.64E+02  3.08E+00  1.62E+00  0.00E+00
    55.5   3.22E+02  3.81E+02  3.81E+02  1.92E+00  3.03E+00  3.51E+00  2.60E+02  3.00E+00  1.62E+00  0.00E+00
    56.5   3.60E+02  4.27E+02  4.27E+02  1.92E+00  2.95E+00  3.39E+00  2.56E+02  2.94E+00  1.62E+00  0.00E+00
    57.5   4.01E+02  4.75E+02  4.75E+02  1.92E+00  2.89E+00  3.30E+00  2.53E+02  2.88E+00  1.62E+00  0.00E+00
    58.5   4.42E+02  5.23E+02  5.23E+02  1.92E+00  2.84E+00  3.23E+00  2.50E+02  2.84E+00  1.62E+00  0.00E+00
    59.5   4.81E+02  5.70E+02  5.70E+02  1.92E+00  2.80E+00  3.18E+00  2.47E+02  2.80E+00  1.62E+00  0.00E+00
    60.5   5.17E+02  6.14E+02  6.14E+02  1.92E+00  2.78E+00  3.14E+00  2.45E+02  2.78E+00  1.62E+00  0.00E+00
    61.5   5.48E+02  6.52E+02  6.52E+02  1.93E+00  2.77E+00  3.13E+00  2.42E+02  2.78E+00  1.62E+00  0.00E+00
    62.5   5.75E+02  6.85E+02  6.85E+02  1.93E+00  2.78E+00  3.15E+00  2.41E+02  2.79E+00  1.62E+00  0.00E+00
    63.5   6.00E+02  7.16E+02  7.16E+02  1.93E+00  2.83E+00  3.21E+00  2.39E+02  2.83E+00  1.62E+00  0.00E+00
    64.5   6.15E+02  7.34E+02  7.34E+02  1.93E+00  2.86E+00  3.25E+00  2.37E+02  2.86E+00  1.62E+00  0.00E+00
    65.5   6.27E+02  7.49E+02  7.49E+02  1.93E+00  2.90E+00  3.31E+00  2.36E+02  2.90E+00  1.62E+00  0.00E+00
    66.5   6.37E+02  7.62E+02  7.62E+02  1.93E+00  2.98E+00  3.42E+00  2.35E+02  2.98E+00  1.62E+00  0.00E+00
    67.5   6.45E+02  7.71E+02  7.71E+02  1.93E+00  3.08E+00  3.57E+00  2.34E+02  3.09E+00  1.62E+00  0.00E+00
    68.5   6.50E+02  7.78E+02  7.78E+02  1.93E+00  3.23E+00  3.78E+00  2.33E+02  3.23E+00  1.62E+00  0.00E+00
    69.5   6.54E+02  7.83E+02  7.83E+02  1.93E+00  3.42E+00  4.05E+00  2.32E+02  3.42E+00  1.62E+00  0.00E+00
    70.5   6.57E+02  7.87E+02  7.87E+02  1.93E+00  3.63E+00  4.36E+00  2.32E+02  3.64E+00  1.63E+00  0.00E+00
    71.5   6.59E+02  7.89E+02  7.89E+02  1.94E+00  3.85E+00  4.67E+00  2.31E+02  3.85E+00  1.63E+00  0.00E+00
    72.5   6.60E+02  7.91E+02  7.91E+02  1.94E+00  4.06E+00  4.97E+00  2.31E+02  4.07E+00  1.63E+00  0.00E+00
    73.5   6.60E+02  7.92E+02  7.92E+02  1.94E+00  4.25E+00  5.24E+00  2.30E+02  4.25E+00  1.63E+00  0.00E+00
    74.5   6.61E+02  7.92E+02  7.92E+02  1.94E+00  4.38E+00  5.43E+00  2.30E+02  4.38E+00  1.63E+00  0.00E+00
    75.5   6.60E+02  7.92E+02  7.92E+02  1.94E+00  4.45E+00  5.53E+00  2.29E+02  4.46E+00  1.63E+00  0.00E+00
    76.5   6.60E+02  7.92E+02  7.92E+02  1.94E+00  4.46E+00  5.54E+00  2.29E+02  4.46E+00  1.63E+00  0.00E+00
    77.5   6.59E+02  7.91E+02  7.91E+02  1.94E+00  4.39E+00  5.44E+00  2.29E+02  4.39E+00  1.63E+00  0.00E+00
    78.5   6.57E+02  7.89E+02  7.89E+02  1.94E+00  4.24E+00  5.23E+00  2.29E+02  4.24E+00  1.63E+00  0.00E+00
    79.5   6.54E+02  7.87E+02  7.87E+02  1.95E+00  4.00E+00  4.89E+00  2.29E+02  4.00E+00  1.63E+00  0.00E+00
    80.5   6.48E+02  7.84E+02  7.84E+02  1.95E+00  3.67E+00  4.45E+00  2.29E+02  3.67E+00  1.63E+00  0.00E+00
    81.5   6.36E+02  7.83E+02  7.83E+02  1.95E+00  3.40E+00  4.06E+00  2.29E+02  3.40E+00  1.63E+00  0.00E+00
    82.5   6.05E+02  7.83E+02  7.83E+02  1.95E+00  3.26E+00  3.81E+00  2.29E+02  3.26E+00  1.63E+00  0.00E+00
    83.5   5.26E+02  7.83E+02  7.83E+02  1.96E+00  3.19E+00  3.67E+00  2.28E+02  3.19E+00  1.63E+00  0.00E+00
    84.5   4.15E+02  7.82E+02  7.82E+02  1.96E+00  3.17E+00  3.63E+00  2.28E+02  3.17E+00  1.63E+00  0.00E+00
    85.5   3.29E+02  7.82E+02  7.82E+02  1.96E+00  3.18E+00  3.64E+00  2.28E+02  3.18E+00  1.63E+00  0.00E+00
    86.5   2.79E+02  7.82E+02  7.82E+02  1.96E+00  3.21E+00  3.70E+00  2.28E+02  3.21E+00  1.63E+00  0.00E+00
    87.5   2.50E+02  7.81E+02  7.81E+02  1.96E+00  3.26E+00  3.79E+00  2.28E+02  3.26E+00  1.63E+00  0.00E+00
    88.5   2.32E+02  7.80E+02  7.80E+02  1.96E+00  3.32E+00  3.90E+00  2.28E+02  3.32E+00  1.63E+00  0.00E+00
    89.5   2.19E+02  7.79E+02  7.79E+02  1.95E+00  3.39E+00  4.02E+00  2.28E+02  3.39E+00  1.63E+00  0.00E+00
    90.5   2.08E+02  7.77E+02  7.77E+02  1.94E+00  3.46E+00  4.14E+00  2.28E+02  3.46E+00  1.63E+00  0.00E+00
    91.5   1.99E+02  7.73E+02  7.73E+02  1.93E+00  3.53E+00  4.26E+00  2.28E+02  3.53E+00  1.63E+00  0.00E+00
    92.5   1.91E+02  7.69E+02  7.69E+02  1.93E+00  3.61E+00  4.40E+00  2.28E+02  3.61E+00  1.63E+00  0.00E+00
    93.5   1.84E+02  7.61E+02  7.61E+02  1.93E+00  3.68E+00  4.55E+00  2.28E+02  3.68E+00  1.63E+00  0.00E+00
    94.5   1.78E+02  7.51E+02  7.51E+02  1.93E+00  3.76E+00  4.70E+00  2.28E+02  3.76E+00  1.63E+00  0.00E+00
    95.5   1.72E+02  7.35E+02  7.35E+02  1.92E+00  3.83E+00  4.87E+00  2.28E+02  3.83E+00  1.63E+00  0.00E+00
    96.5   1.68E+02  7.12E+02  7.12E+02  1.91E+00  3.89E+00  5.04E+00  2.28E+02  3.89E+00  1.63E+00  0.00E+00
    97.5   1.64E+02  6.80E+02  6.80E+02  1.90E+00  3.94E+00  5.20E+00  2.28E+02  3.94E+00  1.63E+00  0.00E+00
    98.5   1.61E+02  6.37E+02  6.37E+02  1.90E+00  3.98E+00  5.34E+00  2.28E+02  3.98E+00  1.63E+00  0.00E+00
    99.5   1.60E+02  5.88E+02  5.88E+02  1.89E+00  4.00E+00  5.43E+00  2.28E+02  4.00E+00  1.63E+00  0.00E+00
 
     Z(km)  HQONO2  
     0.5   0.00E+00
     1.5   0.00E+00
     2.5   0.00E+00
     3.5   0.00E+00
     4.5   0.00E+00
     5.5   0.00E+00
     6.5   0.00E+00
     7.5   0.00E+00
     8.5   0.00E+00
     9.5   0.00E+00
    10.5   0.00E+00
    11.5   0.00E+00
    12.5   0.00E+00
    13.5   0.00E+00
    14.5   0.00E+00
    15.5   0.00E+00
    16.5   0.00E+00
    17.5   0.00E+00
    18.5   0.00E+00
    19.5   0.00E+00
    20.5   0.00E+00
    21.5   0.00E+00
    22.5   0.00E+00
    23.5   0.00E+00
    24.5   0.00E+00
    25.5   0.00E+00
    26.5   0.00E+00
    27.5   0.00E+00
    28.5   0.00E+00
    29.5   0.00E+00
    30.5   0.00E+00
    31.5   0.00E+00
    32.5   0.00E+00
    33.5   0.00E+00
    34.5   0.00E+00
    35.5   0.00E+00
    36.5   0.00E+00
    37.5   0.00E+00
    38.5   0.00E+00
    39.5   0.00E+00
    40.5   0.00E+00
    41.5   0.00E+00
    42.5   0.00E+00
    43.5   0.00E+00
    44.5   0.00E+00
    45.5   0.00E+00
    46.5   0.00E+00
    47.5   0.00E+00
    48.5   0.00E+00
    49.5   0.00E+00
    50.5   0.00E+00
    51.5   0.00E+00
    52.5   0.00E+00
    53.5   0.00E+00
    54.5   0.00E+00
    55.5   0.00E+00
    56.5   0.00E+00
    57.5   0.00E+00
    58.5   0.00E+00
    59.5   0.00E+00
    60.5   0.00E+00
    61.5   0.00E+00
    62.5   0.00E+00
    63.5   0.00E+00
    64.5   0.00E+00
    65.5   0.00E+00
    66.5   0.00E+00
    67.5   0.00E+00
    68.5   0.00E+00
    69.5   0.00E+00
    70.5   0.00E+00
    71.5   0.00E+00
