
     Z         PRESS      DEN     ProOH1    ProOH25    ProO3D    PO2D       PO2      PH2O      PO3D      PH2O2     FO3      FH2O      NumO2      NumOH      NumO1D
   5.150E+06 4.207E+02 1.451E+16 1.201E-01 3.217E+03 2.885E+04 1.976E-08 1.634E-08 3.110E-06 3.886E-03 5.253E-05 5.116E-10 7.127E-08 3.547E+12 5.598E+06 3.252E-01
   5.250E+06 3.601E+02 1.242E+16 9.193E-02 2.161E+03 3.067E+04 2.571E-08 1.789E-08 3.344E-06 3.888E-03 5.255E-05 6.351E-10 5.202E-08 3.051E+12 3.988E+06 3.985E-01
   5.350E+06 3.083E+02 1.064E+16 7.031E-02 1.437E+03 3.364E+04 3.295E-08 1.953E-08 3.575E-06 3.889E-03 5.256E-05 8.133E-10 3.781E-08 2.625E+12 2.776E+06 4.898E-01
   5.450E+06 2.640E+02 9.105E+15 5.505E-02 9.426E+02 4.285E+04 4.166E-08 2.125E-08 3.803E-06 3.890E-03 5.258E-05 1.210E-09 2.722E-08 2.259E+12 1.740E+06 6.221E-01
   5.550E+06 2.260E+02 7.796E+15 4.572E-02 6.043E+02 6.857E+04 5.210E-08 2.302E-08 4.026E-06 3.891E-03 5.259E-05 2.261E-09 1.925E-08 1.944E+12 8.691E+05 8.532E-01
   5.650E+06 1.935E+02 6.675E+15 3.864E-02 3.819E+02 1.066E+05 6.455E-08 2.483E-08 4.246E-06 3.891E-03 5.260E-05 4.103E-09 1.348E-08 1.670E+12 4.275E+05 1.203E+00
   5.750E+06 1.657E+02 5.715E+15 3.146E-02 2.408E+02 1.427E+05 7.937E-08 2.665E-08 4.460E-06 3.892E-03 5.262E-05 6.413E-09 9.445E-09 1.431E+12 2.352E+05 1.632E+00
   5.850E+06 1.419E+02 4.894E+15 2.436E-02 1.519E+02 1.682E+05 9.701E-08 2.848E-08 4.669E-06 3.893E-03 5.263E-05 8.828E-09 6.646E-09 1.223E+12 1.408E+05 2.098E+00
   5.950E+06 1.215E+02 4.191E+15 1.802E-02 9.604E+01 1.800E+05 1.180E-07 3.028E-08 4.874E-06 3.894E-03 5.264E-05 1.103E-08 4.702E-09 1.041E+12 8.842E+04 2.561E+00
   6.050E+06 1.041E+02 3.589E+15 1.286E-02 6.114E+01 1.780E+05 1.431E-07 3.204E-08 5.073E-06 3.895E-03 5.265E-05 1.273E-08 3.358E-09 8.828E+11 5.681E+04 2.990E+00
   6.150E+06 8.912E+01 3.074E+15 8.966E-03 3.925E+01 1.652E+05 1.733E-07 3.375E-08 5.268E-06 3.895E-03 5.266E-05 1.380E-08 2.424E-09 7.454E+11 3.683E+04 3.370E+00
   6.250E+06 7.633E+01 2.633E+15 6.162E-03 2.543E+01 1.455E+05 2.097E-07 3.539E-08 5.457E-06 3.896E-03 5.267E-05 1.419E-08 1.770E-09 6.265E+11 2.390E+04 3.703E+00
   6.350E+06 6.538E+01 2.255E+15 4.220E-03 1.667E+01 1.225E+05 2.542E-07 3.694E-08 5.641E-06 3.897E-03 5.268E-05 1.394E-08 1.310E-09 5.241E+11 1.546E+04 4.000E+00
   6.450E+06 5.600E+01 1.932E+15 2.901E-03 1.104E+01 9.912E+04 3.084E-07 3.838E-08 5.820E-06 3.897E-03 5.269E-05 1.317E-08 9.818E-10 4.363E+11 9.941E+03 4.284E+00
   6.550E+06 4.797E+01 1.655E+15 2.010E-03 7.369E+00 7.758E+04 3.744E-07 3.972E-08 5.991E-06 3.897E-03 5.269E-05 1.203E-08 7.434E-10 3.614E+11 6.348E+03 4.578E+00
   6.650E+06 4.109E+01 1.417E+15 1.409E-03 4.963E+00 5.886E+04 4.535E-07 4.094E-08 6.156E-06 3.898E-03 5.270E-05 1.066E-08 5.688E-10 2.978E+11 4.023E+03 4.895E+00
   6.750E+06 3.520E+01 1.214E+15 1.000E-03 3.373E+00 4.340E+04 5.463E-07 4.202E-08 6.313E-06 3.898E-03 5.270E-05 9.171E-09 4.400E-10 2.443E+11 2.531E+03 5.243E+00
   6.850E+06 3.016E+01 1.040E+15 7.187E-04 2.314E+00 3.118E+04 6.523E-07 4.298E-08 6.462E-06 3.898E-03 5.271E-05 7.689E-09 3.443E-10 1.996E+11 1.581E+03 5.620E+00
   6.950E+06 2.584E+01 8.913E+14 5.220E-04 1.604E+00 2.187E+04 7.700E-07 4.381E-08 6.601E-06 3.898E-03 5.271E-05 6.295E-09 2.726E-10 1.625E+11 9.819E+02 6.016E+00
   7.050E+06 2.214E+01 7.636E+14 3.826E-04 1.124E+00 1.502E+04 8.970E-07 4.452E-08 6.731E-06 3.898E-03 5.271E-05 5.046E-09 2.187E-10 1.320E+11 6.068E+02 6.417E+00
   7.150E+06 1.897E+01 6.543E+14 2.830E-04 7.976E-01 1.013E+04 1.030E-06 4.513E-08 6.851E-06 3.898E-03 5.271E-05 3.972E-09 1.779E-10 1.071E+11 3.738E+02 6.808E+00
   7.250E+06 1.625E+01 5.607E+14 2.092E-04 5.693E-01 6.731E+03 1.167E-06 4.563E-08 6.961E-06 3.899E-03 5.271E-05 3.080E-09 1.459E-10 8.662E+10 2.293E+02 7.162E+00
   7.350E+06 1.393E+01 4.805E+14 1.528E-04 4.056E-01 4.415E+03 1.304E-06 4.606E-08 7.061E-06 3.899E-03 5.272E-05 2.357E-09 1.196E-10 6.974E+10 1.397E+02 7.448E+00
   7.450E+06 1.194E+01 4.117E+14 1.101E-04 2.882E-01 2.860E+03 1.438E-06 4.641E-08 7.150E-06 3.899E-03 5.272E-05 1.782E-09 9.790E-11 5.589E+10 8.467E+01 7.651E+00
   7.550E+06 1.023E+01 3.529E+14 7.834E-05 2.043E-01 1.831E+03 1.567E-06 4.669E-08 7.229E-06 3.899E-03 5.272E-05 1.331E-09 8.008E-11 4.460E+10 5.108E+01 7.766E+00
   7.650E+06 8.768E+00 3.024E+14 5.508E-05 1.445E-01 1.159E+03 1.690E-06 4.692E-08 7.299E-06 3.899E-03 5.272E-05 9.829E-10 6.545E-11 3.545E+10 3.071E+01 7.793E+00
   7.750E+06 7.515E+00 2.592E+14 3.830E-05 1.020E-01 7.259E+02 1.805E-06 4.711E-08 7.360E-06 3.899E-03 5.272E-05 7.183E-10 5.347E-11 2.808E+10 1.842E+01 7.739E+00
   7.850E+06 6.441E+00 2.222E+14 2.637E-05 7.192E-02 4.504E+02 1.911E-06 4.725E-08 7.413E-06 3.899E-03 5.272E-05 5.199E-10 4.367E-11 2.218E+10 1.104E+01 7.611E+00
   7.950E+06 5.521E+00 1.904E+14 1.799E-05 5.065E-02 2.770E+02 2.007E-06 4.737E-08 7.457E-06 3.899E-03 5.272E-05 3.731E-10 3.566E-11 1.747E+10 6.628E+00 7.420E+00
   8.050E+06 4.733E+00 1.633E+14 1.219E-05 3.564E-02 1.691E+02 2.092E-06 4.747E-08 7.495E-06 3.899E-03 5.272E-05 2.656E-10 2.912E-11 1.373E+10 3.991E+00 7.178E+00
   8.150E+06 4.057E+00 1.400E+14 8.199E-06 2.506E-02 1.025E+02 2.166E-06 4.754E-08 7.527E-06 3.899E-03 5.272E-05 1.878E-10 2.379E-11 1.076E+10 2.417E+00 6.896E+00
   8.250E+06 3.478E+00 1.200E+14 5.487E-06 1.762E-02 6.175E+01 2.230E-06 4.760E-08 7.553E-06 3.899E-03 5.272E-05 1.320E-10 1.944E-11 8.428E+09 1.478E+00 6.587E+00
   8.350E+06 2.982E+00 1.029E+14 3.657E-06 1.239E-02 3.702E+01 2.285E-06 4.764E-08 7.575E-06 3.899E-03 5.272E-05 9.230E-11 1.590E-11 6.590E+09 9.166E-01 6.261E+00
   8.450E+06 2.557E+00 8.820E+13 2.430E-06 8.717E-03 2.210E+01 2.331E-06 4.768E-08 7.593E-06 3.899E-03 5.272E-05 6.426E-11 1.302E-11 5.148E+09 5.790E-01 5.928E+00
   8.550E+06 2.192E+00 7.562E+13 1.612E-06 6.137E-03 1.314E+01 2.369E-06 4.771E-08 7.607E-06 3.899E-03 5.272E-05 4.457E-11 1.067E-11 4.018E+09 3.746E-01 5.595E+00
   8.650E+06 1.880E+00 6.484E+13 1.068E-06 4.325E-03 7.792E+00 2.401E-06 4.773E-08 7.619E-06 3.899E-03 5.272E-05 3.082E-11 8.755E-12 3.134E+09 2.496E-01 5.268E+00
   8.750E+06 1.612E+00 5.560E+13 7.075E-07 3.053E-03 4.610E+00 2.427E-06 4.775E-08 7.629E-06 3.899E-03 5.272E-05 2.126E-11 7.197E-12 2.443E+09 1.721E-01 4.951E+00
   8.850E+06 1.382E+00 4.768E+13 4.691E-07 2.159E-03 2.722E+00 2.448E-06 4.776E-08 7.637E-06 3.899E-03 5.272E-05 1.464E-11 5.928E-12 1.904E+09 1.231E-01 4.648E+00
   8.950E+06 1.186E+00 4.089E+13 3.116E-07 1.530E-03 1.605E+00 2.465E-06 4.777E-08 7.643E-06 3.899E-03 5.272E-05 1.007E-11 4.895E-12 1.484E+09 9.136E-02 4.359E+00
   9.050E+06 1.017E+00 3.507E+13 2.074E-07 1.087E-03 9.460E-01 2.479E-06 4.778E-08 7.648E-06 3.899E-03 5.272E-05 6.918E-12 4.054E-12 1.156E+09 7.020E-02 4.086E+00
   9.150E+06 8.720E-01 3.008E+13 1.385E-07 7.754E-04 5.571E-01 2.490E-06 4.778E-08 7.652E-06 3.899E-03 5.272E-05 4.750E-12 3.369E-12 9.002E+08 5.561E-02 3.828E+00
   9.250E+06 7.480E-01 2.580E+13 9.287E-08 5.554E-04 3.280E-01 2.499E-06 4.779E-08 7.655E-06 3.899E-03 5.272E-05 3.260E-12 2.812E-12 7.008E+08 4.519E-02 3.585E+00
   9.350E+06 6.416E-01 2.213E+13 6.259E-08 4.000E-04 1.930E-01 2.507E-06 4.779E-08 7.658E-06 3.899E-03 5.272E-05 2.237E-12 2.360E-12 5.453E+08 3.746E-02 3.356E+00
   9.450E+06 5.503E-01 1.898E+13 4.245E-08 2.902E-04 1.136E-01 2.513E-06 4.780E-08 7.660E-06 3.899E-03 5.272E-05 1.535E-12 1.995E-12 4.240E+08 3.153E-02 3.139E+00
   9.550E+06 4.721E-01 1.628E+13 2.904E-08 2.125E-04 6.686E-02 2.517E-06 4.780E-08 7.662E-06 3.899E-03 5.272E-05 1.053E-12 1.703E-12 3.292E+08 2.683E-02 2.933E+00
   9.650E+06 4.050E-01 1.397E+13 2.009E-08 1.575E-04 3.932E-02 2.521E-06 4.780E-08 7.663E-06 3.899E-03 5.272E-05 7.218E-13 1.471E-12 2.551E+08 2.299E-02 2.738E+00
   9.750E+06 3.475E-01 1.199E+13 1.409E-08 1.187E-04 2.309E-02 2.524E-06 4.780E-08 7.665E-06 3.899E-03 5.272E-05 4.942E-13 1.292E-12 1.971E+08 1.980E-02 2.550E+00
   9.850E+06 2.981E-01 1.028E+13 1.008E-08 9.132E-05 1.353E-02 2.527E-06 4.780E-08 7.666E-06 3.899E-03 5.272E-05 3.376E-13 1.159E-12 1.517E+08 1.708E-02 2.369E+00
   9.950E+06 2.558E-01 8.823E+12 7.375E-09 7.221E-05 7.969E-03 2.529E-06 4.780E-08 7.666E-06 3.899E-03 5.272E-05 2.317E-13 1.068E-12 1.160E+08 1.475E-02 2.193E+00
