 SOLAR ZENITH ANGLE (deg) =    48.2000000000000     
 FIXED SPECIES MIXING RATIOS:
    O2 =   0.210000000000000       CO2 =   4.000000000000000E-004
 
    CH4 =   1.600000000000082E-006
 Standard CH3CL flux =  0.000E+00

 PO2= 1.517E-01  PNO= 3.565E-02  ZAPNO= 3.768E+03
 N= 3     X= 6.98377E-01  ERR= 1.04174E-06

 TIME = 0.0000E+00     TIMEY =   0.0000E+00 YEARS

 NPHOT =  0

 MIXING RATIOS OF LONG-LIVED SPECIES


           1.00E+11 2.19E+15 1.62E+11 4.38E+12 3.65E+12 8.92E+10 2.19E+15 3.31E+12 3.92E+10 1.19E+11 3.27E+11 8.56E+10

     Z        CH3O2    N2O      NO       NO2      HNO2     HNO3     HO2NO2   NO3      N2O5     CL2O2    CH3CL    HOCL    
  5.00E+04 6.84E-12 3.00E-07 3.21E-12 9.61E-12 1.83E-14 6.54E-11 1.46E-13 6.54E-15 3.80E-17 5.97E-23 5.00E-10 2.07E-13
  1.50E+05 6.40E-12 3.00E-07 4.14E-12 1.12E-11 2.46E-14 9.99E-11 3.70E-13 7.19E-15 7.80E-17 1.44E-22 4.92E-10 2.25E-13
  2.50E+05 5.80E-12 3.00E-07 5.33E-12 1.32E-11 3.29E-14 1.44E-10 9.68E-13 8.21E-15 1.74E-16 3.65E-22 4.85E-10 2.36E-13
  3.50E+05 4.89E-12 3.00E-07 7.07E-12 1.58E-11 4.36E-14 1.89E-10 2.57E-12 9.26E-15 4.19E-16 9.11E-22 4.79E-10 2.35E-13
  5.50E+05 3.00E-12 3.00E-07 1.20E-11 2.04E-11 6.91E-14 2.58E-10 1.63E-11 9.90E-15 2.20E-15 5.66E-21 4.70E-10 2.03E-13
  7.50E+05 1.67E-12 3.00E-07 1.46E-11 1.72E-11 6.20E-14 2.82E-10 4.95E-11 7.59E-15 6.75E-15 4.44E-20 4.65E-10 1.63E-13
  9.50E+05 8.21E-13 2.99E-07 2.07E-11 1.60E-11 6.77E-14 2.95E-10 6.28E-11 6.15E-15 3.03E-14 3.08E-19 4.62E-10 1.10E-13
  1.15E+06 3.02E-13 2.99E-07 3.91E-11 2.10E-11 1.05E-13 3.54E-10 4.64E-11 6.26E-15 8.09E-14 1.88E-18 4.57E-10 5.67E-14
  1.35E+06 1.23E-13 2.96E-07 7.47E-11 5.68E-11 9.32E-14 6.52E-10 3.97E-11 8.20E-15 2.26E-13 2.27E-18 4.41E-10 2.23E-14
  1.55E+06 7.00E-14 2.88E-07 1.36E-10 1.81E-10 9.95E-14 1.50E-09 5.84E-11 2.42E-14 1.57E-12 7.64E-18 4.09E-10 2.47E-14
  1.75E+06 6.49E-14 2.73E-07 2.08E-10 4.15E-10 1.21E-13 2.97E-09 1.02E-10 7.04E-14 7.52E-12 3.80E-17 3.63E-10 6.41E-14
  1.95E+06 7.69E-14 2.53E-07 2.89E-10 7.28E-10 1.54E-13 4.85E-09 1.65E-10 1.57E-13 2.07E-11 1.69E-16 3.11E-10 2.07E-13
  2.15E+06 1.12E-13 2.30E-07 3.73E-10 1.08E-09 2.00E-13 6.84E-09 2.43E-10 2.94E-13 3.95E-11 5.90E-16 2.61E-10 7.21E-13
  2.35E+06 1.84E-13 2.07E-07 4.65E-10 1.49E-09 2.68E-13 8.73E-09 3.32E-10 5.08E-13 6.13E-11 1.60E-15 2.15E-10 2.52E-12
  2.55E+06 3.00E-13 1.82E-07 6.04E-10 2.04E-09 3.92E-13 1.04E-08 4.14E-10 8.06E-13 8.30E-11 3.37E-15 1.73E-10 7.70E-12
  2.75E+06 4.62E-13 1.56E-07 8.44E-10 2.87E-09 6.40E-13 1.15E-08 4.74E-10 1.20E-12 1.02E-10 5.41E-15 1.35E-10 1.96E-11
  2.95E+06 6.55E-13 1.30E-07 1.28E-09 4.12E-09 1.16E-12 1.19E-08 4.77E-10 1.67E-12 1.09E-10 7.06E-15 1.02E-10 4.16E-11
  3.15E+06 8.57E-13 1.05E-07 2.06E-09 5.70E-09 2.23E-12 1.14E-08 3.97E-10 2.08E-12 9.08E-11 8.38E-15 7.33E-11 7.44E-11
  3.35E+06 1.08E-12 8.10E-08 3.38E-09 7.32E-09 4.19E-12 1.00E-08 2.61E-10 2.28E-12 5.70E-11 8.71E-15 4.96E-11 1.12E-10
  3.55E+06 1.32E-12 6.06E-08 5.47E-09 8.38E-09 7.10E-12 7.82E-09 1.35E-10 2.18E-12 2.68E-11 7.20E-15 3.14E-11 1.34E-10
  3.75E+06 1.57E-12 4.46E-08 8.33E-09 8.20E-09 1.07E-11 5.37E-09 5.67E-11 1.78E-12 9.50E-12 4.97E-15 1.87E-11 1.32E-10
  3.95E+06 1.90E-12 3.27E-08 1.17E-08 6.71E-09 1.41E-11 3.16E-09 2.06E-11 1.28E-12 2.59E-12 2.76E-15 1.07E-11 1.10E-10
  4.15E+06 2.30E-12 2.40E-08 1.47E-08 4.59E-09 1.52E-11 1.51E-09 6.89E-12 8.27E-13 5.47E-13 1.19E-15 6.05E-12 8.00E-11
  4.35E+06 2.75E-12 1.78E-08 1.65E-08 2.75E-09 1.29E-11 5.96E-10 2.27E-12 4.85E-13 9.48E-14 4.02E-16 3.49E-12 5.09E-11
  4.55E+06 3.23E-12 1.34E-08 1.71E-08 1.54E-09 9.11E-12 2.07E-10 7.51E-13 2.62E-13 1.47E-14 1.05E-16 2.12E-12 2.84E-11
  4.75E+06 3.74E-12 1.03E-08 1.69E-08 8.56E-10 5.74E-12 6.82E-11 2.52E-13 1.34E-13 2.21E-15 2.25E-17 1.39E-12 1.42E-11
  4.95E+06 3.93E-12 7.95E-09 1.62E-08 4.81E-10 3.69E-12 2.40E-11 9.37E-14 6.69E-14 3.63E-16 7.36E-18 9.87E-13 7.58E-12
  5.15E+06 4.06E-12 6.23E-09 1.54E-08 2.74E-10 2.33E-12 8.83E-12 3.62E-14 3.30E-14 6.21E-17 2.47E-18 7.57E-13 4.02E-12
  5.35E+06 3.88E-12 4.96E-09 1.44E-08 1.59E-10 1.56E-12 3.54E-12 1.53E-14 1.65E-14 1.19E-17 1.24E-18 6.26E-13 2.39E-12
  5.55E+06 3.64E-12 4.02E-09 1.34E-08 9.33E-11 1.04E-12 1.50E-12 6.69E-15 8.24E-15 2.41E-18 5.84E-19 5.47E-13 1.47E-12
  5.75E+06 3.39E-12 3.28E-09 1.24E-08 5.64E-11 6.97E-13 6.58E-13 3.00E-15 4.17E-15 5.04E-19 2.27E-19 4.98E-13 9.01E-13
  5.95E+06 3.12E-12 2.71E-09 1.15E-08 3.58E-11 4.69E-13 3.05E-13 1.42E-15 2.17E-15 1.13E-19 7.65E-20 4.67E-13 5.65E-13
  6.15E+06 2.81E-12 2.25E-09 1.07E-08 2.45E-11 3.21E-13 1.56E-13 7.40E-16 1.19E-15 2.85E-20 2.32E-20 4.45E-13 3.64E-13
  6.35E+06 2.13E-12 1.87E-09 9.88E-09 1.91E-11 2.59E-13 9.89E-14 5.00E-16 7.80E-16 1.08E-20 9.38E-21 4.30E-13 2.96E-13
  6.55E+06 1.94E-12 1.56E-09 9.27E-09 1.58E-11 1.70E-13 6.35E-14 3.11E-16 4.71E-16 3.46E-21 1.83E-21 4.19E-13 1.75E-13
  6.75E+06 1.55E-12 1.29E-09 8.77E-09 1.55E-11 1.30E-13 4.93E-14 2.49E-16 3.43E-16 1.53E-21 4.11E-22 4.10E-13 1.21E-13
  6.95E+06 1.17E-12 1.05E-09 8.39E-09 1.79E-11 1.09E-13 4.72E-14 2.48E-16 2.81E-16 9.00E-22 8.47E-23 4.03E-13 8.96E-14
  7.15E+06 8.67E-13 8.45E-10 8.11E-09 2.16E-11 9.50E-14 4.82E-14 2.59E-16 2.36E-16 5.72E-22 1.62E-23 3.97E-13 6.62E-14
  7.35E+06 6.39E-13 6.56E-10 7.90E-09 2.33E-11 7.84E-14 4.40E-14 2.29E-16 1.79E-16 2.93E-22 2.81E-24 3.93E-13 4.36E-14
  7.55E+06 4.44E-13 4.74E-10 7.70E-09 2.08E-11 5.98E-14 3.33E-14 1.60E-16 1.17E-16 1.11E-22 4.75E-25 3.88E-13 2.53E-14
  7.75E+06 2.84E-13 3.08E-10 7.44E-09 1.57E-11 4.25E-14 2.09E-14 8.92E-17 6.68E-17 3.17E-23 7.92E-26 3.84E-13 1.33E-14
  7.95E+06 1.55E-13 1.68E-10 7.09E-09 9.87E-12 3.07E-14 1.06E-14 3.94E-17 3.39E-17 6.83E-24 1.25E-26 3.79E-13 6.26E-15
  8.15E+06 5.47E-14 7.07E-11 6.55E-09 6.58E-13 5.93E-15 3.01E-15 4.87E-18 3.69E-18 5.72E-25 1.21E-27 3.75E-13 3.84E-16
  8.35E+06 2.93E-14 2.47E-11 5.85E-09 4.19E-14 9.42E-16 7.78E-16 4.62E-19 2.16E-19 4.00E-26 3.10E-28 3.70E-13 7.76E-18
  8.55E+06 1.97E-14 8.41E-12 5.13E-09 1.17E-14 2.23E-16 2.01E-16 4.44E-20 4.65E-20 2.81E-27 1.09E-28 3.65E-13 5.39E-19
  8.75E+06 1.49E-14 3.08E-12 4.47E-09 6.11E-15 5.45E-17 5.21E-17 4.35E-21 1.72E-20 2.00E-28 2.90E-29 3.59E-13 5.61E-20
  8.95E+06 1.23E-14 1.27E-12 3.88E-09 3.61E-15 1.38E-17 1.35E-17 4.30E-22 7.17E-21 1.44E-29 6.98E-30 3.52E-13 7.85E-21
  9.15E+06 1.08E-14 6.00E-13 3.39E-09 2.15E-15 3.19E-18 3.54E-18 4.34E-23 2.89E-21 1.05E-30 1.28E-30 3.43E-13 1.16E-21
  9.35E+06 9.91E-15 3.25E-13 2.99E-09 1.31E-15 7.56E-19 9.27E-19 4.44E-24 1.21E-21 7.83E-32 2.24E-31 3.32E-13 1.99E-22
  9.55E+06 9.28E-15 2.01E-13 2.69E-09 8.21E-16 1.82E-19 2.45E-19 4.66E-25 5.20E-22 5.94E-33 3.63E-32 3.18E-13 3.75E-23
  9.75E+06 8.74E-15 1.43E-13 2.50E-09 5.30E-16 4.43E-20 6.74E-20 5.10E-26 2.31E-22 4.67E-34 5.29E-33 3.02E-13 7.35E-24
  9.95E+06 8.22E-15 1.19E-13 2.41E-09 3.55E-16 1.13E-20 2.49E-20 7.36E-27 1.06E-22 4.69E-35 6.95E-34 2.83E-13 1.47E-24
     Z        CH3O2    N2O      NO       NO2      HNO2     HNO3     HO2NO2   NO3      N2O5     CL2O2    CH3CL    HOCL    

 TP, TL
           1.66E+11 2.26E+06 1.91E+13 1.92E+13 5.28E+09 2.98E+10 5.97E+10 4.44E+10 1.82E+09 5.03E+06 0.00E+00 5.52E+09
           1.66E+11 9.87E+08 1.91E+13 1.92E+13 5.28E+09 2.90E+10 5.97E+10 4.44E+10 1.82E+09 5.03E+06 2.33E+08 5.52E+09

     Z        CL       CLO      HCL      CLONO2   O2       H2S      HS       SO       SO2      H2SO4    HSO      CO2     
  5.00E+04 5.78E-18 1.23E-14 5.46E-12 4.49E-13 2.10E-01 2.58E-12 4.51E-18 4.85E-20 3.23E-11 2.02E-12 8.28E-14 4.00E-04
  1.50E+05 8.05E-18 1.43E-14 7.82E-12 5.65E-13 2.10E-01 2.69E-12 5.14E-18 7.35E-20 5.72E-11 4.01E-12 1.04E-13 4.05E-04
  2.50E+05 1.06E-17 1.68E-14 1.05E-11 6.69E-13 2.10E-01 2.85E-12 5.85E-18 1.10E-19 8.03E-11 6.26E-12 1.23E-13 4.09E-04
  3.50E+05 1.35E-17 1.93E-14 1.28E-11 7.73E-13 2.10E-01 3.12E-12 6.58E-18 1.66E-19 1.03E-10 8.46E-12 1.46E-13 4.13E-04
  5.50E+05 2.02E-17 2.41E-14 1.64E-11 8.94E-13 2.10E-01 4.04E-12 8.66E-18 3.93E-19 1.48E-10 1.21E-11 2.12E-13 4.21E-04
  7.50E+05 2.56E-17 3.12E-14 1.89E-11 7.51E-13 2.10E-01 5.64E-12 1.03E-17 8.32E-19 1.90E-10 1.28E-11 3.06E-13 4.28E-04
  9.50E+05 3.48E-17 3.51E-14 2.11E-11 5.88E-13 2.10E-01 6.11E-12 1.03E-17 1.51E-18 2.00E-10 1.13E-11 3.30E-13 4.31E-04
  1.15E+06 5.44E-17 3.75E-14 2.58E-11 5.88E-13 2.10E-01 1.59E-12 2.47E-18 8.43E-19 1.18E-10 6.44E-12 1.02E-13 4.31E-04
  1.35E+06 6.41E-17 5.00E-14 4.05E-11 1.16E-12 2.10E-01 1.72E-13 1.14E-19 7.21E-20 4.51E-11 1.31E-12 1.22E-14 4.31E-04
  1.55E+06 1.09E-16 1.13E-13 6.95E-11 4.53E-12 2.10E-01 1.05E-14 3.10E-21 5.76E-21 1.27E-11 2.33E-13 6.35E-16 4.31E-04
  1.75E+06 2.29E-16 3.17E-13 1.04E-10 1.56E-11 2.10E-01 4.64E-16 9.48E-23 3.44E-21 3.08E-12 5.01E-14 1.88E-17 4.31E-04
  1.95E+06 4.85E-16 8.45E-13 1.32E-10 3.90E-11 2.10E-01 1.69E-17 3.26E-24 4.99E-21 7.26E-13 1.21E-14 4.39E-19 4.31E-04
  2.15E+06 9.90E-16 2.11E-12 1.44E-10 7.51E-11 2.10E-01 5.43E-19 1.25E-25 6.05E-21 1.77E-13 3.51E-15 9.82E-21 4.31E-04
  2.35E+06 1.92E-15 4.90E-12 1.40E-10 1.20E-10 2.10E-01 1.43E-20 4.67E-27 6.05E-21 4.49E-14 2.14E-15 2.00E-22 4.31E-04
  2.55E+06 3.60E-15 9.96E-12 1.26E-10 1.66E-10 2.10E-01 2.82E-22 1.45E-28 5.40E-21 1.16E-14 6.50E-15 3.27E-24 4.31E-04
  2.75E+06 6.69E-15 1.77E-11 1.08E-10 2.02E-10 2.10E-01 3.57E-24 3.27E-30 4.32E-21 2.95E-15 1.51E-14 3.82E-26 4.31E-04
  2.95E+06 1.30E-14 2.84E-11 9.47E-11 2.16E-10 2.10E-01 2.61E-26 1.66E-31 3.33E-21 7.97E-16 1.72E-14 9.70E-28 4.31E-04
  3.15E+06 2.79E-14 4.35E-11 9.05E-11 2.00E-10 2.10E-01 1.06E-28 2.14E-31 3.54E-21 3.29E-16 1.77E-14 6.05E-28 4.31E-04
  3.35E+06 6.73E-14 6.62E-11 1.00E-10 1.54E-10 2.10E-01 1.40E-29 7.26E-31 7.21E-21 3.09E-16 1.77E-14 9.32E-28 4.31E-04
  3.55E+06 1.73E-13 9.74E-11 1.25E-10 9.42E-11 2.10E-01 3.46E-29 3.01E-30 1.77E-20 4.30E-16 1.76E-14 1.65E-27 4.31E-04
  3.75E+06 4.25E-13 1.31E-10 1.54E-10 4.50E-11 2.10E-01 7.41E-29 1.08E-29 3.99E-20 6.24E-16 1.74E-14 2.45E-27 4.31E-04
  3.95E+06 9.51E-13 1.58E-10 1.85E-10 1.64E-11 2.10E-01 1.51E-28 3.52E-29 8.22E-20 9.12E-16 1.71E-14 3.14E-27 4.31E-04
  4.15E+06 1.89E-12 1.68E-10 2.21E-10 4.53E-12 2.10E-01 3.28E-28 1.10E-28 1.62E-19 1.37E-15 1.66E-14 3.85E-27 4.31E-04
  4.35E+06 3.25E-12 1.55E-10 2.67E-10 9.96E-13 2.10E-01 7.44E-28 3.18E-28 3.07E-19 2.09E-15 1.58E-14 4.74E-27 4.31E-04
  4.55E+06 4.89E-12 1.25E-10 3.21E-10 1.90E-13 2.10E-01 1.53E-27 7.81E-28 5.44E-19 3.09E-15 1.48E-14 5.59E-27 4.31E-04
  4.75E+06 6.50E-12 8.95E-11 3.69E-10 3.40E-14 2.10E-01 2.59E-27 1.56E-27 8.83E-19 4.27E-15 1.36E-14 6.14E-27 4.31E-04
  4.95E+06 7.91E-12 6.29E-11 4.01E-10 7.11E-15 2.10E-01 3.68E-27 2.55E-27 1.49E-18 5.51E-15 1.24E-14 6.87E-27 4.31E-04
  5.15E+06 9.15E-12 4.30E-11 4.24E-10 1.55E-15 2.10E-01 4.57E-27 3.66E-27 2.41E-18 6.71E-15 1.11E-14 8.10E-27 4.31E-04
  5.35E+06 1.03E-11 3.04E-11 4.37E-10 4.08E-16 2.10E-01 5.32E-27 4.80E-27 4.15E-18 7.78E-15 1.00E-14 1.14E-26 4.31E-04
  5.55E+06 1.15E-11 2.14E-11 4.46E-10 1.14E-16 2.10E-01 5.97E-27 6.01E-27 7.17E-18 8.72E-15 9.09E-15 1.84E-26 4.31E-04
  5.75E+06 1.26E-11 1.47E-11 4.52E-10 3.22E-17 2.10E-01 6.64E-27 7.43E-27 1.22E-17 9.52E-15 8.26E-15 3.18E-26 4.30E-04
  5.95E+06 1.36E-11 9.94E-12 4.56E-10 9.46E-18 2.10E-01 7.59E-27 9.30E-27 2.04E-17 1.02E-14 7.55E-15 5.77E-26 4.30E-04
  6.15E+06 1.45E-11 6.57E-12 4.58E-10 2.95E-18 2.10E-01 9.22E-27 1.21E-26 3.40E-17 1.08E-14 6.96E-15 1.09E-25 4.30E-04
  6.35E+06 1.50E-11 4.63E-12 4.60E-10 1.35E-18 2.10E-01 1.26E-26 1.68E-26 7.32E-17 1.12E-14 6.47E-15 2.78E-25 4.30E-04
  6.55E+06 1.56E-11 2.69E-12 4.61E-10 4.08E-19 2.10E-01 1.78E-26 2.41E-26 1.01E-16 1.15E-14 6.07E-15 4.79E-25 4.30E-04
  6.75E+06 1.56E-11 1.59E-12 4.62E-10 1.58E-19 2.10E-01 3.07E-26 3.94E-26 1.62E-16 1.18E-14 5.73E-15 1.01E-24 4.29E-04
  6.95E+06 1.51E-11 9.04E-13 4.63E-10 6.96E-20 2.10E-01 6.45E-26 7.54E-26 2.45E-16 1.20E-14 5.44E-15 2.22E-24 4.29E-04
  7.15E+06 1.46E-11 4.98E-13 4.64E-10 3.08E-20 2.10E-01 1.42E-25 1.58E-25 3.40E-16 1.21E-14 5.20E-15 4.61E-24 4.29E-04
  7.35E+06 1.42E-11 2.68E-13 4.65E-10 1.14E-20 2.10E-01 2.88E-25 3.22E-25 4.27E-16 1.22E-14 4.98E-15 8.35E-24 4.28E-04
  7.55E+06 1.41E-11 1.43E-13 4.65E-10 3.42E-21 2.10E-01 5.18E-25 6.12E-25 5.24E-16 1.23E-14 4.75E-15 1.35E-23 4.28E-04
  7.75E+06 1.44E-11 7.64E-14 4.64E-10 8.52E-22 2.10E-01 8.65E-25 1.14E-24 6.38E-16 1.23E-14 4.53E-15 2.01E-23 4.27E-04
  7.95E+06 1.54E-11 3.98E-14 4.63E-10 1.72E-22 2.09E-01 1.23E-24 2.42E-24 7.51E-16 1.23E-14 4.30E-15 2.99E-23 4.26E-04
  8.15E+06 1.89E-11 1.61E-14 4.59E-10 8.06E-24 2.09E-01 3.25E-25 8.13E-25 2.24E-15 1.10E-14 4.07E-15 2.91E-23 4.24E-04
  8.35E+06 2.99E-11 1.12E-14 4.47E-10 8.75E-26 2.09E-01 3.64E-26 1.18E-25 4.84E-15 8.45E-15 3.84E-15 1.43E-23 4.23E-04
  8.55E+06 4.57E-11 8.93E-15 4.30E-10 1.11E-27 2.09E-01 3.43E-27 2.19E-26 7.05E-15 6.28E-15 3.60E-15 6.32E-24 4.20E-04
  8.75E+06 6.33E-11 6.51E-15 4.11E-10 1.00E-28 2.08E-01 2.94E-28 4.80E-27 8.54E-15 4.78E-15 3.35E-15 2.73E-24 4.17E-04
  8.95E+06 8.10E-11 4.56E-15 3.91E-10 1.45E-29 2.07E-01 2.33E-29 1.26E-27 9.54E-15 3.70E-15 3.09E-15 1.24E-24 4.12E-04
  9.15E+06 9.77E-11 2.89E-15 3.71E-10 1.91E-30 2.06E-01 1.69E-30 3.70E-28 1.01E-14 2.95E-15 2.81E-15 5.74E-25 4.06E-04
  9.35E+06 1.13E-10 1.78E-15 3.52E-10 2.83E-31 2.04E-01 1.13E-31 1.22E-28 1.05E-14 2.34E-15 2.51E-15 2.79E-25 3.98E-04
  9.55E+06 1.24E-10 1.05E-15 3.34E-10 4.47E-32 2.02E-01 7.33E-33 4.38E-29 1.06E-14 1.83E-15 2.18E-15 1.41E-25 3.87E-04
  9.75E+06 1.32E-10 5.82E-16 3.19E-10 7.25E-33 1.99E-01 5.02E-34 1.69E-29 1.04E-14 1.41E-15 1.84E-15 7.26E-26 3.73E-04
  9.95E+06 1.33E-10 3.06E-16 3.08E-10 1.18E-33 1.95E-01 4.67E-35 6.88E-30 1.00E-14 1.14E-15 1.50E-15 3.78E-26 3.55E-04
     Z        CL       CLO      HCL      CLONO2   O2       H2S      HS       SO       SO2      H2SO4    HSO      CO2     

 TP, TL
           4.28E+13 7.54E+11 9.50E+08 6.35E+09 2.52E+15 3.51E+08 3.49E+08 3.46E+08 1.66E+11 2.46E+09 1.92E+08 1.17E+14
           4.28E+13 7.54E+11 8.85E+08 6.34E+09 2.41E+15 3.49E+08 3.49E+08 3.46E+08 1.65E+11 2.41E+09 1.90E+08 9.41E+11


 MIXING RATIO OF AEROSOL

     Z      SO4AER
  5.00E+04 7.80E-11
  1.50E+05 9.50E-11
  2.50E+05 1.31E-10
  3.50E+05 1.76E-10
  5.50E+05 2.75E-10
  7.50E+05 3.66E-10
  9.50E+05 4.35E-10
  1.15E+06 5.14E-10
  1.35E+06 5.69E-10
  1.55E+06 5.33E-10
  1.75E+06 4.41E-10
  1.95E+06 3.47E-10
  2.15E+06 2.74E-10
  2.35E+06 2.23E-10
  2.55E+06 1.85E-10
  2.75E+06 1.51E-10
  2.95E+06 1.22E-10
  3.15E+06 9.52E-11
  3.35E+06 7.24E-11
  3.55E+06 5.32E-11
  3.75E+06 3.82E-11
  3.95E+06 2.67E-11
  4.15E+06 1.81E-11
  4.35E+06 1.20E-11
  4.55E+06 7.80E-12
  4.75E+06 4.96E-12
  4.95E+06 3.07E-12
  5.15E+06 1.85E-12
  5.35E+06 1.10E-12
  5.55E+06 6.44E-13
  5.75E+06 3.68E-13
  5.95E+06 2.03E-13
  6.15E+06 1.08E-13
  6.35E+06 5.54E-14
  6.55E+06 2.67E-14
  6.75E+06 1.19E-14
  6.95E+06 4.81E-15
  7.15E+06 1.75E-15
  7.35E+06 4.75E-16
  7.55E+06 7.95E-17
  7.75E+06 6.73E-18
  7.95E+06 2.18E-19
  8.15E+06 1.78E-21
  8.35E+06 2.04E-24
  8.55E+06 1.36E-28
  8.75E+06 1.44E-34
  8.95E+06 4.04E-43
  9.15E+06 2.27E-55
  9.35E+06 7.41E-73
  9.55E+06 1.04E-97
  9.75E+06 1.00-100
  9.95E+06 1.00-100

  TP       2.32E+09
  TL       2.30E+09


 OZONE COLUMN DEPTH =  7.4426E+18
 OZONE COLUMN DEPTH =  0.277 ATM CM

 SULFUR COLUMN DEPTHS:  H2S = 6.389E+13  SO2 = 2.094E+15

  11 FH2O AT COLD TRAP = 4.287E-06

 NUMBER DENSITIES OF LONG-LIVED SPECIES


     Z        H2CO     O        H2O      OH       HO2      H2O2     O3       H        H2       CH4      CO       CH3OOH  
  5.00E+04 4.11E+09 9.01E+02 3.29E+17 1.27E+06 2.70E+08 2.70E+10 3.63E+11 1.67E-01 1.32E+13 3.84E+13 2.16E+12 2.22E+10
  2.50E+05 3.49E+09 1.47E+03 1.03E+17 1.42E+06 2.20E+08 2.27E+10 4.33E+11 1.69E-01 1.09E+13 3.14E+13 1.49E+12 1.65E+10
  4.50E+05 2.39E+09 2.38E+03 2.48E+16 1.46E+06 1.55E+08 1.42E+10 5.15E+11 1.59E-01 8.86E+12 2.55E+13 1.04E+12 8.44E+09
  6.50E+05 1.29E+09 3.49E+03 4.76E+15 1.29E+06 9.35E+07 6.89E+09 5.52E+11 1.33E-01 7.14E+12 2.05E+13 7.43E+11 3.37E+09
  8.50E+05 5.66E+08 4.74E+03 6.57E+14 9.56E+05 5.02E+07 2.90E+09 5.41E+11 9.81E-02 5.69E+12 1.63E+13 5.40E+11 1.20E+09
  1.05E+06 2.56E+08 6.47E+03 3.47E+13 8.40E+05 2.52E+07 1.06E+09 5.27E+11 8.71E-02 4.48E+12 1.28E+13 3.91E+11 3.53E+08
  1.25E+06 1.01E+08 1.36E+04 2.63E+13 5.97E+05 8.39E+06 1.52E+08 6.75E+11 6.38E-02 3.38E+12 9.61E+12 2.49E+11 4.00E+07
  1.45E+06 4.53E+07 4.64E+04 1.95E+13 3.55E+05 2.87E+06 1.13E+07 1.22E+12 3.85E-02 2.46E+12 6.90E+12 1.34E+11 3.49E+06
  1.65E+06 3.00E+07 1.46E+05 1.46E+13 3.14E+05 2.09E+06 4.40E+06 2.03E+12 3.36E-02 1.79E+12 4.85E+12 6.82E+10 1.22E+06
  1.85E+06 2.44E+07 3.78E+05 1.11E+13 3.44E+05 2.31E+06 5.00E+06 2.79E+12 3.85E-02 1.29E+12 3.35E+12 3.57E+10 1.00E+06
  2.05E+06 2.18E+07 8.55E+05 8.44E+12 4.28E+05 3.03E+06 8.11E+06 3.32E+12 5.50E-02 9.19E+11 2.28E+12 2.05E+10 1.14E+06
  2.25E+06 2.17E+07 1.83E+06 6.39E+12 5.94E+05 4.70E+06 1.73E+07 3.59E+12 9.93E-02 6.49E+11 1.53E+12 1.29E+10 1.74E+06
  2.45E+06 2.21E+07 3.73E+06 4.85E+12 8.84E+05 7.48E+06 3.75E+07 3.67E+12 2.05E-01 4.57E+11 1.02E+12 8.77E+09 2.65E+06
  2.65E+06 2.24E+07 7.36E+06 3.69E+12 1.38E+06 1.17E+07 7.42E+07 3.62E+12 4.76E-01 3.21E+11 6.73E+11 6.16E+09 3.56E+06
  2.85E+06 2.20E+07 1.41E+07 2.81E+12 2.21E+06 1.72E+07 1.23E+08 3.42E+12 1.29E+00 2.24E+11 4.41E+11 4.39E+09 3.96E+06
  3.05E+06 2.04E+07 2.60E+07 2.15E+12 3.60E+06 2.31E+07 1.61E+08 3.02E+12 4.21E+00 1.56E+11 2.85E+11 3.12E+09 3.53E+06
  3.25E+06 1.74E+07 4.56E+07 1.65E+12 5.85E+06 2.72E+07 1.55E+08 2.44E+12 1.62E+01 1.07E+11 1.81E+11 2.21E+09 2.49E+06
  3.45E+06 1.41E+07 7.80E+07 1.25E+12 9.04E+06 2.80E+07 1.09E+08 1.72E+12 6.87E+01 7.30E+10 1.11E+11 1.57E+09 1.51E+06
  3.65E+06 1.07E+07 1.27E+08 9.46E+11 1.31E+07 2.51E+07 6.01E+07 1.11E+12 2.80E+02 4.99E+10 6.77E+10 1.12E+09 7.90E+05
  3.85E+06 7.86E+06 2.08E+08 7.19E+11 1.79E+07 2.12E+07 3.03E+07 6.84E+11 1.11E+03 3.49E+10 4.10E+10 8.07E+08 4.11E+05
  4.05E+06 5.63E+06 3.45E+08 5.47E+11 2.28E+07 1.79E+07 1.61E+07 4.11E+11 4.13E+03 2.52E+10 2.49E+10 5.92E+08 2.33E+05
  4.25E+06 3.94E+06 5.58E+08 4.16E+11 2.55E+07 1.54E+07 9.84E+06 2.48E+11 1.32E+04 1.91E+10 1.53E+10 4.51E+08 1.52E+05
  4.45E+06 2.69E+06 8.33E+08 3.16E+11 2.53E+07 1.34E+07 6.59E+06 1.51E+11 3.40E+04 1.54E+10 9.71E+09 3.62E+08 1.11E+05
  4.65E+06 1.79E+06 1.12E+09 2.40E+11 2.29E+07 1.14E+07 4.50E+06 9.12E+10 7.15E+04 1.30E+10 6.35E+09 3.07E+08 8.40E+04
  4.85E+06 1.16E+06 1.39E+09 1.84E+11 1.98E+07 9.55E+06 3.14E+06 5.64E+10 1.29E+05 1.15E+10 4.32E+09 2.76E+08 6.38E+04
  5.05E+06 7.33E+05 1.61E+09 1.42E+11 1.70E+07 8.03E+06 2.29E+06 3.65E+10 2.08E+05 1.05E+10 3.06E+09 2.69E+08 4.76E+04
